id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
sw-validation-76,"Je, Abunwasi na mwandishi Abu Nuwas wana sifa zipi zinazo fanana?","Hekaya za Abunuwasi ni mkusanyo wa hadithi fupi zinazosimulia habari za Abunuwas. Hadithi hizi hazina uhusiano na Abu Nuwas, mshairi Mwarabu aliyeishi Baghdad mnamo mwaka 800 BK. ",['Hekaya za Abunuwasi ni mkusanyo wa hadithi fupi zinazosimulia habari za Abunuwas. Hadithi hizi hazina uhusiano na Abu Nuwas'],Who was Abunuwasi and what was his relationship with Abu Nuwas?,The story of Abunuwasi is a collection of interesting tales that revolve around him sharing news and stories with Abu Nuwas,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who was Abunuwasi and what was his relationship with Abu Nuwas?
English Context: The story of Abunuwasi is a collection of interesting tales that revolve around him sharing news and stories with Abu Nuwas",,1.5326650142669678
sw-validation-140,Ayatollah Ruhollah Musawi Khomeini alizaliwa mwaka upi?,Ayatollah Ruhollah Musawi Khomeini (Kifarsi: آیت الله روح الله موسوی خمینی‎) (* 24 Septemba 1902 mjini Khomein; 3 Juni 1989 Tehran) alikuwa kiongozi wa mapinduzi ya Uajemi ya 1979 na baadaye kiongozi wa kiroho wa Jamhuri ya Kiislamu ya Uajemi hadi kifo chake.,['1902'],When did Ayatollah Ruhollah Musawi Khomeini die?,"Ayatollah Ruhollah Musawi Khomeini (born September 24, 1902 in Khomein; died June 3, 19",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did Ayatollah Ruhollah Musawi Khomeini die?
English Context: Ayatollah Ruhollah Musawi Khomeini (born September 24, 1902 in Khomein; died June 3, 19",,1.5369246006011963
sw-validation-2,"Je,nchi ya Tanzania ina majimbo ngapi?",Kuna majimbo 214 Tanzania Bara na majimbo 50 Zanzibar. ,['214 Tanzania Bara na majimbo 50 Zanzibar'],How many regions are there in Tanzania?,There are 26 regions in Tanzania.,26,26,,,,"English Question: How many regions are there in Tanzania?
English Context: There are 26 regions in Tanzania.
English Answer: 26
Swahili Answer: 26",,1.2233760356903076
sw-validation-332,"Shule ya St. Andrews ""Turi"" ilianza mwaka upi?","Shule ya msingi ilianzishwa mwaka wa 1931 na Bw na Bi Lavers, waliojulikana kama ""Ma na Pa Lavers"", ili kusome. Shule ya kwanza ilikuwa na watoto 15 lakini iliimarika na kuhudumu zaidi ya watoto 100 mnamo mwaka wa 1940 kutoka nchi za Kenya na Uganda. Mwaka wa 1944, shule yote ilichomeka na kuteketea baada ya moto ulioanza jikoni. Serikali ya kikoloni ya Uingereza ilitoa ruhusa kwa wafungwa wa vita wa Kiitaliano kusaidia kujenga shule mpya kwa sababu gharama ya kujenga tena jumba upya ilikadiriwa kuwa ghali sana. Nembo ya shule huonyesha ndege wa moto anayefufuka kutoka kwa moto, na kila mara moja kwa mwaka moto huwashwa ili kupata kumbukumbu ya kipindi hiki katika historia ya shule. Shule hii ilimalizika kujengwa wakati wa miaka ya 1950 wakati Lavers walikuwa katika umri wao wa kati na majengo mapya yakamalizwa. Mwaka wa 1988 shule ya sekondari ilifunguliwa kwa watoto wa umri wa miaka 13-16.",['1931'],"When did St. Andrews School ""Turi"" start?","St. Andrews School was founded in 1931 by B.V. Laver and named after him; it was later renamed ""Maasai",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did St. Andrews School ""Turi"" start?
English Context: St. Andrews School was founded in 1931 by B.V. Laver and named after him; it was later renamed ""Maasai",,1.6080877780914307
sw-validation-79,"Je,mji wa Lamu inapatikana katika sehemu gani nchi Kenya?","

Lamu ni mji mkubwa wa kisiwa cha Lamu kwenye pwani ya Kenya mwenye wakazi mnamo 10,000. Mji ni pia makao makuu ya Kaunti ya Lamu.",['pwani'],What county in Kenya is home to the island of Lamu?,"Lamu is a large town located on an island in the Indian Ocean off the coast of Kenya, within the Lamu County. The town has a",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What county in Kenya is home to the island of Lamu?
English Context: Lamu is a large town located on an island in the Indian Ocean off the coast of Kenya, within the Lamu County. The town has a",,1.5306262969970703
sw-validation-209,Kasoko ya Ngorongoro inapatika wapi?,"Hifadhi ya Ngorongoro (kwa Kiingereza: ""Ngorongoro Conservation Area"") ni hifadhi ya taifa kaskazini mwa Tanzania inayojulikana kote duniani, hasa baada ya kuorodheshwa na UNESCO kati ya mahali pa Urithi wa Dunia. ",['Tanzania'],Where is Ngorongoro Conservation Area?,"Ngorongoro Conservation Area (in Kiingereza: ""Ngorongoro Conservation Area"") ni hifadhi ya taifa kaskazini mwa Tanzania inay",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where is Ngorongoro Conservation Area?
English Context: Ngorongoro Conservation Area (in Kiingereza: ""Ngorongoro Conservation Area"") ni hifadhi ya taifa kaskazini mwa Tanzania inay",,1.5325911045074463
sw-validation-182,"Je,R. Kelly alizaliwa mwaka gani?","Robert Sylvester Kelly (amezaliwa tar. 8 Januari 1967) ni mwimbaji wa muziki wa R&B na soul-mtunzi wa nyimbo, rapa, na mtayarishaji wa rekodi kutoka nchini Marekani. Anafahamika zaidi kwa jina la kisanii kama R. Kelly. Alianza kuingia katika kazi ya muziki kwa mara kwanza kunako mwaka wa 1992 akiwa na kundi la Public Announcement, halafu baadaye Kelly akaenda kuwa kama msanii wa kujitegemea mnamo 1993 na kuweza kupata mafanikio makubwa kabisa kwa kazi za kujitegemea baada ya kutoa albamu yake ya 12 Play.",['1967'],When was R. Kelly born?,"Robert Sylvester Kelly (born January 8, 1967) is an American singer, songwriter, record producer, and former professional basketball player. He is best known as",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was R. Kelly born?
English Context: Robert Sylvester Kelly (born January 8, 1967) is an American singer, songwriter, record producer, and former professional basketball player. He is best known as",,1.5639400482177734
sw-validation-438,Mkoa wa Lindi uko na ukubwa wa kiasi gani?,"Mkoa huu umeanzishwa mwaka 1971 na una eneo la km² 67,000. Karibu robo ya eneo lake au km² 18,000 ni sehemu ya hifadhi ya wanyama ya Selous.","['km² 67,000']",What is the name of the region that has the largest area in Tanzania?,"The region of Lindi in Tanzania has an area of 67,000 square kilometers. About 18,00",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the name of the region that has the largest area in Tanzania?
English Context: The region of Lindi in Tanzania has an area of 67,000 square kilometers. About 18,00",,1.5317256450653076
sw-validation-287,Mwanamziki Rihana alizaliwa mwaka upi?,"Robyn Rihanna Fenty (amezaliwa tar. 20 Februari 1988) ni msanii wa uimbaji wa muziki wa R&B na pop kutoka nchini Barbados. Anafahamika zaidi kwa jina lake la kisanii kama Rihanna. Alizaliwa mjini Saint Michael, Barbados, na kisha baadaye akaelekea zake nchini Marekani akiwa na umri wa miaka 16 ili kujiendeleza zaidi katika shughuli zake za kirekodi akiwa chini ya uongozi wa mtayarishaji wa rekodi Bw. Evan Rogers.",['1988'],When was Robyn Rihanna born?,"Robyn Rihanna Fenty (born February 20, 1988) is a Barbadian singer and songwriter known for her work in R&B and pop music.",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Robyn Rihanna born?
English Context: Robyn Rihanna Fenty (born February 20, 1988) is a Barbadian singer and songwriter known for her work in R&B and pop music.",,1.546234369277954
sw-validation-195,Jina la Bauxiti linatokana na nini?,"Jina la Bauxiti limetokana na kijiji cha ""Les Baux de Provence"" katika Ufaransa ambako mtapo umegunduliwa mara ya kwanza. Leo hii huchimbwa hasa katika Australia, Brazil, Guinea, Jamaika na India. ","['kijiji cha ""Les Baux de Provence"" katika Ufaransa ambako mtapo umegunduliwa mara ya kwanza']",What is the name of the mineral bauxite?,"The name of the mineral bauxite is derived from the French mining engineer Pierre-Antoine Baudoin, who first discovered it in 1821 at Les",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the name of the mineral bauxite?
English Context: The name of the mineral bauxite is derived from the French mining engineer Pierre-Antoine Baudoin, who first discovered it in 1821 at Les",,1.5321791172027588
sw-validation-439,"Je,Rebeca Z. Gyumi alizaliwa katika mkoa gani nchini Tanzania?",Rebeca alizaliwa mkoani Dodoma nchini Tanzania. Alikwenda Shule ya Msingi ya Mazengo huko Dodoma kwa ajili ya elimu yake ya msingi. Alipata elimu yake ya sekondari kutoka Sekondari ya Siku ya Kikuyu katika Dodoma na baadaye akaenda Kilakala High School mjini Morogoro kwa ngazi ya juu. Kisha akaenda Chuo Kikuu cha Dar es Salaam ambapo alihitimu na Sheria,['Dodoma'],Where was Rebecca Z. Gyumi born in Tanzania?,Rebecca was born in the region of Dodoma in Tanzania. She attended the Central Institute of Technology (CIT) in Dodoma for her primary education. She,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Rebecca Z. Gyumi born in Tanzania?
English Context: Rebecca was born in the region of Dodoma in Tanzania. She attended the Central Institute of Technology (CIT) in Dodoma for her primary education. She",,1.5416615009307861
sw-validation-33,Wimbo wa kwanza wa  Keyshia Miesha Cole unaitwaje?,"Single ya kwanza ya Keyshia ni ""Never"", ameshirikiana na Eve, ilitolewa mnamo tar. 23 Machi 2004 ili kusukuma kibwagizo cha filamu ya Barbershop 2: Back in Business. Single hii ilianguka kabisa kwenye chati, na Keyshia aliendelea kurekodi albamu yake ya kwanza kwa mwaka mzima wa 2004 hadi mwanzoni mwa mwaka wa 2005. ""Never"" hatimaye ikawa nyimbo ya mwisho kwenye orodha ya nyimbo za The Way It Is.",['Never'],Who was the first child of Keyshia Cole?,"Keyshia's first child was named ""Never,"" after her mother's best friend, Eve. She was born on March 23, 20",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who was the first child of Keyshia Cole?
English Context: Keyshia's first child was named ""Never,"" after her mother's best friend, Eve. She was born on March 23, 20",,1.5485284328460693
sw-validation-316,Filamu ya Sarafina ilizinduliwa lini kwa mara ya kwanza?,"Mwaka 1992, alishirikiana sambamba na Whoopi Goldberg, Miriam Makeba na Yohana kani katika filamu ya  Darrell James Roodt ya Sarafina  Ambayo ilikuwa filamu kubwa zaidi kutolewa Barani Afrika. Kwa mara nyingine, Khumalo aliteuliwa kwa tuzo la Image pamoja na Angela Bassett, Whoopi Goldberg na Janet Jackson.",['1992'],When was the first season of *Sarafina* released?,"In 1992, it starred Whoopi Goldberg, Miriam Makeba, and Yohana Kani in the Darrell James Roodt-directed film",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the first season of *Sarafina* released?
English Context: In 1992, it starred Whoopi Goldberg, Miriam Makeba, and Yohana Kani in the Darrell James Roodt-directed film",,1.5369846820831299
sw-validation-0,"Je,Thiago Silva alianza kucheza soka mwaka upi?","Kama kijana, Silva aliingizwa kwenye shule iliyo jirani ya Campo Grande ya Rio - kwa usawa shule ya kulisha kwa Fluminense. Alipokuwa na umri wa miaka 14, Silva alimvutia kocha wa Fluminense Maurinho wakati wa mchezo wa kirafiki huko Xerém. Alipewa jaribio fupi, ambapo alipewa nafasi ya kiungo wa kujihami. Silva alipewa fursa ya kucheza alipokuwa mdogo. Mwaka wa 1999, akiwa na umri wa miaka 15, Silva aliulizwa Madureira, Olaria na Flamengo; alikataliwa katika kila klabu, jaribio la Flamengo likiwa gumu sana kwa sababu hata hakukuwa na mafunzo ya makocha.",['Alipokuwa na umri wa miaka 14'],Does Thiago Silva have a contract until next year?,"In spite of his young age, Silva was already being touted as a future star by many at the time, having made his professional debut for Fluminense at just 1",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Does Thiago Silva have a contract until next year?
English Context: In spite of his young age, Silva was already being touted as a future star by many at the time, having made his professional debut for Fluminense at just 1",,1.5681946277618408
sw-validation-11,"Je,nani alizindua jina la Altdeutscher Schäferhund?",Mbwa Mchungaji wa Kijerumani wa Zamani German: Altdeutscher Schäferhund ni jina lililotumiwa kuashiria mbwa wasiozaa wachungaji wanaotumika nchini Ujerumani baada ya uzunduzi wa Mbwa wa Mchungaji wa Kijerumani na Max von Stephanitz mwaka wa 1899. Tamko hili sasa linatumika kuashiria mbwa ambao wana uhusiano wa damu na mbwa hawa lakini huzalishwa kwa ajili ya kiwango cha kazi na si kiwango rasmi;Mbwa huyu hatambuliki hii haitambuliki na FCI lakini ana kiwango chake mwenyewe. [1],['Max von Stephanitz'],What is the name of the breed of dog known as an 'Altdeutscher Schäferhund'?,The dog breed known as the 'Altdeutscher Schäferhund' is a highly valued herding dog originating in Germany. It was,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the name of the breed of dog known as an 'Altdeutscher Schäferhund'?
English Context: The dog breed known as the 'Altdeutscher Schäferhund' is a highly valued herding dog originating in Germany. It was",,1.5649094581604004
sw-validation-333,Karl Peters aliaga dunia mwaka upi?,"

Karl Peters au Carl Peters (27 Septemba 1856 – 10 Septemba 1918) alikuwa mpelelezi na mwanasiasa Mjerumani aliyeanzisha koloni la Afrika ya Mashariki ya Kijerumani.",['1918'],When was Karl Peters born?,"Karl Peters, born Carl Peters on September 27, 1856, was a German explorer and colonial administrator who played a significant role in the colonization of East Africa during",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Karl Peters born?
English Context: Karl Peters, born Carl Peters on September 27, 1856, was a German explorer and colonial administrator who played a significant role in the colonization of East Africa during",,1.5295286178588867
sw-validation-173,Yesu alisulubiwa katika mlima gani?,"


Kalivari au Golgotha ni mahali nje ya Yerusalemu wa zamani panaposadikiwa Yesu alisulubiwa akazikwa.",['Kalivari au Golgotha'],Where was Jesus crucified?,"The Garden of Gethsemane was a place outside of Jerusalem where Jesus often went to pray. One night, he went there with his disciples to pray, and while he was praying,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Jesus crucified?
English Context: The Garden of Gethsemane was a place outside of Jerusalem where Jesus often went to pray. One night, he went there with his disciples to pray, and while he was praying,",,1.5280447006225586
sw-validation-84,Wade Andrew William alizaliwa wapi?,"Williams na dada zake watatu walizaliwa Georgia, na baadae wakahamia Tulsa, Oklahoma. Kama kijana, Williams alijihusisha sana na maigizo na muziki, akianzia kanisani lakini hakuipa kipaumbele sanaa ya uigizaji kama ndio msingi wa maisha yake. Baada ya kumaliza elimu ya juu, Williams alipanga kufanya maandalizi ya kujiunga na masomo ya uganga katika chuo cha Tulsa (Tulsa University). Mapenzi yake kwenye uigizaji na muziki kamwe hayakufifia na akabadilisha masomo. Williams alipata shahada katika sanaa ya maonesho na baadae akapata shahada ya pili katika sanaa ya uigizaji kutoka chuo cha Rutgers (Mason Gross School of the Arts) alipokuwa akisoma chini ya William Esper. Williams anaishi Texas akiwa na mkewe pamoja na binti yao. Kipindi akiwa chuo cha alikuwa nyota kwenye igizo Sweet Todd.",['Georgia'],Where was Wade Andrew William born?,"Williams was born in Georgia, and after that, he moved to Tulsa, Oklahoma. As children, Williams excelled in school and had an interest in music and art, although he did",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Wade Andrew William born?
English Context: Williams was born in Georgia, and after that, he moved to Tulsa, Oklahoma. As children, Williams excelled in school and had an interest in music and art, although he did",,1.5744824409484863
sw-validation-355,Yesu Kristo alizaliwa mwaka gani?,"



Yesu (kwa Kiebrania יֵשׁוּעַ, Yeshua, kifupisho cha יהושע‎, Yeoshua, yaani ""Mungu anaokoa"") alikuwa Myahudi mwanamume aliyeishi miaka 2000 hivi iliyopita (labda 6 KK - 30 BK). ",['labda 6 KK'],When was Jesus Christ born?,"Jesus (in Hebrew: יֵשׁוּעַ, Yəshūʿa, in Arabic: عِيسَى, ‘Īsā, in",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Jesus Christ born?
English Context: Jesus (in Hebrew: יֵשׁוּעַ, Yəshūʿa, in Arabic: عِيسَى, ‘Īsā, in",,1.535095453262329
sw-validation-265,"Je,Sally McLellan alizaliwa mwaka upi?","
Sally McLellan (aliyezaliwa 19 Septemba 1986 huko Sydney, Australia) ni mwanamichezo wa Australia ambaye ni mtaalamu katika mita 100 na mita 100 ya kuruka viunzi. McLellan ndiye anashikilia rekodi ya Australia kwa mita 100 ya kuruka vikwazo na yeye ndiye mwanariadha kasi wa pili wa Australia nzima katika mbio ya 100m. Wakati wa Olimpiki ya 2008, yeye alishinda medali ya fedha katika mbio ya 100m ya vikwazo kwa muda wa sekunde 12.64.",['1986'],When was Sally McLellan born?,"Sally McLellan (born September 19, 1986 in Sydney, Australia) is an Australian sprinter who specializes in the 100 meters. She holds",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Sally McLellan born?
English Context: Sally McLellan (born September 19, 1986 in Sydney, Australia) is an Australian sprinter who specializes in the 100 meters. She holds",,1.560002088546753
sw-validation-449,Mwanamziki Shaggy alianza kuimba mwaka upi?,"Mwaka wa 1988, yeye alijiunga na Jeshi wa Marekani kama Field Artillery Cannon Crewman na Battalion ya 5 ya jeshi la 10. [1] Akiwa jeshi yeye aliwahi kushiriki katikaoperesheni ya janga wakati wa Vita ya Ghuba. Ilikuwa ni wakati huu kwamba Shaggy aliweza kurekebisha sauti yake ya kuimba kwa kuvunja uzoefu wa bomba na kuandamana. Pia hapa ndipo alipata msukumo wa wimbo wake ""Boombastic"".",['1988'],When did Shaggy release his first album?,"In 1988, he joined the US Army and served as a Field Artillery Cannon Crewman in the 5th Battalion of the 10th Brigade.[",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did Shaggy release his first album?
English Context: In 1988, he joined the US Army and served as a Field Artillery Cannon Crewman in the 5th Battalion of the 10th Brigade.[",,1.5446105003356934
sw-validation-390,Lugha rasmi ya nchi ya Kodivaa ni ipi?,"Lugha zinazotumika kawaida ni 65, lakini lugha rasmi ni Kifaransa.",['Kifaransa'],What is the official language of Kenya?,"The commonly spoken language, also known as the national language, is Kenyan Swahili. However, the official working language is English.","English

Swahili Answer",[SP_Extract_Error_LRL_A],,,,"English Question: What is the official language of Kenya?
English Context: The commonly spoken language, also known as the national language, is Kenyan Swahili. However, the official working language is English.
English Answer: English

Swahili Answer",,1.5137689113616943
sw-validation-117,Gazeti la The Province  huchapishwa na kundi gani?,"The Province ni gazeti la kila siku linalochapishwa na mtindo wa gazeti la porojo. Gazeti hili huchapishwa katika eneo la British Columbia na Kundi la Pacific Newspaper, kampuni shirika ya CanWest Global Communications. Limekuwa gazeti la kila siku tangu mwaka wa 1898.",['Pacific Newspaper'],"What is the name of the newspaper that was established first, The Province or The Pacific Newspaper?","The Province is a Canadian newspaper published in Vancouver, British Columbia. It is owned by Postmedia Network Inc., which also",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the name of the newspaper that was established first, The Province or The Pacific Newspaper?
English Context: The Province is a Canadian newspaper published in Vancouver, British Columbia. It is owned by Postmedia Network Inc., which also",,1.5374791622161865
sw-validation-18,"Je,jina la utani wa Monique Séka ni ipi?","
Monique Séka (amezaliwa 22 Novemba 1965; jina la utani la malkia wa muziki wa Afro-zouk) ni mwimbaji kutoka Ivory Coast. Kwa muziki mchanganyiko ambao anautengeneza, muziki wa Afro-zouk wa Monique Seka ni maarufu sana huko nchini kwake - Ivory Coast, Afrika, Caribbean na Bahari ya Hindi.[1][2]",['malkia wa muziki wa Afro-zouk'],What is the name of the second child of Monique Séka?,"Monique Séka (born November 22, 1965; full name: Monique Séka Koné) is a singer from the",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the name of the second child of Monique Séka?
English Context: Monique Séka (born November 22, 1965; full name: Monique Séka Koné) is a singer from the",,1.5394818782806396
sw-validation-361,Sibusiso Wiseman Zuma alizaliwa mwaka gani?,"Sibusiso Wiseman Zuma  (amezaliwa 23 Juni 1975 katika mji wa Durban, KwaZulu-Natal) ni mwanakandanda mtaalamu wa Afrika Kusini anayeichezea klabu ya kandanda ya Kideni Superliga inayoitwa FC Nordsjælland.",['1975'],When was Sibusiso Wiseman Zuma born?,"Sibusiso Wiseman Zuma (born 23 June 1975 in Durban, KwaZulu-Natal) is a South African football midfielder who currently plays for Super",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Sibusiso Wiseman Zuma born?
English Context: Sibusiso Wiseman Zuma (born 23 June 1975 in Durban, KwaZulu-Natal) is a South African football midfielder who currently plays for Super",,1.531219720840454
sw-validation-408,"Je,Christopher Richard Mwashinga alizaliwa mwaka upi?","
Christopher R. Mwashinga, Jr (amezaliwa Januari 9, 1965) ni mchungaji, mwanateolojia, mwandishi wa vitabu na mshairi kutoka nchi ya Tanzania anayeishi nchini Marekani. Amechapisha vitabu vya mashairi, teolojia, utume na historia ya dini. Mashairi yake yamechapishwa Singapore [1], Tanzania [2], Kenya [3] na Marekani[4]. Anaandika vitabu kwa lugha ya Kiingereza na Kiswahili. ",['1965'],When was Christopher Richard Mwashinga born?,"Christopher R. Mwashinga, Jr. (born January 9, 1965) is a scholar, theologian, author, and preacher from Tanzania who",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Christopher Richard Mwashinga born?
English Context: Christopher R. Mwashinga, Jr. (born January 9, 1965) is a scholar, theologian, author, and preacher from Tanzania who",,1.5446579456329346
sw-validation-494,Fly Me to the Moon uliimbwa ulirekodiwa na nani?,"Wimbo huu ulirekodiwa kwa mara ya kwanza mwaka 1954, na Kaye Ballard na kuuzwa na  Decca Records kama kijisehemu cha single kilichokuwa na namba 29114. Mnamo mwaka 1956, wimbo huu ulirekodiwa kwa mara ya pili na Portia Nelson katika albamu yake ya ‘Let Me Love You’ na katika mwaka huo huo, mwanamuziki mwingine aliyejulikana kama Johnny Mathis alirekodi wimbo huom kwa mara nyingine tena, hii ikawa ni mara ya kwanza kwa jina la ‘’Fly Me to the Moon’’ kutokezea katika kava la juu la rekodi hiyo",['Kaye Ballard'],Who sang Fly Me to the Moon first?,"This song was recorded by Frank Sinatra in 1954, but it was first released by Kaye Ballard in 1952. It was re-released",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who sang Fly Me to the Moon first?
English Context: This song was recorded by Frank Sinatra in 1954, but it was first released by Kaye Ballard in 1952. It was re-released",,1.5645039081573486
sw-validation-432,"Je,Joachim Kimario alizaliwa mwaka upi?","Joachim Kimario (Master Jay) ni muandaaji wa muziki nchini Tanzania Master Jay alizaliwa Tar. 8 Agosti mwaka 1973 akiwa mtoto pili katika familia ya marehemu Mzee Sylvan Kimario na mama yake Scholastica Kimario ambaye kwa sasa ni afisa wa UNDP nchini Lesotho ambapo dada yake Catherine Kimario yeye anaishi nchini Kossovo akiwa kama mfanyakazi wa Umoja wa Mataifa (UN) nchini humo.
Master ambaye pia  amewahi kupata tuzo ya Kili Music Awards mara mbili, mwaka 2004 na 2007. Master Jay ana uwezo mkubwa sana wa utengenezaji wa muziki. Anamiliki studio tatu tofauti, moja ya muziki wa Kwaya, moja ya Bongo Flava na nyingine ya muziki wa Dansi.",['1973'],When was Joachim Kimario born?,"Joachim Kimario (Master Jay) is a music producer and DJ from Tanzania. He was born on August 8, 1973, as the second child of M",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Joachim Kimario born?
English Context: Joachim Kimario (Master Jay) is a music producer and DJ from Tanzania. He was born on August 8, 1973, as the second child of M",,1.5699560642242432
sw-validation-218,Kaburi la yesu liko wapi?,"Kanisa la Kaburi na Ufufuo wa Yesu liko mjini Yerusalemu mahali ambako kufuatana na mapokeo ya Ukristo Yesu alisulubiwa, akawekwa kaburini na kufufuka siku ya tatu.",['mjini Yerusalemu'],Where is the tomb of Jesus located?,"The church at Kaburi and the Tomb of Jesus are located near Jerusalem, a place where Christians come to pray and reflect on the life and teachings of Jesus Christ. It is",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where is the tomb of Jesus located?
English Context: The church at Kaburi and the Tomb of Jesus are located near Jerusalem, a place where Christians come to pray and reflect on the life and teachings of Jesus Christ. It is",,1.5319979190826416
sw-validation-420,"Je,Mheshimiwa Temba alizaliwa mwaka upi?","
Amani James Pausen Temba au ""Mheshimiwa Temba"" (kifupi Mh Temba) ni Mwanamuziki wa Rap na Hip Hop Kutoka Jijini Dar es Salaam Tanzania, Na pia ni Mwanachama Kiongozi wa Tmk Wanaume Family yenye makazi yao huko Temeke Jijini Dar es Salaam Tanzania,
Mh Temba alizaliwa mwaka 1980 na kupata elimu yake ya msingi katika shule ya msingi Temeke na baadaye kujiunga na shule ya sekondari ya Nuru Yakini ambako alisoma kwa miaka miwili kabla ya kuhamia sekondari ya Makongo, alisoma Makongo kwa mda wiki moja tu na kwenda kujiunga na sekondari nyingine inayomilikiwa na Jeshi ya Jigetemee baada ya kupata ofa ya kusomeshwa bure na uongozi wa shule hiyo enzi hizo ukiwa chini ya Luteni kanali Fabian Massawe ambaye sasa ni Mkuu wa wilaya ya kinondoni.",['1980'],When was the artist known as 'Mheshimiwa Temba' born?,"Amani James Pausen Temba, also known as 'Mheshimiwa Temba' (""kifupi Mh Temba",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the artist known as 'Mheshimiwa Temba' born?
English Context: Amani James Pausen Temba, also known as 'Mheshimiwa Temba' (""kifupi Mh Temba",,1.57602858543396
sw-validation-39,Vladimir Nabokov alihamia Marekani mwaka gani?,Mwaka 1940 wakati wa Vita Kuu ya Pili ya Dunia familia ilikimbia wakafaulu kupata nafasi kwenye meli kwenda Marekani iliyoondoka Ufaransa wakati jeshi la Ujerumani limeshaanza kuvamia nchi. Vladimir alipata kazi kama bingwa wa vipepeo kwenye American Museum of Natural History mjini New York kwa muda kidogo lakini aliendelea kuwa mwalimu wa fasihi kwenye vyuo mbalimbali na tangu 1948 profesa wa fasihi kwenye chuo kikuu cha Cornell. Tangu 1945 alikuwa raia wa Marekani.,['1940'],When did Vladimir Nabokov arrive in America?,"In 1940, he was in the Vitulan Empire family's second world war, and he got a place in the language of the people who were in",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did Vladimir Nabokov arrive in America?
English Context: In 1940, he was in the Vitulan Empire family's second world war, and he got a place in the language of the people who were in",,1.5524413585662842
sw-validation-450,Kitabu cha pili cha agano la kale ni gani?,"1. Vitabu vitano vya Torati vinavyoitwa pia ""vitabu vya Musa"":
Mwanzo (Kitabu cha Kwanza cha Musa)

Kutoka (Kitabu cha Pili cha Musa) 

Walawi (Kitabu cha Tatu cha Musa) 

Hesabu (Kitabu cha Nne cha Musa) 

Kumbukumbu la Sheria (Kumbukumbu la Torati; Kitabu cha Tano cha Musa) 
",['Kutoka'],What is the second book of the Bible?,"The context provides a breakdown of the books of the Bible, including the first book, which is called the ""Book of Genesis."" The context then mentions that there are five",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the second book of the Bible?
English Context: The context provides a breakdown of the books of the Bible, including the first book, which is called the ""Book of Genesis."" The context then mentions that there are five",,1.5403285026550293
