id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
en-validation-377,When was Warframe first released?,"Warframe is a free-to-play cooperative third-person shooter video game developed and published by Digital Extremes. Originally released for Microsoft Windows in March 2013, it was later ported to the PlayStation 4, Xbox One, and Nintendo Switch. In Warframe, players control members of the Tenno, a race of ancient warriors who have awoken from centuries of cryosleep to find themselves at war in a planetary system with different factions. The Tenno use their powered Warframes along with powerful weapons and abilities to complete missions. While many of the game's missions use procedurally-generated levels, newer updates have included large open world areas similar to other massively multiplayer online games. The game includes elements of shooting and melee games, parkour, and role-playing to allow players to advance their Tenno character with improved gear.",['March 2013'],When was Warframe first released?,Warframe is a free-to-play cooperative third-person shooter video game developed and published by Digital Extremes. Originally released for Microsoft Windows in March 2013,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Warframe first released?
English Context: Warframe is a free-to-play cooperative third-person shooter video game developed and published by Digital Extremes. Originally released for Microsoft Windows in March 2013",,1.482865571975708
en-validation-368,When was the banksia coccinea first identified?,"The first known specimens of Banksia coccinea were collected in December 1801, during the visit to King George Sound of HMS Investigator under the command of Matthew Flinders. On board were botanist Robert Brown, botanical artist Ferdinand Bauer, and gardener Peter Good. All three men gathered plant specimens, but those collected by Bauer and Good were incorporated into Brown's herbarium without attribution, so it is not possible to identify the actual collector of this species.[9][10] The surviving specimen of B.coccinea, held by the Natural History Museum in London, is annotated in Brown's hand ""King George IIIds Sound Princess Royal Harbour especially near the observatory"".[11] The observatory was apparently located in what is now the central business district of Albany.[12] No further information on the collection is available, as the species is mentioned in neither Brown's nor Good's diary.[13][14]",['December 1801'],When was the banksia coccinea first identified?,"The first known specimens of Banksia coccinea were collected in December 1801, during the visit to King George Sound of HMS Investigator under the command of Matthew",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the banksia coccinea first identified?
English Context: The first known specimens of Banksia coccinea were collected in December 1801, during the visit to King George Sound of HMS Investigator under the command of Matthew",,1.497124195098877
en-validation-72,When did the field of classical mechanics originate?,The earliest development of classical mechanics is often referred to as Newtonian mechanics. It consists of the physical concepts employed by and the mathematical methods invented by Isaac Newton and Gottfried Wilhelm Leibniz and others in the 17th century to describe the motion of bodies under the influence of a system of forces.,['17th century'],When did the field of classical mechanics originate?,The earliest development of classical mechanics is often referred to as Newtonian mechanics. It consists of the physical concepts employed by and the mathematical methods invented by Isaac Newton and Gottfried Wilhelm,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did the field of classical mechanics originate?
English Context: The earliest development of classical mechanics is often referred to as Newtonian mechanics. It consists of the physical concepts employed by and the mathematical methods invented by Isaac Newton and Gottfried Wilhelm",,1.464235544204712
en-validation-204,What is the electrical current of lightning?,"The electric current of the return stroke averages 30 kiloamperes for a typical negative CG flash, often referred to as ""negative CG"" lightning. In some cases, a ground to cloud (GC) lightning flash may originate from a positively charged region on the ground below a storm. These discharges normally originate from the tops of very tall structures, such as communications antennas. The rate at which the return stroke current travels has been found to be around 100,000 km/s.[31]",['30 kiloamperes'],What is the electrical current of lightning?,"The electric current of the return stroke averages 30 kiloamperes for a typical negative CG flash, often referred to as ""negative CG"" lightning. In some cases",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the electrical current of lightning?
English Context: The electric current of the return stroke averages 30 kiloamperes for a typical negative CG flash, often referred to as ""negative CG"" lightning. In some cases",,1.4709117412567139
en-validation-101,What is the most popular language using Cyrillic script?,"The Cyrillic script /sɪˈrɪlɪk/ is a writing system used for various alphabets across Eurasia, particularly in Eastern Europe, the Caucasus, Central Asia, and North Asia. It is based on the Early Cyrillic alphabet developed during the 9th century AD at the Preslav Literary School in the First Bulgarian Empire.[4][5][6] It is the basis of alphabets used in various languages, especially those of Orthodox Slavic origin, and non-Slavic languages influenced by Russian. As of 2011, around 250 million people in Eurasia use it as the official alphabet for their national languages, with Russia accounting for about half of them.[7] With the accession of Bulgaria to the European Union on 1 January 2007, Cyrillic became the third official script of the European Union, following Latin and Greek.[8]",['Russian'],What is the most popular language using the Cyrillic script?,"The Cyrillic script is a writing system used for various alphabets across Eurasia, particularly in Eastern Europe, the Caucasus, Central Asia, and North Asia. It is",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the most popular language using the Cyrillic script?
English Context: The Cyrillic script is a writing system used for various alphabets across Eurasia, particularly in Eastern Europe, the Caucasus, Central Asia, and North Asia. It is",,1.4838778972625732
en-validation-39,What was the first synthetic molecule?,"Mauveine, also known as aniline purple and Perkin's mauve, was one of the first synthetic dye.[1][2] It was discovered serendipitously by William Henry Perkin in 1856. It is also among the first dyes to have been mass-produced.[3]",['Mauveine'],What was the first synthetic molecule?,"Mauveine, also known as aniline purple and Perkin's mauve, was one of the first synthetic dyes. It was discovered serendipitously by William Henry Per",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What was the first synthetic molecule?
English Context: Mauveine, also known as aniline purple and Perkin's mauve, was one of the first synthetic dyes. It was discovered serendipitously by William Henry Per",,1.4650804996490479
en-validation-238,Who is the current political leader of Sudan?,"Ismail al-Azhari, the leader of the National Unionist Party, was made president in July 1965, and ruled with limited power until he was deposed in 1969. The military officers responsible for the coup established the National Revolutionary Command Council, chaired by Gaafar Nimeiry. Nimeiry, the leader of the newly formed Sudanese Socialist Union, assumed the position of president in 1971, and subsequently established a one-party state, which existed until 1985, when a group of military officers overthrew his government and established the Transitional Military Council, led by Lieutenant-General Abdel Rahman Swar al-Dahab. Ahmed al-Mirghani succeeded to the relatively powerless position of Chairman of the Supreme Council in 1986, after multi-party elections held that year. He was deposed in a 1989 military coup led by Lieutenant-General Omar al-Bashir. Al-Bashir has served as head of state since the coup, under the title of Chairman of the Revolutionary Command Council for National Salvation to 1993 and as president from 1993 onwards (and from 1996 as the leader of the National Congress Party).",['Lieutenant-General Omar al-Bashir'],Who is the current political leader of Sudan?,"Ismail al-Azhari, the leader of the National Unionist Party, was made president in July 1965, and ruled with limited power until he was",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who is the current political leader of Sudan?
English Context: Ismail al-Azhari, the leader of the National Unionist Party, was made president in July 1965, and ruled with limited power until he was",,1.507439136505127
en-validation-379,When did the Catholic Church move to Rome?,"According to tradition, the history of the Catholic Church begins with Jesus Christ and his teachings (c. 4 BC – c. AD 30) and the Catholic Church is a continuation of the early Christian community established by Jesus.[1] The Church considers its bishops to be the successors to Jesus's apostles and the Church's leader, the Bishop of Rome (also known as the Pope) to be the sole successor to Saint Peter,[2] who ministered in Rome in the first century AD, after his appointment by Jesus as head of the church.[3][4] By the end of the 2nd century, bishops began congregating in regional synods to resolve doctrinal and policy issues.[5] By the 3rd century, the bishop of Rome began to act as a court of appeals for problems that other bishops could not resolve.[6]",['first century AD'],When did the Catholic Church move to Rome?,"According to tradition, the history of the Catholic Church begins with Jesus Christ and his teachings (c. 4 BC – c. AD 30) and the Catholic",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did the Catholic Church move to Rome?
English Context: According to tradition, the history of the Catholic Church begins with Jesus Christ and his teachings (c. 4 BC – c. AD 30) and the Catholic",,1.4835727214813232
en-validation-131,What's the difference between an acoustic guitar and a classical?,"The classical guitar (also known as the nylon-string guitar or Spanish guitar) is a member of the guitar family used in classical music. It is an acoustic wooden string instrument made of gut or nylon, precursor of the acoustic and electric guitars which use metal strings. Classical guitars are derived from the Spanish vihuela and gittern in the fifteenth and sixteenth century, which later evolved into the seventeenth and eighteenth century Baroque guitar and later the modern classical guitar in the mid nineteenth century.","['gut or nylon, precursor of the acoustic and electric guitars which use metal strings']",What's the difference between an acoustic guitar and a classical guitar?,The classical guitar (also known as the nylon-string guitar or Spanish guitar) is a member of the guitar family used in classical music. It is,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What's the difference between an acoustic guitar and a classical guitar?
English Context: The classical guitar (also known as the nylon-string guitar or Spanish guitar) is a member of the guitar family used in classical music. It is",,1.4699115753173828
en-validation-229,Who was the first director of the CIA?,"The post of DCI was established by President Harry Truman on January 23, 1946, with Admiral Sidney Souers being the first DCI, followed by General Hoyt Vandenberg who served as DCI from June 1946 to May 1947. The DCI then ran the Central Intelligence Group (CIG), a predecessor of the CIA. The office of DCI thus predates the establishment of the Central Intelligence Agency. The CIA was created by the National Security Act of 1947, which formally defined the duties of the Director of Central Intelligence. This 1947 Act also created the National Security Council.",['Sidney Souers'],Who was the first director of the CIA?,"The post of DCI was established by President Harry Truman on January 23, 1946, with Admiral Sidney Souers being the first DCI,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who was the first director of the CIA?
English Context: The post of DCI was established by President Harry Truman on January 23, 1946, with Admiral Sidney Souers being the first DCI,",,1.4747812747955322
en-validation-79,How do you put out a grease fire?,"Fires are classified by the proper extinguishing agent.  While water is used on Class A fires, using water on a Class B fire (such as a grease fire) is extremely dangerous.[3][5] This is because burning grease is hotter than the boiling point of water (212 degrees Fahrenheit or 100 degrees Celsius); when water is placed on grease, it creates steam which expands rapidly and splatters, causing burns and spreading the fire).[3] Because of this, Class A fire extinguishers use water, while Class B fire extinguishers use dry chemicals (foam or powder),[5] such as aqueous film-forming foam, multi-purpose dry chemicals such as ammonium phosphate, and halogenated agents (such as Halon 1301 and Halon 1211).[6]  or highly pressurized carbon dioxide.[5] Some fire extinguishers contain chemicals designed to fight both Class A and Class B fires.[6]","['use dry chemicals (foam or powder),[5] such as aqueous film-forming foam, multi-purpose dry chemicals such as ammonium phosphate, and halogenated agents (such as Halon 1301 and Halon 1211).[6]  or highly pressurized carbon dioxide']",How do you put out a grease fire?,"Fires are classified by the proper extinguishing agent. While water is used on Class A fires, using water on a Class B fire (such as a grease fire) is",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How do you put out a grease fire?
English Context: Fires are classified by the proper extinguishing agent. While water is used on Class A fires, using water on a Class B fire (such as a grease fire) is",,1.4978151321411133
en-validation-155,When was the last season of ER?,"The fifteenth and final season of the American fictional drama television series ER premiered on September 25, 2008 and concluded on April 2, 2009, in a two-hour episode preceded by a one-hour retrospective special. The season consists of 22 episodes.","['April 2, 2009']",When was the last season of ER?,"The fifteenth and final season of the American fictional drama television series ER premiered on September 25, 2008, and concluded on April 2, 2",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the last season of ER?
English Context: The fifteenth and final season of the American fictional drama television series ER premiered on September 25, 2008, and concluded on April 2, 2",,1.4827966690063477
en-validation-33,When did Gallimimus die out?,"Gallimimus (/ˌɡælɪˈmaɪməs/ GAL-i-MY-məs) is a genus of theropod dinosaur that lived in what is now Mongolia during the Late Cretaceous period, about 70 million years ago (mya). Gallimimus is the largest known ornithomimid; adults were about 6 metres (20ft) long, 1.9 metres (6ft 3in) tall at the hip and weighed about 440 kilograms (970lb). As evidenced by its relative Ornithomimus, it would have had feathers. The head was small and light with large eyes that faced to the sides. The snout was long compared to other ornithomimids, although it was broader and more rounded at the tip than in other species. Gallimimus was toothless with a keratinous (horny) beak, and had a delicate lower jaw. Many of the vertebrae had openings that indicate they were pneumatic (air-filled). The neck was proportionally long in relation to the trunk. The hands were proportionally the shortest of any ornithomimosaur and each had three digits with curved claws. The forelimbs were weak while the hindlimbs were proportionally long. ",['70 million years ago'],When did Gallimimus become extinct?,Gallimimus (/ˌɡælɪˈmaɪməs/ GAL-i-MY-məs) is a genus of theropod dinosaur,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did Gallimimus become extinct?
English Context: Gallimimus (/ˌɡælɪˈmaɪməs/ GAL-i-MY-məs) is a genus of theropod dinosaur",,1.5054442882537842
en-validation-181,What station did the Please Teacher! anime show first air on?,"The Please Teacher! anime series premiered in Japan on the WOWOW satellite television network between January 10 and March 28, 2002, spanning a total of 13 episodes, including twelve originally premiering on television plus an OVA episode released on DVD on October 25, 2002. It was adapted very soon into a manga, serialized in  MediaWorks's shōnen manga magazine, Dengeki Daioh, in January 2002, and was also later adapted into a light novel, entitled Onegai Teacher: Mizuho and Kei's Milky Diary, published in March 2003.",['WOWOW satellite television network'],What station did the Please Teacher! anime show first air on?,"The Please Teacher! anime series premiered in Japan on the WOWOW satellite television network between January 10 and March 28, 20",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What station did the Please Teacher! anime show first air on?
English Context: The Please Teacher! anime series premiered in Japan on the WOWOW satellite television network between January 10 and March 28, 20",,1.4746856689453125
en-validation-304,Where was Dora Sakayan born?,"Sakayan was born in 1931 in Salonica, Greece, to Armenian parents who had escaped the Armenian Genocide. She grew up in a multilingual environment, with her first languages being Western Armenian and Modern Greek, and she received early exposure to German, French and Turkish. After immigrating to Soviet Armenia, she received her education in Eastern Armenian and Russian. Later on, she mastered English and learned other languages.","['Salonica, Greece']",Where was Dora Sakayan born?,"Sakayan was born in 1931 in Salonica, Greece, to Armenian parents who had escaped the Armenian Genocide. She grew up in a multilingual environment, with her",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Dora Sakayan born?
English Context: Sakayan was born in 1931 in Salonica, Greece, to Armenian parents who had escaped the Armenian Genocide. She grew up in a multilingual environment, with her",,1.4643850326538086
en-validation-77,What makes genes considered dominant?,"Dominance in genetics is a relationship between alleles of one gene, in which the effect on phenotype of one allele masks the contribution of a second allele at the same locus.[1][2] The first allele is dominant and the second allele is recessive.  For genes on an autosome (any chromosome other than a sex chromosome), the alleles and their associated traits are autosomal dominant or autosomal recessive. Dominance is a key concept in Mendelian inheritance and classical genetics. Often the dominant allele codes for a functional protein whereas the recessive allele does not.",['the effect on phenotype of one allele masks the contribution of a second allele at the same locus'],What makes genes considered dominant?,"Dominance in genetics is a relationship between alleles of one gene, in which the effect on phenotype of one allele masks the contribution of a second allele at the same locus. The first allele",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What makes genes considered dominant?
English Context: Dominance in genetics is a relationship between alleles of one gene, in which the effect on phenotype of one allele masks the contribution of a second allele at the same locus. The first allele",,1.474963665008545
en-validation-381,When was the Department of Defense Whistleblower Program first established?,"DoD's whistleblower program holds its origins in the Defense procurement scandals of the 1980s. Stories concerning overpriced spare parts and underperforming weapon systems dominated media headlines. Members of Congress concerned about those issues championed the cause of whistleblowers alleging they were reprised against for exposing procurement-related wrongdoing. In the years following, Congress has enacted, and amended, a series of laws aimed at protecting civilian appropriated-fund employees, military members, appropriated and nonappropriated fund employees, and Defense contractor employees from reprisal for engaging in whistleblowing activities.[6]",['1980s'],When was the Department of Defense Whistleblower Program first established?,The Department of Defense Whistleblower Program holds its origins in the Defense procurement scandals of the 1980s. Stories concerning overpriced spare,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the Department of Defense Whistleblower Program first established?
English Context: The Department of Defense Whistleblower Program holds its origins in the Defense procurement scandals of the 1980s. Stories concerning overpriced spare",,1.473942518234253
en-validation-384,When was The Tale of Genji written?,"The Tale of Genji(源氏物語,Genji monogatari) is a classic work of Japanese literature written by the noblewoman and lady-in-waiting Murasaki Shikibu in the early years of the 11th century. The original manuscript no longer exists. It was made in ""concertina"" or ""orihon"" style[1]: several sheets of paper pasted together and folded alternately in one direction then the other, around the peak of the Heian period. The work is a unique depiction of the lifestyles of high courtiers during the Heian period, written in archaic language and a poetic and confusing style that make it unreadable to the average Japanese without dedicated study.[2] It was not until the early 20th century that Genji was translated into modern Japanese, by the poet Akiko Yosano. The first English translation was attempted in 1882, but was of poor quality and incomplete.",['early years of the 11th century'],When was The Tale of Genji written?,"The Tale of Genji (源氏物語, Genji monogatari) is a classic work of Japanese literature written by the noblewoman and lady-in-waiting Murasaki Shikibu",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was The Tale of Genji written?
English Context: The Tale of Genji (源氏物語, Genji monogatari) is a classic work of Japanese literature written by the noblewoman and lady-in-waiting Murasaki Shikibu",,1.4967873096466064
en-validation-15,What is the purpose of the Royal Air Force?,"The RAF's mission is to support the objectives of the British Ministry of Defence (MoD), which are to ""provide the capabilities needed: to ensure the security and defence of the United Kingdom and overseas territories, including against terrorism; to support the Government’s foreign policy objectives particularly in promoting international peace and security"".[3] The RAF describes its mission statement as ""... [to provide] An agile, adaptable and capable Air Force that, person for person, is second to none, and that makes a decisive air power contribution in support of the UK Defence Mission"".[8] The mission statement is supported by the RAF's definition of air power, which guides its strategy. Air power is defined as ""the ability to project power from the air and space to influence the behaviour of people or the course of events"".[9]",['to support the objectives of the British Ministry of Defence'],What is the purpose of the Royal Air Force?,The Royal Air Force (RAF) is the United Kingdom's aerial warfare force. The RAF's mission is to support the objectives of the British Ministry of Defence (Mo,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the purpose of the Royal Air Force?
English Context: The Royal Air Force (RAF) is the United Kingdom's aerial warfare force. The RAF's mission is to support the objectives of the British Ministry of Defence (Mo",,1.4826080799102783
en-validation-148,What is the smallest camcorder?,"The Flip Video was a series of tapeless camcorders introduced by Pure Digital Technologies in 2006. Slightly larger than a smartphone, the Flip Video was a basic camcorder with record, zoom, playback and browse buttons and a USB jack for uploading video. The original models recorded at a 640x480-pixel resolution; later models featured HD recording at 1280x720 pixels. The Mino was a smaller Flip Video, with the same features as the standard model. The Mino was the smallest of all camcorders, slightly wider than a MiniDV cassette and smaller than most smartphones on the market. In fact the Mino was small enough to fit inside the shell of a VHS cassette. Later HD models featured larger screens. In 2011, the Flip Video (more recently manufactured by Cisco) was discontinued.[14]",['The Mino'],What is the smallest camcorder?,"The Flip Video was a series of tapeless camcorders introduced by Pure Digital Technologies in 2006. Slightly larger than a smartphone, the Flip Video was a",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the smallest camcorder?
English Context: The Flip Video was a series of tapeless camcorders introduced by Pure Digital Technologies in 2006. Slightly larger than a smartphone, the Flip Video was a",,1.4842767715454102
en-validation-126,When did Pushkin write Eugene Onegin?,"Eugene Onegin (pre-reform Russian: Евгеній Онѣгинъ; post-reform Russian:Евгений Онегин, tr.Yevgeniy Onegin,IPA:[jɪvˈɡʲenʲɪj ɐˈnʲeɡʲɪn]) is a novel in verse written by Alexander Pushkin. Onegin is considered a classic of Russian literature, and its eponymous protagonist has served as the model for a number of Russian literary heroes (so-called superfluous men). It was published in serial form between 1825 and 1832. The first complete edition was published in 1833, and the currently accepted version is based on the 1837 publication. ",['1825'],When did Pushkin write Eugene Onegin?,"Eugene Onegin (pre-reform Russian: Евгеній Онѣгинъ; post-reform Russian:Евгений Онегин, tr.Yevgeniy",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did Pushkin write Eugene Onegin?
English Context: Eugene Onegin (pre-reform Russian: Евгеній Онѣгинъ; post-reform Russian:Евгений Онегин, tr.Yevgeniy",,1.4789278507232666
en-validation-0,What is a way to increase your wound healing speed?,"Wound care encourages and speeds wound healing via cleaning and protection from reinjury or infection. Depending on each patient's needs, it can range from the simplest first aid to entire nursing specialties such as wound, ostomy, and continence nursing and burn center care.",['cleaning and protection from reinjury or infection'],What is a way to increase your wound-healing speed?,"Wound care encourages and speeds wound healing by cleaning and protecting against reinjury or infection. Depending on each patient's needs, it can vary from simple first",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is a way to increase your wound-healing speed?
English Context: Wound care encourages and speeds wound healing by cleaning and protecting against reinjury or infection. Depending on each patient's needs, it can vary from simple first",,1.4622304439544678
en-validation-19,What percentage of the American population is vegetarian?,"According to a report in 2017, the number of consumers claiming to be vegan has risen to 6% in the US.[130] In 2015, a Harris Poll National Survey of 2,017 adults aged 18 and over found that eight million Americans, or 3.4%, ate a solely vegetarian diet, and that one million, or 0.4%, ate a strictly vegan diet.[131]",['3.4%'],What percentage of the American population is vegetarian?,"According to a report in 2017, the number of consumers claiming to be vegan has risen to 6% in the US. In 201",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What percentage of the American population is vegetarian?
English Context: According to a report in 2017, the number of consumers claiming to be vegan has risen to 6% in the US. In 201",,1.4688913822174072
en-validation-281,How long is a standard baseball bat?,"A baseball bat is a smooth wooden or metal club used in the sport of baseball to hit the ball after it is thrown by the pitcher. By regulation it may be no more than 2.75 inches (7.0cm) in diameter at the thickest part and no more than 42 inches (1.067m) in length. Although historically bats approaching 3 pounds (1.4kg) were swung,[1] today bats of 33 ounces (0.94kg) are common, topping out at 34 ounces (0.96kg) to 36 ounces (1.0kg).[1]",['42 inches'],How long is a standard baseball bat?,"A baseball bat is a smooth wooden or metal club used in the sport of baseball to hit the ball after it is thrown by the pitcher. By regulation, it may be no",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How long is a standard baseball bat?
English Context: A baseball bat is a smooth wooden or metal club used in the sport of baseball to hit the ball after it is thrown by the pitcher. By regulation, it may be no",,1.4765872955322266
en-validation-290,What happens when your heart is in arrhythmia?,"Heart arrhythmia (also known as arrhythmia, dysrhythmia, or irregular heartbeat) is a group of conditions in which the heartbeat is irregular, too fast, or too slow.[2] A heart rate that is too fast – above 100 beats per minute in adults – is called tachycardia and a heart rate that is too slow – below 60 beats per minute – is called bradycardia.[2] Many types of arrhythmia have no symptoms.[1] When symptoms are present these may include palpitations or feeling a pause between heartbeats.[1] In more serious cases there may be lightheadedness, passing out, shortness of breath, or chest pain.[1] While most types of arrhythmia are not serious, some predispose a person to complications such as stroke or heart failure.[2][3] Others may result in cardiac arrest.[3]","['heartbeat is irregular, too fast, or too slow']",What happens when your heart is in arrhythmia?,"Heart arrhythmia (also known as arrhythmia, dysrhythmia, or irregular heartbeat) is a group of conditions in which the",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What happens when your heart is in arrhythmia?
English Context: Heart arrhythmia (also known as arrhythmia, dysrhythmia, or irregular heartbeat) is a group of conditions in which the",,1.4976325035095215
en-validation-56,When was the Polish–Lithuanian Commonwealth established?,"The Commonwealth was established by the Union of Lublin in July 1569, but the Crown of the Kingdom of Poland and the Grand Duchy of Lithuania had been in a de facto personal union since 1386 with the marriage of the Polish queen Hedwig and Lithuania's Grand Duke Jogaila, who was crowned King jure uxoris Władysław II Jagiełło of Poland. The First Partition of Poland in 1772 and the Second Partition of Poland in 1793 greatly reduced the state's size and the Commonwealth collapsed as an independent state following the Third Partition of Poland in 1795.",['July 1569'],When was the Polish-Lithuanian Commonwealth established?,"The Commonwealth was established by the Union of Lublin in July 1569, but the Crown of the Kingdom of Poland and the Grand Duchy of Lithuania had been in",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the Polish-Lithuanian Commonwealth established?
English Context: The Commonwealth was established by the Union of Lublin in July 1569, but the Crown of the Kingdom of Poland and the Grand Duchy of Lithuania had been in",,1.4762225151062012
en-validation-302,When did George Washington's wife die?,"Martha Washington (née Dandridge; June 2 [O.S. June 2]1731 – May 22, 1802) was the wife of George Washington, the first President of the United States.  Although the title was not coined until after her death, Martha Washington served as the inaugural First Lady of the United States. During her lifetime she was often referred to as ""Lady Washington"".[1]","['May 22, 1802']",When did George Washington's wife die?,"Martha Washington (née Dandridge; June 2 [O.S. June 2]1731 – May 22, 1802)",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did George Washington's wife die?
English Context: Martha Washington (née Dandridge; June 2 [O.S. June 2]1731 – May 22, 1802)",,1.468738317489624
en-validation-152,What is the most spoken language in Romania?,"According to the 2002 Romanian Census, Romanian is spoken by 91% of the population as a primary language. According to the Romanian Constitution [3] and the law 1206 of 2006 [4] the official language in Romania is Romanian both at the national and local level.",['Romanian'],What is the most spoken language in Romania?,"According to the 2002 Romanian Census, Romanian is spoken by 91% of the population as a primary language. According to the Romanian Constitution [3",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the most spoken language in Romania?
English Context: According to the 2002 Romanian Census, Romanian is spoken by 91% of the population as a primary language. According to the Romanian Constitution [3",,1.4638614654541016
en-validation-93,Who was the first Adjutant General of Maryland?,"Henry Carbery, first adjutant general of Maryland, was born at St. Clement's Bay, St. Mary's county, Md., in 1757. At the commencement of the Revolutionary War in 1776, he was a ""gentleman cadet"" in Captain John Allen Thomas' ""Independent"" Company, of St. Mary's county and is mentioned in a letter from Captain Thomas to the Council of Safety, dated March 8, 1776, as ""deserving notice."" Carbery was appointed second lieutenant in Colonel Hartley's regiment of Continental Troops, January 24, 1777. He was promoted to first lieutenant on or about September 19, 1777, and captain on November 30, 1778. (The regiment was designated as the 11th Pennsylvania on January 13, 1779). He was wounded on August 13, 1779, and retired January 17, 1781. He was a captain in Major Henry Gaither's battalion of the ""Levies of 1791,"" and he served under General St. Clair against the Miami Indians in November, 1791. Carbery became captain of infantry, U.S. Army, on March 16, 1792, and was assigned to the 4th sub-legion September 4, 1792. He resigned February 10, 1794.",['Henry Carbery'],Who was the first Adjutant General of Maryland?,"Henry Carbery, first adjutant general of Maryland, was born at St. Clement's Bay, St. Mary's county, Md., in 1757.",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who was the first Adjutant General of Maryland?
English Context: Henry Carbery, first adjutant general of Maryland, was born at St. Clement's Bay, St. Mary's county, Md., in 1757.",,1.5322825908660889
en-validation-289,What years did Paganini live?,"Niccolò (or Nicolò) Paganini (Italian:[ni(k)koˈlɔ ppaɡaˈniːni](listen); 27 October 1782–27 May 1840) was an Italian violinist, violist, guitarist, and composer. He was the most celebrated violin virtuoso of his time, and left his mark as one of the pillars of modern violin technique. His 24 Caprices for Solo Violin Op. 1 are among the best known of his compositions, and have served as an inspiration for many prominent composers.",['27 October 1782–27 May 1840'],What years did Paganini live?,Niccolò (or Nicolò) Paganini (Italian:[ni(k)koˈlɔ ppaɡaˈniːni](listen); 27 October 178,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What years did Paganini live?
English Context: Niccolò (or Nicolò) Paganini (Italian:[ni(k)koˈlɔ ppaɡaˈniːni](listen); 27 October 178",,1.471346139907837
en-validation-396,How long is the Great Wall of China?,"The frontier walls built by different dynasties have multiple courses. Collectively, they stretch from Dandong in the east to Lop Lake in the west, from present-day Sino-Russian border in the north to Qinghai in the south; along an arc that roughly delineates the edge of Mongolian steppe. A comprehensive archaeological survey, using advanced technologies, has concluded that the walls built by the Ming dynasty measure 8,850km (5,500mi).[4] This is made up of 6,259km (3,889mi) sections of actual wall, 359km (223mi) of trenches and 2,232km (1,387mi) of natural defensive barriers such as hills and rivers.[4] Another archaeological survey found that the entire wall with all of its branches measures out to be 21,196km (13,171mi).[5] Today, the Great Wall is generally recognized as one of the most impressive architectural feats in history.[6]","['21,196km']",How long is the Great Wall of China?,"The frontier walls built by different dynasties have multiple courses. Collectively, they stretch from Dandong in the east to Lop Lake in the west, from the present-day",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How long is the Great Wall of China?
English Context: The frontier walls built by different dynasties have multiple courses. Collectively, they stretch from Dandong in the east to Lop Lake in the west, from the present-day",,1.5018730163574219
