id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_q_translation_output,raw_c_translation_output,raw_en_qa_output,raw_a_backtranslation_output,error_message,runtime_sec
fi-validation-444,Missä World Boxing Association perustettiin?,"1900-luvun alkupuoliskon aikana ammattilaisnyrkkeilyn painopiste siirtyi Britanniasta Yhdysvaltoihin. Vaikka mitään virallisia maailmanmestaruuksia ei ollutkaan, yleisesti maailmanmestarina pidettiin The National Police Gazette -lehdellä listattuja nimiä. 1920-luvulla NBA (National Boxing Association) ryhtyi järjestämään maailmanmestaruusotteluita. Samaan aikaan perustettiin Ring Magazine, joka julkaisi mestarien luetteloita. Vuonna 1962 NBA vaihtoi nimensä WBA:ksi (World Boxing Association), ja seuraavana vuonna se sai ensimmäisen kilpailijansa WBC:n (World Boxing Council). Kumpikaan niistä ei ollut yleisesti tunnustettu ja tästä johtuivat muun muassa erimielisyydet maailmanmestaruuksista. Vuonna 1983 perustettiin lisäksi uusi järjestö IBF (International Boxing Federation), jolla on myös omat maailmanmestaruutensa kussakin painoluokassa. Vuonna 1988 syntyi vielä neljäs suuri maailmanlaajuinen järjestö WBO (World Boxing Organization) kun joukko puertoricolaisia ja dominikaanisia liikemiehiä riitaantui WBA:n kanssa. Näiden neljän suuren lisäksi on lukemattomia muita omia maailmanmestaruustitteleitään jakavia järjestöjä, joita ei kuitenkaan pienuutensa takia yleisesti tunnusteta näiden neljän suurimman liiton joukkoon.",['1962'],Where was the World Boxing Association founded?,"During the early 1900s, professional boxing's governing body, the National Police Gazette, listed names of champions in its pages. In 1920, the National Boxing Association began organizing world title fights. Around the same time, Ring Magazine was founded to publish rankings of champions. In 1962, the NBA changed its name to the World Boxing Association (WBA), and the following year it secured its first challenger, the World Boxing Council (WBC). Neither of these two organizations was universally recognized, and this led to differences of opinion about world titles. In 1983, a new organization, the International Boxing Federation (IBF), was also founded, which also has its own world championships in each weight class. In 1988, another major organization, the World Boxing Organization (WBO), was created when a group of Puerto Rican and Dominican promoters challenged the WBA. These four major organizations, along with many smaller ones, have been responsible for the development of world championship boxing.",I don't know,En tiedä.,,,,Where was the World Boxing Association founded?,"During the early 1900s, professional boxing's governing body, the National Police Gazette, listed names of champions in its pages. In 1920, the National Boxing Association began organizing world title fights. Around the same time, Ring Magazine was founded to publish rankings of champions. In 1962, the NBA changed its name to the World Boxing Association (WBA), and the following year it secured its first challenger, the World Boxing Council (WBC). Neither of these two organizations was universally recognized, and this led to differences of opinion about world titles. In 1983, a new organization, the International Boxing Federation (IBF), was also founded, which also has its own world championships in each weight class. In 1988, another major organization, the World Boxing Organization (WBO), was created when a group of Puerto Rican and Dominican promoters challenged the WBA. These four major organizations, along with many smaller ones, have been responsible for the development of world championship boxing.",I don't know,"""En tiedä.""",,6.832493305206299
fi-validation-405,Miten tulenkantajat määrittelivät suomalaisuuden?,"Tulenkantajat pyrkivät ohjaamaan suomalaista kirjallisuutta uusille urille lähemmäs eurooppalaisia virtauksia.[1] Ryhmä pyrki eroon ”korpikulttuurista” ja määritteli suomalaisuuden ensisijaisesti teollisuuden, kaupungistumisen ja modernin taiteen kautta. Tulenkantajien tunnuslause oli: ”Ikkunat auki Eurooppaan!”, joka oli lainaus Elmer Diktoniuksen esittämistä Ultra-lehden tavoitteista: ""Ikkunat auki Eurooppaan päin"".[2] 
Tulenkantajien ryhmä alkoi hajota ristiriitoihin 1920-luvun lopulla. Lopullisesti jäsenten yhteisen taipaleen voidaan katsoa päättyneen 1930-luvun alussa[3].","['ensisijaisesti teollisuuden, kaupungistumisen ja modernin taiteen kautta']",How do immigrants define Finnishness?,"The 'Tulenkantajat' attempted to guide Finnish literature towards a new European direction, closer to the Europeans.[1] The group sought to distance itself from 'corpo-culture' and defined Finnishness primarily through industry, urbanization, and modern art. Their slogan was: ""Open the Windows to Europe!"", which was a loanword from Elmer Diktonien's statement in Ultra magazine: ""Open the Windows to Europe!""[2] 
The 'Tulenkantajat' began their activities at the end of the 1920s. Ultimately, they can be seen to have been active until the early 1930s, when they had found a common style.[3]",I don't know,En usko,,,,How do immigrants define Finnishness?,"The 'Tulenkantajat' attempted to guide Finnish literature towards a new European direction, closer to the Europeans.[1] The group sought to distance itself from 'corpo-culture' and defined Finnishness primarily through industry, urbanization, and modern art. Their slogan was: ""Open the Windows to Europe!"", which was a loanword from Elmer Diktonien's statement in Ultra magazine: ""Open the Windows to Europe!""[2] 
The 'Tulenkantajat' began their activities at the end of the 1920s. Ultimately, they can be seen to have been active until the early 1930s, when they had found a common style.[3]",I don't know,"""En usko""",,4.772517919540405
fi-validation-39,Kuinka kuu syntyi?,"Kuun synty tapahtui nykynäkemyksen mukaan luultavimmin siten, että Marsin kokoinen planeetta, Theia, törmäsi alku-Maahan, Törmäyksen tuloksena alku-Maan kiertoradalle lensi ainetta, josta syntyi aikaa myöten kasautumalla Kuu. Kuun tarkkaa syntyperää ei silti vieläkään osata varmasti sanoa. Aiemmin Kuun oletettiin syntyneen erikseen ja Maan siepanneen Kuun, jonkin prosessin tuottaneen alusta asti Maan ja Kuun toisiaan kiertämään tai Maan jakautuneen itsestään kahtia.","['Marsin kokoinen planeetta, Theia, törmäsi alku-Maahan, Törmäyksen tuloksena alku-Maan kiertoradalle lensi ainetta, josta syntyi aikaa myöten kasautumalla Kuu. Kuun tarkkaa syntyperää ei silti vieläkään osata varmasti sanoa']",How many months old are you?,"The formation of the moon is believed to have occurred according to the current view in such a way that the entire planet Mars, Theia, crashed into the early Earth, resulting in the formation of the early Earth's crust. The time of the exact formation of the moon cannot be said with certainty yet. Previously, it was assumed that the moon formed separately from the Earth and then hit the Earth, causing some kind of process that resulted in the Earth and the Moon alternating their orbits or the Moon itself rotating around the Earth.",I don't know,En tiedä.,,,,How many months old are you?,"The formation of the moon is believed to have occurred according to the current view in such a way that the entire planet Mars, Theia, crashed into the early Earth, resulting in the formation of the early Earth's crust. The time of the exact formation of the moon cannot be said with certainty yet. Previously, it was assumed that the moon formed separately from the Earth and then hit the Earth, causing some kind of process that resulted in the Earth and the Moon alternating their orbits or the Moon itself rotating around the Earth.",I don't know,"""En tiedä.""",,3.6593382358551025
fi-validation-583,Missä Charles S. Peirce syntyi?,"Charles Sanders Peirce (10. syyskuuta 1839 Cambridge, Massachusetts, Yhdysvallat – 19. huhtikuuta 1914 Milford, Pennsylvania Yhdysvallat) oli yhdysvaltalainen filosofi, loogikko, tiedemies ja yleisnero.[1] Hänet tunnetaan erityisesti filosofisen pragmatismin alullepanija, työstään matemaattisen logiikan saralla, semioottisista tutkimuksistaan (esimerkiksi trikotomisen merkin käsitteen kehittämisestä), fallibilistisesta ja realistisesta tieteenfilosofiastaan sekä saksalaisesta idealismista ja Darwinin evoluutioteoriasta vaikutteita saaneen objektiivista idealismia edustavan metafyysisen järjestelmän kehittäjänä. Peircen filosofian keskiössä on hänen kolmen kategorian oppinsa, jonka oikeuttamiseksi Peirce kehitti Edmund Husserlin fenomenologiaa muistuttavan niin ikään ""fenomenologiaksi"" ja myöhemmin ""faneroskopiaksi"" (phaneroscopy) kutsumansa opin.[2][3] Peircen tieteellinen työ kattoi kuitenkin filosofian ja logiikan lisäksi myös monia muita aloja, esimerkiksi luonnontieteitä, matematiikkaa ja psykologiaa, ja vaikka Peirce tunnetaan nykyään lähinnä filosofina ja loogikkona, hän ei koskaan toiminut palkkatyössä tai tutkijanvirassa näillä aloilla. Hänet tunnettiin omana aikanaan lähinnä luonnontieteilijänä. Tälläkin saralla hän oli innovatiivinen, esimerkiksi tehden uudistuksia tilastollisiin tutkimusmetodeihin.","['Cambridge, Massachusetts, Yhdysvallat']",Where was Charles S. Peirce born?,"Charles Sanders Peirce (September 10, 1839 – April 19, 1914) was an American philosopher, logician, scientist, and mathematician. He is best known for his contributions to philosophical pragmatism, his work in mathematical logic, his semiotic studies (including the development of the theory of triadic signs), his fallibilistic and realistic approaches to the philosophy of science, and for his influence on objective idealism as a developer of a metaphysical system. Peirce's philosophy is centered on his three categories of thought, which he developed from Edmund Husserl's phenomenology into what he called ""phenomenology"" and later ""faneroscopy"". Peirce's scientific work also encompassed many other fields, including physics, mathematics, and psychology, and although he is now primarily known as a philosopher and logician, he never held a position or worked within these fields. He was, however, recognized during his lifetime as a leading scientist.",I don't know,En tiedä.,,,,Where was Charles S. Peirce born?,"Charles Sanders Peirce (September 10, 1839 – April 19, 1914) was an American philosopher, logician, scientist, and mathematician. He is best known for his contributions to philosophical pragmatism, his work in mathematical logic, his semiotic studies (including the development of the theory of triadic signs), his fallibilistic and realistic approaches to the philosophy of science, and for his influence on objective idealism as a developer of a metaphysical system. Peirce's philosophy is centered on his three categories of thought, which he developed from Edmund Husserl's phenomenology into what he called ""phenomenology"" and later ""faneroscopy"". Peirce's scientific work also encompassed many other fields, including physics, mathematics, and psychology, and although he is now primarily known as a philosopher and logician, he never held a position or worked within these fields. He was, however, recognized during his lifetime as a leading scientist.",I don't know,"""En tiedä.""",,6.477653980255127
fi-validation-86,Mikä oli Poseidonin vaimon nimi?,"Poseidonin uskottiin asuvan Egeanmeren pohjassa upeassa palatsissa. Sieltä hänen uskottiin poistuvan merihevosten vetämissä vaunuissa. Hänellä oli vaimo Amfitrite, mutta Zeuksen tavoin hän vietteli monia muitakin naisia, kuten Medusan. Hänen symboleitaan ovat kolmikärki, hevonen ja delfiini. Hänen kunniakseen vietettiin Isthmian kisoja.",['Amfitrite'],What was the name of Poseidon's wife?,"According to the myths, Poseidon lived in a magnificent palace on the bottom of the Aegean Sea. From his sea-horse charioteers he drove the waves into battle. He had a wife, Amphitrite, but like Zeus he also had many lovers, including the Medusa. His symbols are the trident, the horse and the delphin. His festival was the Isthmian Games.",I don't know,En tiedä.,,,,What was the name of Poseidon's wife?,"According to the myths, Poseidon lived in a magnificent palace on the bottom of the Aegean Sea. From his sea-horse charioteers he drove the waves into battle. He had a wife, Amphitrite, but like Zeus he also had many lovers, including the Medusa. His symbols are the trident, the horse and the delphin. His festival was the Isthmian Games.",I don't know,"""En tiedä.""",,2.9354350566864014
fi-validation-137,Missä vesinokkaeläimen kehossa myrkky syntyy?,"
Vesinokkaeläinuroksilla on nilkoissa kannukset, jotka tuottavat lajille ominaista myrkkyseosta. Se sisältää ainakin 19 eri ainesosaa ja koostuu pääosin defensiiniä muistuttavista peptideistä (DLP), C-tyypin natriureettisistä peptideistä (CNP) ja hermokasvutekijöistä (NGF). Vesinokkaeläimen myrkky on kehittynyt itsenäisesti erillään matelijoiden myrkyn kehityksestä.[23] Myrkkyä ei erity ympäri vuoden vaan ainoastaan vesinokkaeläinten pariutumisaikaan.[24] Myrkkyä tuottavat rauhaset ovat kehittyneet hikirauhasista ja sijaitsevat uroksen takaraajojen polven ja jalkaterän välissä.[10][24] Munuaisenmuotoiset rauhaset liittyvät molemmissa takajaloissa ohutseinäisillä tiehyillä kantaluun kannukseen. Naarasvesinokkaeläimillä on nokkasiilien tapaan kehittymättömät kannusnuput, jotka katoavat ennen ensimmäisen elinvuoden loppua. Naarailla ei ole toimivia myrkkyrauhasia.[10]",['kannukset'],Where does the mist emerge in the form of dew?,"""The vesikokkaeläinuroksella are nilkois-type canes that produce a unique myrrh complex. It contains at least 19 different astringents and consists mainly of defense peptides (DLP), C-type natriuretic peptides (CNP), and neurotrophic factors (NGF). The myrrh of the vesikokkaeläin has developed independently from the development of myrrh in other species.[23] Myrrh is not produced throughout the year but only during the mating season.[24] The myrrh-producing plants are developed from short-term myrrh plants and are located between the urethral sacs and the testicles.[10][24] The myrrh-producing plants in both sexes have long-term myrrh-producing branches. There are no myrrh-producing branches in the naira vesikokkaeläin. The myrrh-producing branches of the naira vesikokkaeläin are not present before",I don't know,En tietä,,,,Where does the mist emerge in the form of dew?,"""The vesikokkaeläinuroksella are nilkois-type canes that produce a unique myrrh complex. It contains at least 19 different astringents and consists mainly of defense peptides (DLP), C-type natriuretic peptides (CNP), and neurotrophic factors (NGF). The myrrh of the vesikokkaeläin has developed independently from the development of myrrh in other species.[23] Myrrh is not produced throughout the year but only during the mating season.[24] The myrrh-producing plants are developed from short-term myrrh plants and are located between the urethral sacs and the testicles.[10][24] The myrrh-producing plants in both sexes have long-term myrrh-producing branches. There are no myrrh-producing branches in the naira vesikokkaeläin. The myrrh-producing branches of the naira vesikokkaeläin are not present before",I don't know,"""En tietä""",,7.185532331466675
fi-validation-309,Ketä olivat Kivikasvot?,"
Kivikasvot on suomalainen laulu- ja viihdekvartetti, jonka RUK:n kurssikaverukset Ismo Sajakorpi, Ilkka Hemming, Matti ""Fredi"" Siitonen ja Georg ""Jori"" Dolivo perustivat kesällä 1965[1]. ","['suomalainen laulu- ja viihdekvartetti, jonka RUK:n kurssikaverukset Ismo Sajakorpi, Ilkka Hemming, Matti ""Fredi"" Siitonen ja Georg ""Jori"" Dolivo perustivat']",Who were the Kivikasvot?,"The band Kivikasvot was a Finnish folk music and entertainment group founded in the summer of 1965 by Ismo Sajakorpi, Ilkka Hemming, Matti ""Fredi"" Siitonen and Georg ""Jori"" Dolivo.",I don't know,En tietä,,,,Who were the Kivikasvot?,"The band Kivikasvot was a Finnish folk music and entertainment group founded in the summer of 1965 by Ismo Sajakorpi, Ilkka Hemming, Matti ""Fredi"" Siitonen and Georg ""Jori"" Dolivo.",I don't know,"""En tietä""",,2.16214919090271
fi-validation-525,Milloin Fakta homma elokuva julkaistiin?,"Fakta homma on suomalainen komediaelokuva vuodelta 1987. Se pohjautuu Yle TV2:n tuottamaan saman nimiseen televisiosarjaan.[1] Fakta homman vahvasti karrikoidut pariskunnat, Aulis ja Hansu sekä Heka ja Pirre, matkaavat leirintäalueelle viettämään juhannusta. Matkan aikana nelikko kohtaa monen sortin sakkia, kuten taiteilijoita, suositun televisiokasvon, Niemisen pariskunnan ja Auliksen entisen kansakoulunopettajan. Elokuva sai vaisun vastaanoton niin yleisöltä kuin kriitikoiltakin.",['1987'],"When was the movie ""The Fact"" released?","Fakta Homma is a Finnish comedy film from 1987. It is based on the Yle TV2 television series of the same name.[1] Fakta Homma features several married couples, Aulis and Hansu as well as Heka and Pirre, who go on a camping trip to spend their holiday. During the trip, the group encounters many different kinds of people, including artists, a popular television host, the Man's Family, and an ex-school teacher. The film received mixed reviews from both the public and critics.",I don't know,En tiedä.,,,,"When was the movie ""The Fact"" released?","Fakta Homma is a Finnish comedy film from 1987. It is based on the Yle TV2 television series of the same name.[1] Fakta Homma features several married couples, Aulis and Hansu as well as Heka and Pirre, who go on a camping trip to spend their holiday. During the trip, the group encounters many different kinds of people, including artists, a popular television host, the Man's Family, and an ex-school teacher. The film received mixed reviews from both the public and critics.",I don't know,"""En tiedä.""",,3.9880337715148926
fi-validation-557,Kuinka kauan Suomen alueella on ollut asutusta?,"Ensimmäiset ihmiset saapuivat Suomeen noin 8850-luvulla ennen ajanlaskun alkua. Ensimmäisten asukkaiden saapuessa Pohjois-Suomi oli vielä ympärivuotisesti jään peitossa, metsät koostuivat lehtipuista ja vedenpinta oli niin korkealla, että Keski-Suomi ja Savo-Karjala olivat Pohjanlahden rannikkoa. Kaikkiaan asutuksen varhaisvaiheena voidaan pitää ajanjaksoa 8850-8000 eaa. Asutus tuli Suomeen Kundan-Butovon-Veretjen-kulttuureista sekä Norjan rannikon kautta. Aluksi uusille alueille ei jääty pysyvästi, vaan lämpimän vuodenajan jälkeen metsästäjät palasivat takaisin alueille joista olivat lähteneet. Arvaamattomien talvien takia uuteen alueeseen tutustuminen oli turvallisinta kesällä. Uuden alueen olosuhteet ja sen eläinten tultua tutuksi pienet perheryhmät seurasivat pyyntiryhmiä.[6]",['8850-luvulla ennen ajanlaskun alkua'],How long have you lived in Finland?,"The first people arrived in Finland around 8850 BCE, just before the beginning of the last ice age. At that time, the northern part of Finland was still covered by an ice sheet, forests consisted of lichens, and the water level was so high that Central Finland and East Karelia were located on the shores of Lake Ladoga. In general, the earliest period of settlement can be considered to be between 8850 and 8000 BCE. The settlement came from the cultures of the Kunda-Butovo-Vere region and through the Norwegian border. At first, the new areas were not permanently settled, but after a few years of forest clearance, the settlers returned to the areas from which they had come. Because of the unpredictable winters, it was safest to explore the new areas in the summer. Small groups of people settled in the new areas, taking with them the animals they had tamed.",Yes,Kyllä,,,,How long have you lived in Finland?,"The first people arrived in Finland around 8850 BCE, just before the beginning of the last ice age. At that time, the northern part of Finland was still covered by an ice sheet, forests consisted of lichens, and the water level was so high that Central Finland and East Karelia were located on the shores of Lake Ladoga. In general, the earliest period of settlement can be considered to be between 8850 and 8000 BCE. The settlement came from the cultures of the Kunda-Butovo-Vere region and through the Norwegian border. At first, the new areas were not permanently settled, but after a few years of forest clearance, the settlers returned to the areas from which they had come. Because of the unpredictable winters, it was safest to explore the new areas in the summer. Small groups of people settled in the new areas, taking with them the animals they had tamed.",Yes,"""Kyllä""",,6.144420623779297
fi-validation-231,Minä vuonna Tenavat-sarjakuva julkaistiin?,"
Tenavat () on strippimuodossa ilmestynyt sanomalehtisarjakuva, jota kirjoitti ja piirsi yhdysvaltalainen sarjakuvapiirtäjä Charles M. Schulz. Tenavat ilmestyi 2. lokakuuta 1950 – 13. helmikuuta 2000 ja se oli vuosien ajan maailman luetuin sanomalehtisarjakuva. Parhaimmillaan sarjaa julkaistiin yli 2600 sanomalehdessä, sillä oli 355 miljoonaa lukijaa 75 maassa, ja sitä käännettiin 21 eri kielelle. Schulz teki kaikki 17897 strippiä yksin ilman avustajia.",['1950'],When was the Tenavat TV series released?,"Peanuts () is a newspaper comic strip created by American cartoonist Charles M. Schulz. Peanuts ran from September 2, 1950, until March 13, 2000, and was syndicated in over 2,600 newspapers in 75 countries, with a total circulation of 355 million readers. It was translated into 21 languages. Schulz drew every one of the 17,897 strips himself without any assistants.",I don't know,En tiedä.,,,,When was the Tenavat TV series released?,"Peanuts () is a newspaper comic strip created by American cartoonist Charles M. Schulz. Peanuts ran from September 2, 1950, until March 13, 2000, and was syndicated in over 2,600 newspapers in 75 countries, with a total circulation of 355 million readers. It was translated into 21 languages. Schulz drew every one of the 17,897 strips himself without any assistants.",I don't know,"""En tiedä.""",,3.5764732360839844
fi-validation-513,Milloin Himos perustettiin?,"

Himos on Jämsässä sijaitseva matkailukeskus, joka on tullut tunnetuksi Himos Hiihtovuoren hiihtokeskuksesta. Ensimmäiset laskettelurinteet avattiin vuonna 1984. Himoksen rinteiden suurin korkeusero on 151 metriä.[1] Alueen perustajat olivat Juhani Ojala ja Päivi Kuokkanen.[2]",['1984'],When was Himos founded?,"Himos is a tourist center located in Jämijärvi, which has become famous for its ski resort, Himos Ski Center. The first ski lifts were opened in 1984. The highest point of the Himos slopes is 515 meters above sea level.[1] The area was founded by Juhani Ojala and Päivi Kuokkanen.[2]",I don't know,En tiedä.,,,,When was Himos founded?,"Himos is a tourist center located in Jämijärvi, which has become famous for its ski resort, Himos Ski Center. The first ski lifts were opened in 1984. The highest point of the Himos slopes is 515 meters above sea level.[1] The area was founded by Juhani Ojala and Päivi Kuokkanen.[2]",I don't know,"""En tiedä.""",,2.8192191123962402
fi-validation-333,Milloin W.A. Mozart syntyi?,"Wolfgang Amadeus Mozart syntyi Salzburgissa vuonna 1756. Hän sai nimensä isoisänsä ja pyhimys Johannes Krysostomoksen mukaan: Johannes Chrysostomus Wolfgangus Theophilus Mozart. Myöhemmin hänen isänsä, hovimuusikko Leopold Mozart lyhensi nimen ja käänsi kreikkalaisen Theophiluksen latinalaiseksi Amadeukseksi (Jumalan rakastama). Mozart käytti itse etunimeä Wolfgang ja sen perään kirjoitti Theophiluksen ranskankielisen (Amadé) tai italiankielisen (Amadeo) käännöksen. Hän ei myöskään käynyt koskaan koulua.",['1756'],When was W.A. Mozart born?,"Wolfgang Amadeus Mozart was born in Salzburg in 1756. He took his middle name from his godfather, Johann Chrysostom, and his first name from his father, Leopold Mozart. His father later shortened the name to Amadeus (God-loved), a Latinization of the Greek name Theophil, which means ""God-loved."" Mozart used the prefix ""von"" and wrote his own surname as ""Mozart,"" but also used the Italian form ""Mozer"" or the French form ""Mozart."" He never attended school.",I don't know,En tiedä.,,,,When was W.A. Mozart born?,"Wolfgang Amadeus Mozart was born in Salzburg in 1756. He took his middle name from his godfather, Johann Chrysostom, and his first name from his father, Leopold Mozart. His father later shortened the name to Amadeus (God-loved), a Latinization of the Greek name Theophil, which means ""God-loved."" Mozart used the prefix ""von"" and wrote his own surname as ""Mozart,"" but also used the Italian form ""Mozer"" or the French form ""Mozart."" He never attended school.",I don't know,"""En tiedä.""",,3.8281726837158203
fi-validation-649,Kuinka suuri on Kreetan pinta-ala?,"

Kreeta () on Kreikan saari, joka sijaitsee itäisellä Välimerellä Egeanmeren etelälaidalla. Se on koko Kreikan suurin ja Välimeren viidenneksi suurin saari. Kreeta on itä–länsisuunnassa noin 250 kilometrin pituinen, 12–60 kilometrin levyinen, ja sen pinta-ala on 8303 neliökilometriä. Saaren asukasluku oli vuoden 2011 väestönlaskennassa 622913.[1] Hallinnollisesti Kreeta muodostaa oman alueensa eli periferiansa, Kreetan alueen, johon kuuluu myös pienempiä lähisaaria.[1][2] Kreetan pääkaupunki ja suurin kaupunki on Iraklion, ja sen muut suurimmat kaupungit ovat Chaniá, Réthymno, Ágios Nikólaos, Ierápetra ja Siteía. Saarella vallitsee leuto välimerenilmasto.[3]",['8303 neliökilometriä'],What is the area of Crete?,"Crete is an island in the Aegean Sea, off the eastern coast of Greece. It is the largest island in Greece and the fifth largest in the Aegean. Crete is about 250 km (155 mi) long and 12–60 km (7–37 mi) wide, with a total area of 8,303 square kilometres (3,199 sq mi). Its population was 622,913 in 2011.[1] Administratively, Crete forms its own region, the Region of Crete, which also includes smaller surrounding islands.[1][2] Crete's main city and largest city is Heraklion, and its other major cities include Chania, Rethymno, Agios Nikolaos, Ierapetra, and Sitia. The island is dominated by Mount Ida, which rises above the sea.",Yes,Ja,,,,What is the area of Crete?,"Crete is an island in the Aegean Sea, off the eastern coast of Greece. It is the largest island in Greece and the fifth largest in the Aegean. Crete is about 250 km (155 mi) long and 12–60 km (7–37 mi) wide, with a total area of 8,303 square kilometres (3,199 sq mi). Its population was 622,913 in 2011.[1] Administratively, Crete forms its own region, the Region of Crete, which also includes smaller surrounding islands.[1][2] Crete's main city and largest city is Heraklion, and its other major cities include Chania, Rethymno, Agios Nikolaos, Ierapetra, and Sitia. The island is dominated by Mount Ida, which rises above the sea.",Yes,"""Ja""",,5.740741491317749
fi-validation-568,Missä W. A. Mozart syntyi?,"Wolfgang Amadeus Mozart syntyi Salzburgissa vuonna 1756. Hän sai nimensä isoisänsä ja pyhimys Johannes Krysostomoksen mukaan: Johannes Chrysostomus Wolfgangus Theophilus Mozart. Myöhemmin hänen isänsä, hovimuusikko Leopold Mozart lyhensi nimen ja käänsi kreikkalaisen Theophiluksen latinalaiseksi Amadeukseksi (Jumalan rakastama). Mozart käytti itse etunimeä Wolfgang ja sen perään kirjoitti Theophiluksen ranskankielisen (Amadé) tai italiankielisen (Amadeo) käännöksen. Hän ei myöskään käynyt koskaan koulua.",['Salzburgissa'],Where was W. A. Mozart born?,"Wolfgang Amadeus Mozart was born in Salzburg in 1756. He took his middle name from his grandfather, Johannes Chrysostomus, and his patronymic from his godfather, Johannes Chrysostom Mozart. Later, his father, the court musician Leopold Mozart, shortened the name and changed the Greek ""Theophilous"" to the Latin ""Amadeus"" (God-loved). Mozart used the prefix ""Wolfgang"" for his given name and wrote ""Theophilous"" in French (""Amadé"") or Italian (""Amadeo"") in his autograph. He never attended school.",I don't know,En tiedä.,,,,Where was W. A. Mozart born?,"Wolfgang Amadeus Mozart was born in Salzburg in 1756. He took his middle name from his grandfather, Johannes Chrysostomus, and his patronymic from his godfather, Johannes Chrysostom Mozart. Later, his father, the court musician Leopold Mozart, shortened the name and changed the Greek ""Theophilous"" to the Latin ""Amadeus"" (God-loved). Mozart used the prefix ""Wolfgang"" for his given name and wrote ""Theophilous"" in French (""Amadé"") or Italian (""Amadeo"") in his autograph. He never attended school.",I don't know,"""En tiedä.""",,4.0543389320373535
fi-validation-778,Milloin SOAD tauko alkoi?,"Vuonna 2006 yhtye ilmoitti jäävänsä määrittelemättömän pituiselle tauolle, jonka jälkeen kaikki jäsenet työskentelivät omien sivuprojektiensa parissa. Yhtye aloitti kiertueensa uudelleen vuonna 2011. System of a Down on julkaissut viisi studioalbumia, joita on myyty maailmanlaajuisesti yli 40 miljoonaa kappaletta.",['2006'],When did System of a Down break up?,"In 2006 the band announced they would be taking an indefinite hiatus, after which all members went on to pursue solo projects. The band resumed touring in 2011. System of a Down has released five studio albums, which have sold over 40 million copies worldwide.",I don't know,En tiedä.,,,,When did System of a Down break up?,"In 2006 the band announced they would be taking an indefinite hiatus, after which all members went on to pursue solo projects. The band resumed touring in 2011. System of a Down has released five studio albums, which have sold over 40 million copies worldwide.",I don't know,"""En tiedä.""",,2.404812812805176
fi-validation-118,Missä Sergei Djagilev kuoli?,"


Sergei Pavlovitš Djagilev (; 31. maaliskuuta (J: 19. maaliskuuta) 1872 Selištši, Venäjän keisarikunta – 19. elokuuta 1929 Venetsia, Italia) oli venäläinen taidekriitikko, baletti-impressaario, lähinnä Euroopassa toimineen Venäläisen baletin, Ballets russes, perustaja ja Mir iskusstvan johtohahmo. Hänen balettiryhmästään nousi useita merkittäviä tanssijoita ja koreografeja. Vaikka Djagilev ei ollut balettitanssija eikä koreografi, hänen vaikutuksensa baletin 1900-luvun kehitykselle on merkittävä.","['Venetsia, Italia']",Where did Sergei Djagilev die?,"Sergei Pavlovich Djagilev (; 31 March (O.S. 19 March) 1872 in Selyuchi, Russian Empire – 19 August 1929 in Venice, Italy) was a Russian art critic, impresario, founder and leader of the Russian Ballet, Ballets Russes, and one of the foremost figures of the Russian avant-garde. He was instrumental in the development of modern ballet in the early 20th century.",I don't know,En tiedä.,,,,Where did Sergei Djagilev die?,"Sergei Pavlovich Djagilev (; 31 March (O.S. 19 March) 1872 in Selyuchi, Russian Empire – 19 August 1929 in Venice, Italy) was a Russian art critic, impresario, founder and leader of the Russian Ballet, Ballets Russes, and one of the foremost figures of the Russian avant-garde. He was instrumental in the development of modern ballet in the early 20th century.",I don't know,"""En tiedä.""",,3.586758852005005
fi-validation-650,Kuka Allah on?,"Allāh ( ) on arabian kielen sana, joka tarkoittaa Jumalaa. Muissa kielissä, esimerkiksi suomessa, sanalla viitataan usein erityisesti islamilaiseen käsitykseen Jumalasta. Suomen kielessä on perusteltua käyttää suomenkielistä sanaa Jumala, koska Allah ei ole erisnimi.",['Jumalaa'],Who is Allah?,"Allah ( ) is an Arabic word meaning God. In other languages, such as Finnish, the word is often used to refer specifically to the Islamic concept of God. In Finnish, the word 'Allah' is used because it is not a native Finnish word and therefore does not have a corresponding native Finnish term.",I don't know,En tiedä.,,,,Who is Allah?,"Allah ( ) is an Arabic word meaning God. In other languages, such as Finnish, the word is often used to refer specifically to the Islamic concept of God. In Finnish, the word 'Allah' is used because it is not a native Finnish word and therefore does not have a corresponding native Finnish term.",I don't know,"""En tiedä.""",,2.3034420013427734
