id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
fi-validation-338,Kuka on Ihmenelosten vihollinen?,"Ihmeneloset taistelivat monia vihollisia vastaan, joihin kuuluivat muukalaistyranni Kurrgo; mieliä hallitseva Nukkemestari, jonka tytärpuolesta Aliciasta – sokea kuvanveistäjä – tuli Ihmenelosten hyvä ystävä ja Benin pitkäaikainen tyttöystävä; muotoa muuttavan Ihmemiehen, erikoisen muukalaisen josta myöhemmin tuli ryhmän hyvä ystävä; uskomattoman Hulkin; aineettoman Punaisen Haamun ja hänen Superapinansa, jotka saivat voimansa matkimalla Ihmenelosten alkuperää; kieroutuneen neron Hullun Haihattelijan ja hänen Ällistyttävän Androidinsa; Superskrullin (Kl'rt), Ihmenelosten yhdistetyt voimat saaneen skrullin; ajassa matkustavan tyrannin Rama-Tutin, joka tunnettiin myös Kangina; materiaa järjestävän Molekyylimiehen; Hitler-klooni Vihankylväjän; alkemisti Diablon; atlantislaisen sotaherra Attuman; vallasta hullun miljonäärin Gregory Gideonin; ja hirviömäisen androidin Lohikäärmemiehen. Matkan varrella he ystävystyivät sarjakuvan tekijöiden Stan Leen ja Jack Kirbyn ja toisten sankareiden kuten Hämähäkkimiehen (joka yritti turhaan liittyä Ihmenelosiin), Muurahaismiehen (Hank Pym), Nick Furyn, Kostajien, Tohtori Oudon, Ryhmä-X:n ja Daredevilin kanssa. Jopa Namor lämpeni viimein ryhmälle ja hänestä tuli arvokas liittolainen huolimatta faktasta, että Sue valitsi Reedin hänen sijastaan. Seuraaja Uatu kiinnostui erityisesti Ihmenelosista rikkoen jopa valansa olla sekaantumatta asioihin toistuvasti auttaakseen ryhmää vuosien varrella.","[""Ihmeneloset taistelivat monia vihollisia vastaan, joihin kuuluivat muukalaistyranni Kurrgo; mieliä hallitseva Nukkemestari, jonka tytärpuolesta Aliciasta – sokea kuvanveistäjä – tuli Ihmenelosten hyvä ystävä ja Benin pitkäaikainen tyttöystävä; muotoa muuttavan Ihmemiehen, erikoisen muukalaisen josta myöhemmin tuli ryhmän hyvä ystävä; uskomattoman Hulkin; aineettoman Punaisen Haamun ja hänen Superapinansa, jotka saivat voimansa matkimalla Ihmenelosten alkuperää; kieroutuneen neron Hullun Haihattelijan ja hänen Ällistyttävän Androidinsa; Superskrullin (Kl'rt), Ihmenelosten yhdistetyt voimat saaneen skrullin; ajassa matkustavan tyrannin Rama-Tutin, joka tunnettiin myös Kangina; materiaa järjestävän Molekyylimiehen; Hitler-klooni Vihankylväjän; alkemisti Diablon; atlantislaisen sotaherra Attuman; vallasta hullun miljonäärin Gregory Gideonin; ja hirviömäisen androidin Lohikäärmemiehen""]",Who is the archenemy of the Avengers?,"The Avengers face numerous villains, including many who are also enemies of other heroes such as Iron Man's arch-nemesis Mandarinen, Captain America's enemy Red Skull",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who is the archenemy of the Avengers?
English Context: The Avengers face numerous villains, including many who are also enemies of other heroes such as Iron Man's arch-nemesis Mandarinen, Captain America's enemy Red Skull",,1.5915992259979248
fi-validation-704,Milloin Abraham Lincoln syntyi?,"

Abraham Lincoln (12. helmikuuta 1809 Hardinin piirikunta, Kentucky, Yhdysvallat – 15. huhtikuuta 1865 Washington, Yhdysvallat) oli yhdysvaltalainen poliitikko ja Yhdysvaltain presidentti vuosina 1861–65. Hän toimi ennen poliittista uraansa muun muassa lautturina, sekatavarakaupan myyjänä ja postitoimiston johtajana. Toisin kuin aiemmat presidentit, hän oli kongressiedustajana vain yhden kauden. Armeijassakin hän palveli vain lyhyen aikaa vapaaehtoisena ja oli sotilasarvoltaan pelkkä sotamies.",['12. helmikuuta 1809'],When was Abraham Lincoln born?,"Abraham Lincoln (12. helmikuuta 1809 Hardinin piirikunta, Kentucky, Yhdysvallat – 15. huhtikuuta",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Abraham Lincoln born?
English Context: Abraham Lincoln (12. helmikuuta 1809 Hardinin piirikunta, Kentucky, Yhdysvallat – 15. huhtikuuta",,1.504800796508789
fi-validation-444,Missä World Boxing Association perustettiin?,"1900-luvun alkupuoliskon aikana ammattilaisnyrkkeilyn painopiste siirtyi Britanniasta Yhdysvaltoihin. Vaikka mitään virallisia maailmanmestaruuksia ei ollutkaan, yleisesti maailmanmestarina pidettiin The National Police Gazette -lehdellä listattuja nimiä. 1920-luvulla NBA (National Boxing Association) ryhtyi järjestämään maailmanmestaruusotteluita. Samaan aikaan perustettiin Ring Magazine, joka julkaisi mestarien luetteloita. Vuonna 1962 NBA vaihtoi nimensä WBA:ksi (World Boxing Association), ja seuraavana vuonna se sai ensimmäisen kilpailijansa WBC:n (World Boxing Council). Kumpikaan niistä ei ollut yleisesti tunnustettu ja tästä johtuivat muun muassa erimielisyydet maailmanmestaruuksista. Vuonna 1983 perustettiin lisäksi uusi järjestö IBF (International Boxing Federation), jolla on myös omat maailmanmestaruutensa kussakin painoluokassa. Vuonna 1988 syntyi vielä neljäs suuri maailmanlaajuinen järjestö WBO (World Boxing Organization) kun joukko puertoricolaisia ja dominikaanisia liikemiehiä riitaantui WBA:n kanssa. Näiden neljän suuren lisäksi on lukemattomia muita omia maailmanmestaruustitteleitään jakavia järjestöjä, joita ei kuitenkaan pienuutensa takia yleisesti tunnusteta näiden neljän suurimman liiton joukkoon.",['1962'],Where was the World Boxing Association founded?,"During the early 1900s, professional boxing moved from Britain to the United States. Although there were no official world championships, the National Police Gazette newspaper listed the",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was the World Boxing Association founded?
English Context: During the early 1900s, professional boxing moved from Britain to the United States. Although there were no official world championships, the National Police Gazette newspaper listed the",,1.6185975074768066
fi-validation-405,Miten tulenkantajat määrittelivät suomalaisuuden?,"Tulenkantajat pyrkivät ohjaamaan suomalaista kirjallisuutta uusille urille lähemmäs eurooppalaisia virtauksia.[1] Ryhmä pyrki eroon ”korpikulttuurista” ja määritteli suomalaisuuden ensisijaisesti teollisuuden, kaupungistumisen ja modernin taiteen kautta. Tulenkantajien tunnuslause oli: ”Ikkunat auki Eurooppaan!”, joka oli lainaus Elmer Diktoniuksen esittämistä Ultra-lehden tavoitteista: ""Ikkunat auki Eurooppaan päin"".[2] 
Tulenkantajien ryhmä alkoi hajota ristiriitoihin 1920-luvun lopulla. Lopullisesti jäsenten yhteisen taipaleen voidaan katsoa päättyneen 1930-luvun alussa[3].","['ensisijaisesti teollisuuden, kaupungistumisen ja modernin taiteen kautta']",How do immigrants define Finnishness?,"Immigrants in Finland attempted to guide Finnish literature towards a new era of European literature. This group sought to move away from “corporate culture” and defined Finnishness primarily through industry,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How do immigrants define Finnishness?
English Context: Immigrants in Finland attempted to guide Finnish literature towards a new era of European literature. This group sought to move away from “corporate culture” and defined Finnishness primarily through industry,",,1.6598880290985107
fi-validation-39,Kuinka kuu syntyi?,"Kuun synty tapahtui nykynäkemyksen mukaan luultavimmin siten, että Marsin kokoinen planeetta, Theia, törmäsi alku-Maahan, Törmäyksen tuloksena alku-Maan kiertoradalle lensi ainetta, josta syntyi aikaa myöten kasautumalla Kuu. Kuun tarkkaa syntyperää ei silti vieläkään osata varmasti sanoa. Aiemmin Kuun oletettiin syntyneen erikseen ja Maan siepanneen Kuun, jonkin prosessin tuottaneen alusta asti Maan ja Kuun toisiaan kiertämään tai Maan jakautuneen itsestään kahtia.","['Marsin kokoinen planeetta, Theia, törmäsi alku-Maahan, Törmäyksen tuloksena alku-Maan kiertoradalle lensi ainetta, josta syntyi aikaa myöten kasautumalla Kuu. Kuun tarkkaa syntyperää ei silti vieläkään osata varmasti sanoa']",When did the moon form?,"According to current observations, the moon formed around the same time as the Earth's crust, which occurred during the early stages of the solar system's formation. It is believed that the moon",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did the moon form?
English Context: According to current observations, the moon formed around the same time as the Earth's crust, which occurred during the early stages of the solar system's formation. It is believed that the moon",,1.494866132736206
fi-validation-583,Missä Charles S. Peirce syntyi?,"Charles Sanders Peirce (10. syyskuuta 1839 Cambridge, Massachusetts, Yhdysvallat – 19. huhtikuuta 1914 Milford, Pennsylvania Yhdysvallat) oli yhdysvaltalainen filosofi, loogikko, tiedemies ja yleisnero.[1] Hänet tunnetaan erityisesti filosofisen pragmatismin alullepanija, työstään matemaattisen logiikan saralla, semioottisista tutkimuksistaan (esimerkiksi trikotomisen merkin käsitteen kehittämisestä), fallibilistisesta ja realistisesta tieteenfilosofiastaan sekä saksalaisesta idealismista ja Darwinin evoluutioteoriasta vaikutteita saaneen objektiivista idealismia edustavan metafyysisen järjestelmän kehittäjänä. Peircen filosofian keskiössä on hänen kolmen kategorian oppinsa, jonka oikeuttamiseksi Peirce kehitti Edmund Husserlin fenomenologiaa muistuttavan niin ikään ""fenomenologiaksi"" ja myöhemmin ""faneroskopiaksi"" (phaneroscopy) kutsumansa opin.[2][3] Peircen tieteellinen työ kattoi kuitenkin filosofian ja logiikan lisäksi myös monia muita aloja, esimerkiksi luonnontieteitä, matematiikkaa ja psykologiaa, ja vaikka Peirce tunnetaan nykyään lähinnä filosofina ja loogikkona, hän ei koskaan toiminut palkkatyössä tai tutkijanvirassa näillä aloilla. Hänet tunnettiin omana aikanaan lähinnä luonnontieteilijänä. Tälläkin saralla hän oli innovatiivinen, esimerkiksi tehden uudistuksia tilastollisiin tutkimusmetodeihin.","['Cambridge, Massachusetts, Yhdysvallat']",Where was Charles S. Peirce born?,"Charles Sanders Peirce (October 10, 1839 – September 19, 1914) was an American philosopher, logician, mathematician",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Charles S. Peirce born?
English Context: Charles Sanders Peirce (October 10, 1839 – September 19, 1914) was an American philosopher, logician, mathematician",,1.5666594505310059
fi-validation-86,Mikä oli Poseidonin vaimon nimi?,"Poseidonin uskottiin asuvan Egeanmeren pohjassa upeassa palatsissa. Sieltä hänen uskottiin poistuvan merihevosten vetämissä vaunuissa. Hänellä oli vaimo Amfitrite, mutta Zeuksen tavoin hän vietteli monia muitakin naisia, kuten Medusan. Hänen symboleitaan ovat kolmikärki, hevonen ja delfiini. Hänen kunniakseen vietettiin Isthmian kisoja.",['Amfitrite'],What was the name of Poseidon's wife?,"Poseidon was said to reside in a magnificent palace at the bottom of the Aegean Sea. From his palace, he would ride out on sea horses to fight sea monsters. His",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What was the name of Poseidon's wife?
English Context: Poseidon was said to reside in a magnificent palace at the bottom of the Aegean Sea. From his palace, he would ride out on sea horses to fight sea monsters. His",,1.5099074840545654
fi-validation-137,Missä vesinokkaeläimen kehossa myrkky syntyy?,"
Vesinokkaeläinuroksilla on nilkoissa kannukset, jotka tuottavat lajille ominaista myrkkyseosta. Se sisältää ainakin 19 eri ainesosaa ja koostuu pääosin defensiiniä muistuttavista peptideistä (DLP), C-tyypin natriureettisistä peptideistä (CNP) ja hermokasvutekijöistä (NGF). Vesinokkaeläimen myrkky on kehittynyt itsenäisesti erillään matelijoiden myrkyn kehityksestä.[23] Myrkkyä ei erity ympäri vuoden vaan ainoastaan vesinokkaeläinten pariutumisaikaan.[24] Myrkkyä tuottavat rauhaset ovat kehittyneet hikirauhasista ja sijaitsevat uroksen takaraajojen polven ja jalkaterän välissä.[10][24] Munuaisenmuotoiset rauhaset liittyvät molemmissa takajaloissa ohutseinäisillä tiehyillä kantaluun kannukseen. Naarasvesinokkaeläimillä on nokkasiilien tapaan kehittymättömät kannusnuput, jotka katoavat ennen ensimmäisen elinvuoden loppua. Naarailla ei ole toimivia myrkkyrauhasia.[10]",['kannukset'],Where does myrrh come from in the mouth of a beaked snake?,"Vesinokkaeläinuroksilla on nilkoissa kannukset, jotka tuottavat lajille om",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where does myrrh come from in the mouth of a beaked snake?
English Context: Vesinokkaeläinuroksilla on nilkoissa kannukset, jotka tuottavat lajille om",,1.5367176532745361
fi-validation-309,Ketä olivat Kivikasvot?,"
Kivikasvot on suomalainen laulu- ja viihdekvartetti, jonka RUK:n kurssikaverukset Ismo Sajakorpi, Ilkka Hemming, Matti ""Fredi"" Siitonen ja Georg ""Jori"" Dolivo perustivat kesällä 1965[1]. ","['suomalainen laulu- ja viihdekvartetti, jonka RUK:n kurssikaverukset Ismo Sajakorpi, Ilkka Hemming, Matti ""Fredi"" Siitonen ja Georg ""Jori"" Dolivo perustivat']",Who were Kivikasvot?,"Kivikasvot was a Finnish song and entertainment group founded in the summer of 1965 by Ismo Sajakorpi, Ilkka Hemming, Matti ""Fredi",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who were Kivikasvot?
English Context: Kivikasvot was a Finnish song and entertainment group founded in the summer of 1965 by Ismo Sajakorpi, Ilkka Hemming, Matti ""Fredi",,1.4697024822235107
fi-validation-525,Milloin Fakta homma elokuva julkaistiin?,"Fakta homma on suomalainen komediaelokuva vuodelta 1987. Se pohjautuu Yle TV2:n tuottamaan saman nimiseen televisiosarjaan.[1] Fakta homman vahvasti karrikoidut pariskunnat, Aulis ja Hansu sekä Heka ja Pirre, matkaavat leirintäalueelle viettämään juhannusta. Matkan aikana nelikko kohtaa monen sortin sakkia, kuten taiteilijoita, suositun televisiokasvon, Niemisen pariskunnan ja Auliksen entisen kansakoulunopettajan. Elokuva sai vaisun vastaanoton niin yleisöltä kuin kriitikoiltakin.",['1987'],"When was the movie ""Fakta Homma"" released?","The 1987 Finnish comedy film ""Fakta Homma"" is based on a television series of the same name broadcast on Yle TV2",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the movie ""Fakta Homma"" released?
English Context: The 1987 Finnish comedy film ""Fakta Homma"" is based on a television series of the same name broadcast on Yle TV2",,1.498206377029419
fi-validation-557,Kuinka kauan Suomen alueella on ollut asutusta?,"Ensimmäiset ihmiset saapuivat Suomeen noin 8850-luvulla ennen ajanlaskun alkua. Ensimmäisten asukkaiden saapuessa Pohjois-Suomi oli vielä ympärivuotisesti jään peitossa, metsät koostuivat lehtipuista ja vedenpinta oli niin korkealla, että Keski-Suomi ja Savo-Karjala olivat Pohjanlahden rannikkoa. Kaikkiaan asutuksen varhaisvaiheena voidaan pitää ajanjaksoa 8850-8000 eaa. Asutus tuli Suomeen Kundan-Butovon-Veretjen-kulttuureista sekä Norjan rannikon kautta. Aluksi uusille alueille ei jääty pysyvästi, vaan lämpimän vuodenajan jälkeen metsästäjät palasivat takaisin alueille joista olivat lähteneet. Arvaamattomien talvien takia uuteen alueeseen tutustuminen oli turvallisinta kesällä. Uuden alueen olosuhteet ja sen eläinten tultua tutuksi pienet perheryhmät seurasivat pyyntiryhmiä.[6]",['8850-luvulla ennen ajanlaskun alkua'],How long has there been settlement in the Finnish region?,"The first humans are believed to have arrived in Finland around 8850 BCE, before the beginning of the calendar era. When the earliest settlers arrived,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How long has there been settlement in the Finnish region?
English Context: The first humans are believed to have arrived in Finland around 8850 BCE, before the beginning of the calendar era. When the earliest settlers arrived,",,1.533416748046875
fi-validation-231,Minä vuonna Tenavat-sarjakuva julkaistiin?,"
Tenavat () on strippimuodossa ilmestynyt sanomalehtisarjakuva, jota kirjoitti ja piirsi yhdysvaltalainen sarjakuvapiirtäjä Charles M. Schulz. Tenavat ilmestyi 2. lokakuuta 1950 – 13. helmikuuta 2000 ja se oli vuosien ajan maailman luetuin sanomalehtisarjakuva. Parhaimmillaan sarjaa julkaistiin yli 2600 sanomalehdessä, sillä oli 355 miljoonaa lukijaa 75 maassa, ja sitä käännettiin 21 eri kielelle. Schulz teki kaikki 17897 strippiä yksin ilman avustajia.",['1950'],Was 'Tenavat' released in 1999?,"'Tenavat () is a newspaper comic strip written and illustrated by American cartoonist Charles M. Schulz. It ran from September 2, 19",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Was 'Tenavat' released in 1999?
English Context: 'Tenavat () is a newspaper comic strip written and illustrated by American cartoonist Charles M. Schulz. It ran from September 2, 19",,1.5227632522583008
fi-validation-513,Milloin Himos perustettiin?,"

Himos on Jämsässä sijaitseva matkailukeskus, joka on tullut tunnetuksi Himos Hiihtovuoren hiihtokeskuksesta. Ensimmäiset laskettelurinteet avattiin vuonna 1984. Himoksen rinteiden suurin korkeusero on 151 metriä.[1] Alueen perustajat olivat Juhani Ojala ja Päivi Kuokkanen.[2]",['1984'],When was Himos established?,Himos is a recreational area located in Jämijärvi. It gained recognition from the Himos Ski Center. The first lift was opened in 1984. The highest,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Himos established?
English Context: Himos is a recreational area located in Jämijärvi. It gained recognition from the Himos Ski Center. The first lift was opened in 1984. The highest",,1.4754369258880615
fi-validation-333,Milloin W.A. Mozart syntyi?,"Wolfgang Amadeus Mozart syntyi Salzburgissa vuonna 1756. Hän sai nimensä isoisänsä ja pyhimys Johannes Krysostomoksen mukaan: Johannes Chrysostomus Wolfgangus Theophilus Mozart. Myöhemmin hänen isänsä, hovimuusikko Leopold Mozart lyhensi nimen ja käänsi kreikkalaisen Theophiluksen latinalaiseksi Amadeukseksi (Jumalan rakastama). Mozart käytti itse etunimeä Wolfgang ja sen perään kirjoitti Theophiluksen ranskankielisen (Amadé) tai italiankielisen (Amadeo) käännöksen. Hän ei myöskään käynyt koskaan koulua.",['1756'],When was W.A. Mozart born?,"Wolfgang Amadeus Mozart was born in Salzburg in the year 1756. He took his middle name from his godfather, Johann Chrysostom, and his patronym",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was W.A. Mozart born?
English Context: Wolfgang Amadeus Mozart was born in Salzburg in the year 1756. He took his middle name from his godfather, Johann Chrysostom, and his patronym",,1.4845130443572998
fi-validation-649,Kuinka suuri on Kreetan pinta-ala?,"

Kreeta () on Kreikan saari, joka sijaitsee itäisellä Välimerellä Egeanmeren etelälaidalla. Se on koko Kreikan suurin ja Välimeren viidenneksi suurin saari. Kreeta on itä–länsisuunnassa noin 250 kilometrin pituinen, 12–60 kilometrin levyinen, ja sen pinta-ala on 8303 neliökilometriä. Saaren asukasluku oli vuoden 2011 väestönlaskennassa 622913.[1] Hallinnollisesti Kreeta muodostaa oman alueensa eli periferiansa, Kreetan alueen, johon kuuluu myös pienempiä lähisaaria.[1][2] Kreetan pääkaupunki ja suurin kaupunki on Iraklion, ja sen muut suurimmat kaupungit ovat Chaniá, Réthymno, Ágios Nikólaos, Ierápetra ja Siteía. Saarella vallitsee leuto välimerenilmasto.[3]",['8303 neliökilometriä'],What is the area of Crete?,"Crete is a Greek island located in the eastern Mediterranean Sea. It is the fifth largest and second most populous of the Greek islands, with an area of 8,303",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the area of Crete?
English Context: Crete is a Greek island located in the eastern Mediterranean Sea. It is the fifth largest and second most populous of the Greek islands, with an area of 8,303",,1.5238797664642334
fi-validation-568,Missä W. A. Mozart syntyi?,"Wolfgang Amadeus Mozart syntyi Salzburgissa vuonna 1756. Hän sai nimensä isoisänsä ja pyhimys Johannes Krysostomoksen mukaan: Johannes Chrysostomus Wolfgangus Theophilus Mozart. Myöhemmin hänen isänsä, hovimuusikko Leopold Mozart lyhensi nimen ja käänsi kreikkalaisen Theophiluksen latinalaiseksi Amadeukseksi (Jumalan rakastama). Mozart käytti itse etunimeä Wolfgang ja sen perään kirjoitti Theophiluksen ranskankielisen (Amadé) tai italiankielisen (Amadeo) käännöksen. Hän ei myöskään käynyt koskaan koulua.",['Salzburgissa'],Where was W. A. Mozart born?,"Wolfgang Amadeus Mozart was born in Salzburg in the year 1756. He took his middle name from his uncle and patron, Johann Chrysostom Mozart, and his",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was W. A. Mozart born?
English Context: Wolfgang Amadeus Mozart was born in Salzburg in the year 1756. He took his middle name from his uncle and patron, Johann Chrysostom Mozart, and his",,1.4859604835510254
fi-validation-778,Milloin SOAD tauko alkoi?,"Vuonna 2006 yhtye ilmoitti jäävänsä määrittelemättömän pituiselle tauolle, jonka jälkeen kaikki jäsenet työskentelivät omien sivuprojektiensa parissa. Yhtye aloitti kiertueensa uudelleen vuonna 2011. System of a Down on julkaissut viisi studioalbumia, joita on myyty maailmanlaajuisesti yli 40 miljoonaa kappaletta.",['2006'],When did System of a Down go on hiatus?,"In 2006, the band announced they were taking an indefinite hiatus, during which each member pursued solo projects. The band began touring again in 2",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When did System of a Down go on hiatus?
English Context: In 2006, the band announced they were taking an indefinite hiatus, during which each member pursued solo projects. The band began touring again in 2",,1.530287742614746
fi-validation-118,Missä Sergei Djagilev kuoli?,"


Sergei Pavlovitš Djagilev (; 31. maaliskuuta (J: 19. maaliskuuta) 1872 Selištši, Venäjän keisarikunta – 19. elokuuta 1929 Venetsia, Italia) oli venäläinen taidekriitikko, baletti-impressaario, lähinnä Euroopassa toimineen Venäläisen baletin, Ballets russes, perustaja ja Mir iskusstvan johtohahmo. Hänen balettiryhmästään nousi useita merkittäviä tanssijoita ja koreografeja. Vaikka Djagilev ei ollut balettitanssija eikä koreografi, hänen vaikutuksensa baletin 1900-luvun kehitykselle on merkittävä.","['Venetsia, Italia']",Where did Sergei Djagilev die?,"Sergei Pavlovich Djagilev (; 31 March 1872 – 19 August 1929) was a Russian art critic, impresario",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where did Sergei Djagilev die?
English Context: Sergei Pavlovich Djagilev (; 31 March 1872 – 19 August 1929) was a Russian art critic, impresario",,1.6448595523834229
fi-validation-650,Kuka Allah on?,"Allāh ( ) on arabian kielen sana, joka tarkoittaa Jumalaa. Muissa kielissä, esimerkiksi suomessa, sanalla viitataan usein erityisesti islamilaiseen käsitykseen Jumalasta. Suomen kielessä on perusteltua käyttää suomenkielistä sanaa Jumala, koska Allah ei ole erisnimi.",['Jumalaa'],Who is Allah?,"'Allah ( ) is an Arabic word referring to God. In other languages, e.g. in Finland, the word is often used to refer specifically to the Islamic concept of God. In",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who is Allah?
English Context: 'Allah ( ) is an Arabic word referring to God. In other languages, e.g. in Finland, the word is often used to refer specifically to the Islamic concept of God. In",,1.624340534210205
fi-validation-215,Missä Thomas Hobbes syntyi?,"
Thomas Hobbes (5. huhtikuuta 1588 Westport, Wiltshire – 4. joulukuuta 1679 Hardwick Hall, Derbyshire) oli englantilainen filosofi. Hänet tunnetaan ennen kaikkea poliittisesta filosofiastaan, mutta hän kirjoitti myös historiasta, geometriasta, etiikasta ja yleisestä filosofiasta.","['Westport, Wiltshire']",Where was Thomas Hobbes born?,"Thomas Hobbes (5. huhtikuuta 1588 Westport, Wiltshire – 4. joulukuuta 1679 Hardwick Hall, Derbyshire) oli",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Thomas Hobbes born?
English Context: Thomas Hobbes (5. huhtikuuta 1588 Westport, Wiltshire – 4. joulukuuta 1679 Hardwick Hall, Derbyshire) oli",,1.5989773273468018
fi-validation-777,Mitä bioprosessitekniikka tutkii?,"Prosessiautomaatio, prosessien mittaukseen ja hallintaan keskittyvä tietotekniikka
Katalyysitutkimus ja pintakemia, eli pinnoilla ja kalvoissa tapahtuvien ilmiöiden tutkimus
Reaktiotekniikka, reaktorien suunnittelu ja reaktioiden aineensiirto
Kemianlaitetekniikka, yksikköoperaatiot, massansiirto-, ja erotuslaitteet, kuten putket, pumput, tislaimet
Laitossuunnittelu, tehdaskokonaisuuksien prosessilaitteistojen suunnittelu ja hinnan selvittäminen
Bioprosessitekniikka, biologisten prosessien, kuten käymisen, toteuttaminen teollisuusmittakaavaan
Polymeeriteknologia, muovien ja polymeerien valmistustekniikka, kuten polymerointikatalyytit
Metallurginen prosessitekniikka eli prosessimetallurgia","['biologisten prosessien, kuten käymisen, toteuttaminen teollisuusmittakaavaan']",What does biotechnology engineering study?,"Biotechnology engineering studies the design, construction, and operation of biological processes for the production of goods and services. It includes the development of new biological products, such as drugs, vaccines, and",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What does biotechnology engineering study?
English Context: Biotechnology engineering studies the design, construction, and operation of biological processes for the production of goods and services. It includes the development of new biological products, such as drugs, vaccines, and",,1.5921144485473633
fi-validation-351,Kuinka supernova syntyy?,"

Supernova on tähden räjähdys, joka voi syntyä kahdella eri tavalla. Massiivinen tähti voi luhistua fuusion loputtua oman painovoimansa johdosta neutronitähdeksi tai mustaksi aukoksi tai kaksoistähdissä valkoinen kääpiö voi kasvattaa massaansa yli Chandrasekharin rajan.[1] Supernovia esiintyy keskimäärin 50 vuoden välein linnunradan kokoisessa galaksissa.[1][2] Kun ennen havaittiin vuosittain yhteensä satoja supernovia eri galakseissa, niin vuonna 2013 löydettiin jo 1454 supernovaa, ja määrä on kasvanut siitäkin.[3]",['luhistua fuusion loputtua oman painovoimansa johdosta neutronitähdeksi tai mustaksi aukoksi tai kaksoistähdissä valkoinen kääpiö voi kasvattaa massaansa yli Chandrasekharin rajan'],How does a supernova form?,"A supernova is an stellar explosion that can occur in two distinct ways. A massive star can collapse into a neutron star or black hole due to its own gravity, or a white dwarf can",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How does a supernova form?
English Context: A supernova is an stellar explosion that can occur in two distinct ways. A massive star can collapse into a neutron star or black hole due to its own gravity, or a white dwarf can",,1.5393798351287842
fi-validation-657,Mitä ovat C-vitamiinit?,"
C-vitamiini on yksi ihmisen tarvitsemista vesiliukoisista vitamiineista. C-vitamiini tunnetaan myös nimellä askorbiinihappo. Askorbiinihappo on optisesti aktiivinen yhdiste. C-vitamiini on askorbiinihapon L-enantiomeeri.",['C-vitamiini on yksi ihmisen tarvitsemista vesiliukoisista vitamiineista'],What are C-vitamins?,C-vitamin is one of the essential fatty vitamins needed by humans. C-vitamin is also known as vitamin C or ascorbic acid. Ascorbic acid is,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What are C-vitamins?
English Context: C-vitamin is one of the essential fatty vitamins needed by humans. C-vitamin is also known as vitamin C or ascorbic acid. Ascorbic acid is",,1.4789140224456787
fi-validation-77,Kuka on luonut Simpsonit?,"
Simpsonit () on Matt Groeningin luoma ja Gracie Films -yhtiön tuottama Emmy-palkittu television animaatiosarja, joka kertoo viisihenkisen yhdysvaltalaisperheen elämästä. Sarjan oikeudet omistaa 20th Century Fox, ja sarjan ensimmäinen jakso esitettiin vuonna 1989.",['Matt Groeningin'],Who created the Simpsons?,The Simpsons () is a Matt Groening-created and Gracie Films-produced Emmy-award winning animated television series about the dysfunctional Simpson family and their life in the fictional town of Springfield. The,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who created the Simpsons?
English Context: The Simpsons () is a Matt Groening-created and Gracie Films-produced Emmy-award winning animated television series about the dysfunctional Simpson family and their life in the fictional town of Springfield. The",,1.4762744903564453
