id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
sw-validation-182,"Je,R. Kelly alizaliwa mwaka gani?","Robert Sylvester Kelly (amezaliwa tar. 8 Januari 1967) ni mwimbaji wa muziki wa R&B na soul-mtunzi wa nyimbo, rapa, na mtayarishaji wa rekodi kutoka nchini Marekani. Anafahamika zaidi kwa jina la kisanii kama R. Kelly. Alianza kuingia katika kazi ya muziki kwa mara kwanza kunako mwaka wa 1992 akiwa na kundi la Public Announcement, halafu baadaye Kelly akaenda kuwa kama msanii wa kujitegemea mnamo 1993 na kuweza kupata mafanikio makubwa kabisa kwa kazi za kujitegemea baada ya kutoa albamu yake ya 12 Play.",['1967'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: When was R. Kelly born?
English Context: Robert Sylvester Kelly (born January 8, 1967) is",,1.31868314743042
sw-validation-438,Mkoa wa Lindi uko na ukubwa wa kiasi gani?,"Mkoa huu umeanzishwa mwaka 1971 na una eneo la km² 67,000. Karibu robo ya eneo lake au km² 18,000 ni sehemu ya hifadhi ya wanyama ya Selous.","['km² 67,000']",...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: What is the size of Lindi province in square kilometers?
English Context: This province was established in 1971 and has",,1.2776951789855957
sw-validation-287,Mwanamziki Rihana alizaliwa mwaka upi?,"Robyn Rihanna Fenty (amezaliwa tar. 20 Februari 1988) ni msanii wa uimbaji wa muziki wa R&B na pop kutoka nchini Barbados. Anafahamika zaidi kwa jina lake la kisanii kama Rihanna. Alizaliwa mjini Saint Michael, Barbados, na kisha baadaye akaelekea zake nchini Marekani akiwa na umri wa miaka 16 ili kujiendeleza zaidi katika shughuli zake za kirekodi akiwa chini ya uongozi wa mtayarishaji wa rekodi Bw. Evan Rogers.",['1988'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: Rihanna was born in which city?
English Context: Robyn Rihanna Fenty (born February 20, 1988",,1.293022632598877
sw-validation-195,Jina la Bauxiti linatokana na nini?,"Jina la Bauxiti limetokana na kijiji cha ""Les Baux de Provence"" katika Ufaransa ambako mtapo umegunduliwa mara ya kwanza. Leo hii huchimbwa hasa katika Australia, Brazil, Guinea, Jamaika na India. ","['kijiji cha ""Les Baux de Provence"" katika Ufaransa ambako mtapo umegunduliwa mara ya kwanza']",...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: What is the name of bauxite and what is it associated with?
English Context: The name of bauxite was first discovered",,1.2785639762878418
sw-validation-439,"Je,Rebeca Z. Gyumi alizaliwa katika mkoa gani nchini Tanzania?",Rebeca alizaliwa mkoani Dodoma nchini Tanzania. Alikwenda Shule ya Msingi ya Mazengo huko Dodoma kwa ajili ya elimu yake ya msingi. Alipata elimu yake ya sekondari kutoka Sekondari ya Siku ya Kikuyu katika Dodoma na baadaye akaenda Kilakala High School mjini Morogoro kwa ngazi ya juu. Kisha akaenda Chuo Kikuu cha Dar es Salaam ambapo alihitimu na Sheria,['Dodoma'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: Rebeca Z. Gyumi was educated in which city in Tanzania?
English Context: Rebeca was educated in Dodoma in",,1.2892930507659912
sw-validation-33,Wimbo wa kwanza wa  Keyshia Miesha Cole unaitwaje?,"Single ya kwanza ya Keyshia ni ""Never"", ameshirikiana na Eve, ilitolewa mnamo tar. 23 Machi 2004 ili kusukuma kibwagizo cha filamu ya Barbershop 2: Back in Business. Single hii ilianguka kabisa kwenye chati, na Keyshia aliendelea kurekodi albamu yake ya kwanza kwa mwaka mzima wa 2004 hadi mwanzoni mwa mwaka wa 2005. ""Never"" hatimaye ikawa nyimbo ya mwisho kwenye orodha ya nyimbo za The Way It Is.",['Never'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

English Question: When was Keyshia Miesha Cole's first song released?
English Context: Keyshia's first single was ""Never,"" which",,1.295396089553833
sw-validation-316,Filamu ya Sarafina ilizinduliwa lini kwa mara ya kwanza?,"Mwaka 1992, alishirikiana sambamba na Whoopi Goldberg, Miriam Makeba na Yohana kani katika filamu ya  Darrell James Roodt ya Sarafina  Ambayo ilikuwa filamu kubwa zaidi kutolewa Barani Afrika. Kwa mara nyingine, Khumalo aliteuliwa kwa tuzo la Image pamoja na Angela Bassett, Whoopi Goldberg na Janet Jackson.",['1992'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: When was the film Sarafina first released?
English Context: In 1992, they collaborated together with Whoopi Goldberg",,1.285090684890747
sw-validation-0,"Je,Thiago Silva alianza kucheza soka mwaka upi?","Kama kijana, Silva aliingizwa kwenye shule iliyo jirani ya Campo Grande ya Rio - kwa usawa shule ya kulisha kwa Fluminense. Alipokuwa na umri wa miaka 14, Silva alimvutia kocha wa Fluminense Maurinho wakati wa mchezo wa kirafiki huko Xerém. Alipewa jaribio fupi, ambapo alipewa nafasi ya kiungo wa kujihami. Silva alipewa fursa ya kucheza alipokuwa mdogo. Mwaka wa 1999, akiwa na umri wa miaka 15, Silva aliulizwa Madureira, Olaria na Flamengo; alikataliwa katika kila klabu, jaribio la Flamengo likiwa gumu sana kwa sababu hata hakukuwa na mafunzo ya makocha.",['Alipokuwa na umri wa miaka 14'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: Did Thiago Silva play soccer in any year?
English Context: When he was young, Silva was sent to school in the neighborhood of",,1.321317434310913
sw-validation-11,"Je,nani alizindua jina la Altdeutscher Schäferhund?",Mbwa Mchungaji wa Kijerumani wa Zamani German: Altdeutscher Schäferhund ni jina lililotumiwa kuashiria mbwa wasiozaa wachungaji wanaotumika nchini Ujerumani baada ya uzunduzi wa Mbwa wa Mchungaji wa Kijerumani na Max von Stephanitz mwaka wa 1899. Tamko hili sasa linatumika kuashiria mbwa ambao wana uhusiano wa damu na mbwa hawa lakini huzalishwa kwa ajili ya kiwango cha kazi na si kiwango rasmi;Mbwa huyu hatambuliki hii haitambuliki na FCI lakini ana kiwango chake mwenyewe. [1],['Max von Stephanitz'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Why does it have the name Altdeutscher Schäferhund?
English Context: The Ancient German Shepherd Dog breed is a",,1.3178424835205078
sw-validation-333,Karl Peters aliaga dunia mwaka upi?,"

Karl Peters au Carl Peters (27 Septemba 1856 – 10 Septemba 1918) alikuwa mpelelezi na mwanasiasa Mjerumani aliyeanzisha koloni la Afrika ya Mashariki ya Kijerumani.",['1918'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Karl Peters lived when?
English Context: Karl Peters or Carl Peters (27 September 1856 – 10 September",,1.277848482131958
sw-validation-173,Yesu alisulubiwa katika mlima gani?,"


Kalivari au Golgotha ni mahali nje ya Yerusalemu wa zamani panaposadikiwa Yesu alisulubiwa akazikwa.",['Kalivari au Golgotha'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


---

English Question: In which mountain was Jesus crucified?
English Context: The place known as Calvary or Golgotha is a location in ancient Jerusalem",,1.262056827545166
sw-validation-84,Wade Andrew William alizaliwa wapi?,"Williams na dada zake watatu walizaliwa Georgia, na baadae wakahamia Tulsa, Oklahoma. Kama kijana, Williams alijihusisha sana na maigizo na muziki, akianzia kanisani lakini hakuipa kipaumbele sanaa ya uigizaji kama ndio msingi wa maisha yake. Baada ya kumaliza elimu ya juu, Williams alipanga kufanya maandalizi ya kujiunga na masomo ya uganga katika chuo cha Tulsa (Tulsa University). Mapenzi yake kwenye uigizaji na muziki kamwe hayakufifia na akabadilisha masomo. Williams alipata shahada katika sanaa ya maonesho na baadae akapata shahada ya pili katika sanaa ya uigizaji kutoka chuo cha Rutgers (Mason Gross School of the Arts) alipokuwa akisoma chini ya William Esper. Williams anaishi Texas akiwa na mkewe pamoja na binti yao. Kipindi akiwa chuo cha alikuwa nyota kwenye igizo Sweet Todd.",['Georgia'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Wade Andrew William alizaliwa wapi?
English Context: Williams na dada zake watatu walizaliwa Georgia,",,1.3285877704620361
sw-validation-355,Yesu Kristo alizaliwa mwaka gani?,"



Yesu (kwa Kiebrania יֵשׁוּעַ, Yeshua, kifupisho cha יהושע‎, Yeoshua, yaani ""Mungu anaokoa"") alikuwa Myahudi mwanamume aliyeishi miaka 2000 hivi iliyopita (labda 6 KK - 30 BK). ",['labda 6 KK'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


---

English Question: In what year was Jesus Christ born?
English Context: Jesus (in Hebrew יֵשׁוּע�",,1.2816815376281738
sw-validation-265,"Je,Sally McLellan alizaliwa mwaka upi?","
Sally McLellan (aliyezaliwa 19 Septemba 1986 huko Sydney, Australia) ni mwanamichezo wa Australia ambaye ni mtaalamu katika mita 100 na mita 100 ya kuruka viunzi. McLellan ndiye anashikilia rekodi ya Australia kwa mita 100 ya kuruka vikwazo na yeye ndiye mwanariadha kasi wa pili wa Australia nzima katika mbio ya 100m. Wakati wa Olimpiki ya 2008, yeye alishinda medali ya fedha katika mbio ya 100m ya vikwazo kwa muda wa sekunde 12.64.",['1986'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Sally McLellan was born in which year?
English Context: Sally McLellan (born September 19, 1986",,1.3158841133117676
sw-validation-449,Mwanamziki Shaggy alianza kuimba mwaka upi?,"Mwaka wa 1988, yeye alijiunga na Jeshi wa Marekani kama Field Artillery Cannon Crewman na Battalion ya 5 ya jeshi la 10. [1] Akiwa jeshi yeye aliwahi kushiriki katikaoperesheni ya janga wakati wa Vita ya Ghuba. Ilikuwa ni wakati huu kwamba Shaggy aliweza kurekebisha sauti yake ya kuimba kwa kuvunja uzoefu wa bomba na kuandamana. Pia hapa ndipo alipata msukumo wa wimbo wake ""Boombastic"".",['1988'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: Mwanamziki Shaggy alianza kuimba mwaka upi?
English Context: In 198",,1.2943978309631348
sw-validation-390,Lugha rasmi ya nchi ya Kodivaa ni ipi?,"Lugha zinazotumika kawaida ni 65, lakini lugha rasmi ni Kifaransa.",['Kifaransa'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: The official language of the country of Croatia is what?
English Context: Common languages are about 65, but the official language is Croatian",,1.2609493732452393
sw-validation-117,Gazeti la The Province  huchapishwa na kundi gani?,"The Province ni gazeti la kila siku linalochapishwa na mtindo wa gazeti la porojo. Gazeti hili huchapishwa katika eneo la British Columbia na Kundi la Pacific Newspaper, kampuni shirika ya CanWest Global Communications. Limekuwa gazeti la kila siku tangu mwaka wa 1898.",['Pacific Newspaper'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: What kind of newspaper was The Province?
English Context: The Province is a daily newspaper that has been published alongside the main newspaper in the",,1.2817769050598145
sw-validation-18,"Je,jina la utani wa Monique Séka ni ipi?","
Monique Séka (amezaliwa 22 Novemba 1965; jina la utani la malkia wa muziki wa Afro-zouk) ni mwimbaji kutoka Ivory Coast. Kwa muziki mchanganyiko ambao anautengeneza, muziki wa Afro-zouk wa Monique Seka ni maarufu sana huko nchini kwake - Ivory Coast, Afrika, Caribbean na Bahari ya Hindi.[1][2]",['malkia wa muziki wa Afro-zouk'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: The name of Monique Séka's nationality is what?
English Context: Monique Séka (born November 22,",,1.2851946353912354
sw-validation-361,Sibusiso Wiseman Zuma alizaliwa mwaka gani?,"Sibusiso Wiseman Zuma  (amezaliwa 23 Juni 1975 katika mji wa Durban, KwaZulu-Natal) ni mwanakandanda mtaalamu wa Afrika Kusini anayeichezea klabu ya kandanda ya Kideni Superliga inayoitwa FC Nordsjælland.",['1975'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Sibusiso Wiseman Zuma was born when?
English Context: Sibusiso Wiseman Zuma (born June 23",,1.2801682949066162
sw-validation-408,"Je,Christopher Richard Mwashinga alizaliwa mwaka upi?","
Christopher R. Mwashinga, Jr (amezaliwa Januari 9, 1965) ni mchungaji, mwanateolojia, mwandishi wa vitabu na mshairi kutoka nchi ya Tanzania anayeishi nchini Marekani. Amechapisha vitabu vya mashairi, teolojia, utume na historia ya dini. Mashairi yake yamechapishwa Singapore [1], Tanzania [2], Kenya [3] na Marekani[4]. Anaandika vitabu kwa lugha ya Kiingereza na Kiswahili. ",['1965'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Christopher Richard Mwashinga was born in which year?
English Context: Christopher R. Mwashinga, Jr (born January 9",,1.2930080890655518
sw-validation-494,Fly Me to the Moon uliimbwa ulirekodiwa na nani?,"Wimbo huu ulirekodiwa kwa mara ya kwanza mwaka 1954, na Kaye Ballard na kuuzwa na  Decca Records kama kijisehemu cha single kilichokuwa na namba 29114. Mnamo mwaka 1956, wimbo huu ulirekodiwa kwa mara ya pili na Portia Nelson katika albamu yake ya ‘Let Me Love You’ na katika mwaka huo huo, mwanamuziki mwingine aliyejulikana kama Johnny Mathis alirekodi wimbo huom kwa mara nyingine tena, hii ikawa ni mara ya kwanza kwa jina la ‘’Fly Me to the Moon’’ kutokezea katika kava la juu la rekodi hiyo",['Kaye Ballard'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: Who recorded ""Fly Me to the Moon"" first?
English Context: This song was first recorded in 1954 by Kay",,1.320542812347412
sw-validation-432,"Je,Joachim Kimario alizaliwa mwaka upi?","Joachim Kimario (Master Jay) ni muandaaji wa muziki nchini Tanzania Master Jay alizaliwa Tar. 8 Agosti mwaka 1973 akiwa mtoto pili katika familia ya marehemu Mzee Sylvan Kimario na mama yake Scholastica Kimario ambaye kwa sasa ni afisa wa UNDP nchini Lesotho ambapo dada yake Catherine Kimario yeye anaishi nchini Kossovo akiwa kama mfanyakazi wa Umoja wa Mataifa (UN) nchini humo.
Master ambaye pia  amewahi kupata tuzo ya Kili Music Awards mara mbili, mwaka 2004 na 2007. Master Jay ana uwezo mkubwa sana wa utengenezaji wa muziki. Anamiliki studio tatu tofauti, moja ya muziki wa Kwaya, moja ya Bongo Flava na nyingine ya muziki wa Dansi.",['1973'],[Your English Translation of the Question],[Your English Translation of the Context],[Your English Answer based on the English Context and Question],[Your Swahili Translation of,,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
Swahili Answer: [Your Swahili Translation of",,1.3170313835144043
sw-validation-218,Kaburi la yesu liko wapi?,"Kanisa la Kaburi na Ufufuo wa Yesu liko mjini Yerusalemu mahali ambako kufuatana na mapokeo ya Ukristo Yesu alisulubiwa, akawekwa kaburini na kufufuka siku ya tatu.",['mjini Yerusalemu'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: Where was the tomb of Jesus located?
English Context: The Church of the Holy Sepulchre, where the crucifixion and resurrection",,1.2786283493041992
sw-validation-420,"Je,Mheshimiwa Temba alizaliwa mwaka upi?","
Amani James Pausen Temba au ""Mheshimiwa Temba"" (kifupi Mh Temba) ni Mwanamuziki wa Rap na Hip Hop Kutoka Jijini Dar es Salaam Tanzania, Na pia ni Mwanachama Kiongozi wa Tmk Wanaume Family yenye makazi yao huko Temeke Jijini Dar es Salaam Tanzania,
Mh Temba alizaliwa mwaka 1980 na kupata elimu yake ya msingi katika shule ya msingi Temeke na baadaye kujiunga na shule ya sekondari ya Nuru Yakini ambako alisoma kwa miaka miwili kabla ya kuhamia sekondari ya Makongo, alisoma Makongo kwa mda wiki moja tu na kwenda kujiunga na sekondari nyingine inayomilikiwa na Jeshi ya Jigetemee baada ya kupata ofa ya kusomeshwa bure na uongozi wa shule hiyo enzi hizo ukiwa chini ya Luteni kanali Fabian Massawe ambaye sasa ni Mkuu wa wilaya ya kinondoni.",['1980'],[Your English Translation of the Question],[Your English Translation of the Context],[Your English Answer based on the English Context and Question],[Your Swahili Translation of,,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
Swahili Answer: [Your Swahili Translation of",,1.3352725505828857
sw-validation-39,Vladimir Nabokov alihamia Marekani mwaka gani?,Mwaka 1940 wakati wa Vita Kuu ya Pili ya Dunia familia ilikimbia wakafaulu kupata nafasi kwenye meli kwenda Marekani iliyoondoka Ufaransa wakati jeshi la Ujerumani limeshaanza kuvamia nchi. Vladimir alipata kazi kama bingwa wa vipepeo kwenye American Museum of Natural History mjini New York kwa muda kidogo lakini aliendelea kuwa mwalimu wa fasihi kwenye vyuo mbalimbali na tangu 1948 profesa wa fasihi kwenye chuo kikuu cha Cornell. Tangu 1945 alikuwa raia wa Marekani.,['1940'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: In what year did Vladimir Nabokov become an American citizen?
English Context: In 1940 during World War II,",,1.3163282871246338
sw-validation-450,Kitabu cha pili cha agano la kale ni gani?,"1. Vitabu vitano vya Torati vinavyoitwa pia ""vitabu vya Musa"":
Mwanzo (Kitabu cha Kwanza cha Musa)

Kutoka (Kitabu cha Pili cha Musa) 

Walawi (Kitabu cha Tatu cha Musa) 

Hesabu (Kitabu cha Nne cha Musa) 

Kumbukumbu la Sheria (Kumbukumbu la Torati; Kitabu cha Tano cha Musa) 
",['Kutoka'],"... English Context: ... English Answer: ... Swahili Answer: ...
English Question: What are the names of the second book?","... English Answer: ... Swahili Answer: ...
English Question: What are the names of the second book?
English Context: '1. The books without numbers are also called ""the books of Moses"":
First","... Swahili Answer: ...
English Question: What are the names of the second book?
English Context: '1. The books without numbers are also called ""the books of Moses"":
First",...,,,,"English Question: ... English Context: ... English Answer: ... Swahili Answer: ...
English Question: What are the names of the second book?
English Context: '1. The books without numbers are also called ""the books of Moses"":
First",,1.286431074142456
sw-validation-203,Dini ya Ukristo ina idadi gani ya waumini Duniani mnamo mwaka 2019?,"Ukristo ndio dini kubwa duniani mwanzoni mwa karne ya 21, ukikadiriwa kuwa na waumini bilioni 2.3 kati ya watu bilioni 7 duniani, ambao ni sawa na 1/3.[1][2][3][4][5]",['bilioni 2.3'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: What was the number of Christians worldwide in the year 2019?
English Context: Christianity is a major religion globally since the",,1.2813546657562256
sw-validation-278,"Je,Albania iko katika bara gani?","Jamhuri ya Albania ni nchi ya Ulaya Kusini Mashariki. Imepakana na Montenegro, Kosovo, Jamhuri ya Masedonia na Ugiriki. Upande wa magharibi kuna pwani ya ghuba ya Adria ya bahari ya Mediteranea.",['Ulaya'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: Is Albania located in which region?
English Context: The Republic of Albania is a country in Southeastern Europe. It borders Montenegro, Kosovo",,1.2774748802185059
sw-validation-153,Mji mkuu wa Moroko ni upi?,Mji mkuu ni Rabat wenye wakazi milioni 1.2. Mji mkubwa ni Casablanca (kwa Kiarabu: الدار البيضاء dar al-baiDa = nyumba nyeupe). Miji yote miwili mikubwa ni miji ya bandari.,['Rabat'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: The capital city of Morocco is which one?
English Context: The capital city has a population of about 1.2 million people.",,1.2786495685577393
sw-validation-351,Kenneth David Kaunda alizaliwa mwaka upi?,"
Kenneth David Kaunda, anafahamika zaidi kama KK (amezaliwa tar. 28 Aprili 1924) alikuwa Rais wa wa kwanza kwa nchi ya Zambia. Alitumikia taifa hilo kuanzia mnamo mwaka wa 1964 hadi 1991.",['1924'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Kenneth David Kaunda was born in which year?
English Context: Kenneth David Kaunda, better known as KK (who was born on",,1.2817680835723877
sw-validation-70,"Je,Afrika Mashariki ina nchi ngapi?",Kadiri ya Umoja wa Mataifa Afrika ya Mashariki ina nchi 18 zifuatazo:,['18'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: How many countries does East Africa have?
English Context: The United Nations Economic Commission for Africa has 18 member states:
English Answer:",,1.2618794441223145
sw-validation-469,Beres Hammond alizaliwa mwaka gani?,"Beres Hammond (aliyezaliwa kama ‘’’Hugh Beresford Hammond’’’, mnamo 28 Agosti 1955, Annotto Bay, Saint Mary, Jamaica) ni mwanamuziki wa mienendo ya reggae kutoka Jamaica ambaye hasa anajulikana sana katika mwenendo wa  Lovers rock. Huku kazi yake katika fani ya muziki ikianza miaka ya 1970, alifikia mafanikio yake makuu mnamo miaka ya 1980s",['1955'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: When was Beres Hammond born?
English Context: Beres Hammond (born as 'Hugh Beresford Hammond', on August 2",,1.2901480197906494
sw-validation-248,Msitu wa Mau uko na ukubwa wa kiasi gani?,Msitu wa Mau  ni misitu tata katika Bonde la Ufanchini Kenya. Ni msitu asili wa milimani ulio mkubwa zaidi katika Afrika Mashariki. Msitu tata wa Mau una eneo wa hektari 273300 [0],['hektari 273300'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: What is the size of Mount Elgon?
English Context: Mount Elgon is a high mountain located in the Bondo District of Kenya",,1.2797460556030273
sw-validation-490,Sibusiso Wiseman Zuma alizaliwa wapi?,"Sibusiso Wiseman Zuma  (amezaliwa 23 Juni 1975 katika mji wa Durban, KwaZulu-Natal) ni mwanakandanda mtaalamu wa Afrika Kusini anayeichezea klabu ya kandanda ya Kideni Superliga inayoitwa FC Nordsjælland.","['Durban, KwaZulu-Natal']",...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: Sibusiso Wiseman Zuma was born where?
English Context: Sibusiso Wiseman Zuma (born June 23",,1.2839415073394775
sw-validation-132,Shule ya St. Andrews Turi ilianza mwaka upi?,"Shule ya msingi ilianzishwa mwaka wa 1931 na Bw na Bi Lavers, waliojulikana kama ""Ma na Pa Lavers"", ili kusome. Shule ya kwanza ilikuwa na watoto 15 lakini iliimarika na kuhudumu zaidi ya watoto 100 mnamo mwaka wa 1940 kutoka nchi za Kenya na Uganda. Mwaka wa 1944, shule yote ilichomeka na kuteketea baada ya moto ulioanza jikoni. Serikali ya kikoloni ya Uingereza ilitoa ruhusa kwa wafungwa wa vita wa Kiitaliano kusaidia kujenga shule mpya kwa sababu gharama ya kujenga tena jumba upya ilikadiriwa kuwa ghali sana. Nembo ya shule huonyesha ndege wa moto anayefufuka kutoka kwa moto, na kila mara moja kwa mwaka moto huwashwa ili kupata kumbukumbu ya kipindi hiki katika historia ya shule. Shule hii ilimalizika kujengwa wakati wa miaka ya 1950 wakati Lavers walikuwa katika umri wao wa kati na majengo mapya yakamalizwa. Mwaka wa 1988 shule ya sekondari ilifunguliwa kwa watoto wa umri wa miaka 13-16.",['1931'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: When did St. Andrews School start?
English Context: The main school was established in 1931 by Mr. and Mrs",,1.3412818908691406
sw-validation-90,"Je,miraa inapatikana kwa wingi katika kaunti gani Kenya?","Sehemu kubwa ya Meru ina ardhi ya rutuba na mvua ya kutosha. Ni kaunti inayojulikana kwa ukuzaji wa miraa, kama zao la biashara. Hata hivyo, ukulima wa ndizi, mahindi, majani ya chai na maharagwe hufanywa[1][2]. ",['Meru'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Is Meru County one of the largest counties in Kenya where miraa is produced?
English Context: A large part of Meru has",,1.2829570770263672
sw-validation-69,"Je,Gaius Julius Caesar alizaliwa lini?","
Augusto alikuwa Kaisari wa kwanza wa Dola la Roma kuanzia mwaka 27 KK hadi 14 BK. Jina lake la kiraia lilikuwa Gaius Octavius. Alizaliwa Italia tarehe 23 Septemba 63 KK. ",['23 Septemba 63 KK'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Was Gaius Julius Caesar born in Rome?
English Context: Augustus was the first Roman Emperor from the year 27 BC",,1.2788457870483398
sw-validation-492,Bunge la Tanzania lina wabunge wangapi kwa jumla?,Bunge linamjumuisha rais wa Tanzania pamoja na wabunge. Mnamo mwaka 2017 kuna wabunge 393[1] wanaoingia kwa namna tofauti [2],['393'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: How many members are there in total in the Tanzanian parliament?
English Context: The parliament consists of the President of Tanzania and the members.",,1.2779834270477295
sw-validation-271,"Je,mji mkuu wa Tanzania ni upi?",Dodoma ni mji mkuu wa Tanzania na pia ni Jiji. ,['Dodoma'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Je, mji mkuu wa Tanzania ni Dodoma?
English Context: Dodoma ni mji mkuu wa Tanzania na",,1.2614004611968994
sw-validation-245,"Je,Doris Mollel alizaliwa mwaka upi?","Doris Mollel (alizaliwa jijini Dar es Salaam, 3 Desemba 1990) ni mwanzilishi na mkurugenzi wa Taasisi ya Doris Foundation inayojihusisha na kusaidia watoto wanaozailiwa kabla ya wakati yaani njiti.",['1990'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...

---

English Question: Doris Mollel was born in which year?
English Context: Doris Mollel (born underground in Dar es Salaam,",,1.2815189361572266
sw-validation-78,Kipindi cha Heroes kilizinduliwa mwaka upi?,"


Heroes ni kipindi cha Marekani kilichobuniwa na Tim Kring, kwenye stesheni ya NBC mnamo 25 Septemba 2006. Kipindi hiki kinaeleza jinsi wahusika wanajitambua kama wana vipawa mbalimbali na jinsi vipawa hivi vinavyoathiri maisha yao.",['006'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: The year when the series ""Heroes"" was first broadcasted?
English Context: 
Heroes is an American series created by Tim Kring",,1.2824885845184326
sw-validation-82,Mwanamuziki Shaggy alizaliwa mwaka upi?,"Orville Richard Burrell  (alizaliwa 22 Oktoba 1968, Kingston, Jamaika), anafahamika zaidi kwa jina lake la kisanii Shaggy,  ni mshindi wa Grammy Award kama mwimbaji wa reggae ya Jamaika-Amerika ambapo asili ya jina lake la kisanii ni kutoka rafiki wa Scooby-Doo [[|[1][2]]] -jina alilopewa na marafiki zake wakati wake miaka ya utotoni kwa sababu jina lake lilikuwa sawa na tabia za Scooby Doo . Yeye ni mashuhuri hasa kwa sauti yake ya iliyogwara .
Akizungumza katika kipindi cha asubuhi hii  27 Agosti 2008, Burrell alisema jina Shaggy liliashiria mtindo wa nywele yake.",['1968'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Swahili Answer: ...


English Question: Mwanamuziki Shaggy alizaliwa mwaka upi?
English Context: Orville Richard Burrell,",,1.3197109699249268
