id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
en-validation-70,When was Wu Zetian born?,"Wu Zetian (17 February 624 – 16 December 705),[3][4] alternatively named Wu Zhao, Wu Hou, during the later Tang dynasty as Tian Hou, in English as Empress Consort Wu or by the deprecated term[5] ""Empress Wu"", was a Chinese sovereign who ruled unofficially as empress consort and empress dowager and officially as empress regnant (皇帝) during the brief Zhou dynasty (周, 690–705),[3] which interrupted the Tang dynasty. Wu was the sole officially recognized empress regnant of China in more than two millennia.",['17 February 624'],[Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English Answer]: When was Wu Zetian,[Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English Answer]: When was Wu Zetian,[Your English Answer based on the English Context and Question] English Answer: [English Answer]: When was Wu Zetian,[Your English Answer based on the English Context and Question] English Answer: [English Answer]: When was Wu Zetian,,,,English Question: [Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English Answer]: When was Wu Zetian,,1.3419060707092285
en-validation-220,When was the Nostra aetate signed?,"Nostra aetate (Latin: In our Time) is the Declaration on the Relation of the Church with Non-Christian Religions of the Second Vatican Council.  Passed by a vote of 2,221 to 88 of the assembled bishops, this declaration was promulgated on 28 October 1965 by Pope Paul VI.[1] It is the shortest of the 16 final documents of the Council and ""the first in Catholic history to focus on the relationship that Catholics have with Jews."" It ""reveres the work of God in all the major faith traditions.""[2] It begins by stating its purpose of reflecting on what humankind have in common in these times when people are being drawn closer together. ",['28 October 1965'],"[Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:","[Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:","[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:","[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:",,,,"English Question: [Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:",,1.3432776927947998
en-validation-425,What is a haplogroup?,"A haplotype is a group of alleles in an organism that are inherited together from a single parent,[1][2] and a haplogroup (haploid from the Greek: ἁπλούς, haploûs, ""onefold, simple"" and English: group) is a group of similar haplotypes that share a common ancestor with a single-nucleotide polymorphism mutation.[3][4] More specifically, a haplogroup is a combination of alleles at different chromosomes regions that are closely linked and that tend to be inherited together. As a haplogroup consists of similar haplotypes, it is usually possible to predict a haplogroup from haplotypes. Haplogroups pertain to a single line of descent. As such, membership of a haplogroup, by any individual, relies on a relatively small proportion of the genetic material possessed by that individual. ",['a group of similar haplotypes that share a common ancestor with a single-nucleotide polymorphism mutation'],[Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,[Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,,,,English Question: [Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,,1.3532073497772217
en-validation-55,How long is the Three Gorges Dam?,"Made of concrete and steel, the dam is 2,335m (7,661ft) long and the top of the dam is 185m (607ft) above sea level. The project used 27.2×10^6m3 (35.6×10^6cuyd) of concrete (mainly for the dam wall), used 463,000 T of steel (enough to build 63 Eiffel Towers), and moved about 102.6×10^6m3 (134.2×10^6cuyd) of earth.[31] The concrete dam wall is 181m (594ft) high above the rock basis.","['2,335m']",[Your English Translation of the Question],[Your English Translation of the Context],"[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] ---","[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] ---",,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] ---",,1.3497319221496582
en-validation-305,When was cricket invented?,"Cricket was probably created during Saxon or Norman times by children living in the Weald, an area of dense woodlands and clearings in south-east England that lies across Kent and Sussex.[1] The first definite reference is dated Monday, 17 January 1597 (""Old Style"" Julian date, the year equating to 1598 in the modern calendar).",['17 January 1597'],"... English Context: ... English Answer: ... English Answer: ...
English Question: When was cricket invented?","... English Answer: ... English Answer: ...
English Question: When was cricket invented?
English Context: Cricket was probably created during Saxon or Norman times by children living in the Weald, an area of dense wood","... English Answer: ...
English Question: When was cricket invented?
English Context: Cricket was probably created during Saxon or Norman times by children living in the Weald, an area of dense wood","... English Answer: ...
English Question: When was cricket invented?
English Context: Cricket was probably created during Saxon or Norman times by children living in the Weald, an area of dense wood",,,,"English Question: ... English Context: ... English Answer: ... English Answer: ...
English Question: When was cricket invented?
English Context: Cricket was probably created during Saxon or Norman times by children living in the Weald, an area of dense wood",,1.3333933353424072
en-validation-331,When was Yugoslavia formed?,"Yugoslavia was a state concept among the South Slavic intelligentsia and later popular masses from the 17th to early 20th centuries that culminated in its realization after the 1918 collapse of Austria-Hungary at the end of World War I and the formation of the Kingdom of Serbs, Croats and Slovenes. However, the kingdom was better known colloquially as Yugoslavia (or similar variants); in 1929 it was formally renamed the ""Kingdom of Yugoslavia"".",['1929'],[Your English Translation of the Question],[Your English Translation of the Context],"[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] ---","[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] ---",,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] ---",,1.3381001949310303
en-validation-157,"What's the real name of the guy called ""La Bamba"" in the Max Weinberg band on Late Night with Conan O'Brien?","Richie ""LaBamba"" Rosenberg is an American trombonist originating from Philadelphia, Pennsylvania. He is a former member of the house band on Conan O'Brien's late-night talk shows.","['Richie ""LaBamba"" Rosenberg']","... English Context: ... English Answer: ... English Answer: ...
English Question: What's the real name of the guy called ""La Bamba"" in the Max Weinberg band on Late Night with Conan O'Brien?","... English Answer: ... English Answer: ...
English Question: What's the real name of the guy called ""La Bamba"" in the Max Weinberg band on Late Night with Conan O'Brien?
English Context:","... English Answer: ...
English Question: What's the real name of the guy called ""La Bamba"" in the Max Weinberg band on Late Night with Conan O'Brien?
English Context:","... English Answer: ...
English Question: What's the real name of the guy called ""La Bamba"" in the Max Weinberg band on Late Night with Conan O'Brien?
English Context:",,,,"English Question: ... English Context: ... English Answer: ... English Answer: ...
English Question: What's the real name of the guy called ""La Bamba"" in the Max Weinberg band on Late Night with Conan O'Brien?
English Context:",,1.3297605514526367
en-validation-377,When was Warframe first released?,"Warframe is a free-to-play cooperative third-person shooter video game developed and published by Digital Extremes. Originally released for Microsoft Windows in March 2013, it was later ported to the PlayStation 4, Xbox One, and Nintendo Switch. In Warframe, players control members of the Tenno, a race of ancient warriors who have awoken from centuries of cryosleep to find themselves at war in a planetary system with different factions. The Tenno use their powered Warframes along with powerful weapons and abilities to complete missions. While many of the game's missions use procedurally-generated levels, newer updates have included large open world areas similar to other massively multiplayer online games. The game includes elements of shooting and melee games, parkour, and role-playing to allow players to advance their Tenno character with improved gear.",['March 2013'],[Your English Translation of the Question],[Your English Translation of the Context],"[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] When was","[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] When was",,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] When was",,1.3444080352783203
en-validation-368,When was the banksia coccinea first identified?,"The first known specimens of Banksia coccinea were collected in December 1801, during the visit to King George Sound of HMS Investigator under the command of Matthew Flinders. On board were botanist Robert Brown, botanical artist Ferdinand Bauer, and gardener Peter Good. All three men gathered plant specimens, but those collected by Bauer and Good were incorporated into Brown's herbarium without attribution, so it is not possible to identify the actual collector of this species.[9][10] The surviving specimen of B.coccinea, held by the Natural History Museum in London, is annotated in Brown's hand ""King George IIIds Sound Princess Royal Harbour especially near the observatory"".[11] The observatory was apparently located in what is now the central business district of Albany.[12] No further information on the collection is available, as the species is mentioned in neither Brown's nor Good's diary.[13][14]",['December 1801'],"[Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English Answer translated back to English]
English Question","[Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English Answer translated back to English]
English Question","[Your English Answer based on the English Context and Question] English Answer: [English Answer translated back to English]
English Question","[Your English Answer based on the English Context and Question] English Answer: [English Answer translated back to English]
English Question",,,,"English Question: [Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English Answer translated back to English]
English Question",,1.351017713546753
en-validation-72,When did the field of classical mechanics originate?,The earliest development of classical mechanics is often referred to as Newtonian mechanics. It consists of the physical concepts employed by and the mathematical methods invented by Isaac Newton and Gottfried Wilhelm Leibniz and others in the 17th century to describe the motion of bodies under the influence of a system of forces.,['17th century'],[Your English Translation of the Question],[Your English Translation of the Context],"[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] English Question","[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] English Question",,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] English Question",,1.3317866325378418
en-validation-204,What is the electrical current of lightning?,"The electric current of the return stroke averages 30 kiloamperes for a typical negative CG flash, often referred to as ""negative CG"" lightning. In some cases, a ground to cloud (GC) lightning flash may originate from a positively charged region on the ground below a storm. These discharges normally originate from the tops of very tall structures, such as communications antennas. The rate at which the return stroke current travels has been found to be around 100,000 km/s.[31]",['30 kiloamperes'],"... English Context: ... English Answer: ... English Answer: ...
English Question: What is the electrical current of lightning?","... English Answer: ... English Answer: ...
English Question: What is the electrical current of lightning?
English Context: The electric current of the return stroke averages 30 kiloamperes for a typical negative","... English Answer: ...
English Question: What is the electrical current of lightning?
English Context: The electric current of the return stroke averages 30 kiloamperes for a typical negative","... English Answer: ...
English Question: What is the electrical current of lightning?
English Context: The electric current of the return stroke averages 30 kiloamperes for a typical negative",,,,"English Question: ... English Context: ... English Answer: ... English Answer: ...
English Question: What is the electrical current of lightning?
English Context: The electric current of the return stroke averages 30 kiloamperes for a typical negative",,1.338813066482544
en-validation-101,What is the most popular language using Cyrillic script?,"The Cyrillic script /sɪˈrɪlɪk/ is a writing system used for various alphabets across Eurasia, particularly in Eastern Europe, the Caucasus, Central Asia, and North Asia. It is based on the Early Cyrillic alphabet developed during the 9th century AD at the Preslav Literary School in the First Bulgarian Empire.[4][5][6] It is the basis of alphabets used in various languages, especially those of Orthodox Slavic origin, and non-Slavic languages influenced by Russian. As of 2011, around 250 million people in Eurasia use it as the official alphabet for their national languages, with Russia accounting for about half of them.[7] With the accession of Bulgaria to the European Union on 1 January 2007, Cyrillic became the third official script of the European Union, following Latin and Greek.[8]",['Russian'],"... English Context: ... English Answer: ... English Answer: ...
English Question: What is the most popular language using Cyrillic script?","... English Answer: ... English Answer: ...
English Question: What is the most popular language using Cyrillic script?
English Context: The Cyrillic script /sɪˈrɪlɪk/ is a writing","... English Answer: ...
English Question: What is the most popular language using Cyrillic script?
English Context: The Cyrillic script /sɪˈrɪlɪk/ is a writing","... English Answer: ...
English Question: What is the most popular language using Cyrillic script?
English Context: The Cyrillic script /sɪˈrɪlɪk/ is a writing",,,,"English Question: ... English Context: ... English Answer: ... English Answer: ...
English Question: What is the most popular language using Cyrillic script?
English Context: The Cyrillic script /sɪˈrɪlɪk/ is a writing",,1.3496465682983398
en-validation-39,What was the first synthetic molecule?,"Mauveine, also known as aniline purple and Perkin's mauve, was one of the first synthetic dye.[1][2] It was discovered serendipitously by William Henry Perkin in 1856. It is also among the first dyes to have been mass-produced.[3]",['Mauveine'],[Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: Mauveine,[Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: Mauveine,"[Your English Answer based on the English Context and Question] English Answer: Mauveine
English Answer: Mau","[Your English Answer based on the English Context and Question] English Answer: Mauveine
English Answer: Mau",,,,"English Question: [Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: Mauveine
English Answer: Mau",,1.3274834156036377
en-validation-238,Who is the current political leader of Sudan?,"Ismail al-Azhari, the leader of the National Unionist Party, was made president in July 1965, and ruled with limited power until he was deposed in 1969. The military officers responsible for the coup established the National Revolutionary Command Council, chaired by Gaafar Nimeiry. Nimeiry, the leader of the newly formed Sudanese Socialist Union, assumed the position of president in 1971, and subsequently established a one-party state, which existed until 1985, when a group of military officers overthrew his government and established the Transitional Military Council, led by Lieutenant-General Abdel Rahman Swar al-Dahab. Ahmed al-Mirghani succeeded to the relatively powerless position of Chairman of the Supreme Council in 1986, after multi-party elections held that year. He was deposed in a 1989 military coup led by Lieutenant-General Omar al-Bashir. Al-Bashir has served as head of state since the coup, under the title of Chairman of the Revolutionary Command Council for National Salvation to 1993 and as president from 1993 onwards (and from 1996 as the leader of the National Congress Party).",['Lieutenant-General Omar al-Bashir'],[Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,[Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,,,,English Question: [Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer] English Question:,,1.3659923076629639
en-validation-379,When did the Catholic Church move to Rome?,"According to tradition, the history of the Catholic Church begins with Jesus Christ and his teachings (c. 4 BC – c. AD 30) and the Catholic Church is a continuation of the early Christian community established by Jesus.[1] The Church considers its bishops to be the successors to Jesus's apostles and the Church's leader, the Bishop of Rome (also known as the Pope) to be the sole successor to Saint Peter,[2] who ministered in Rome in the first century AD, after his appointment by Jesus as head of the church.[3][4] By the end of the 2nd century, bishops began congregating in regional synods to resolve doctrinal and policy issues.[5] By the 3rd century, the bishop of Rome began to act as a court of appeals for problems that other bishops could not resolve.[6]",['first century AD'],[Your English Translation of the Question],[Your English Translation of the Context],"[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] ---","[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] ---",,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] ---",,1.3567922115325928
en-validation-131,What's the difference between an acoustic guitar and a classical?,"The classical guitar (also known as the nylon-string guitar or Spanish guitar) is a member of the guitar family used in classical music. It is an acoustic wooden string instrument made of gut or nylon, precursor of the acoustic and electric guitars which use metal strings. Classical guitars are derived from the Spanish vihuela and gittern in the fifteenth and sixteenth century, which later evolved into the seventeenth and eighteenth century Baroque guitar and later the modern classical guitar in the mid nineteenth century.","['gut or nylon, precursor of the acoustic and electric guitars which use metal strings']","[Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:","[Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:","[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:","[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:",,,,"English Question: [Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question:",,1.338712215423584
en-validation-229,Who was the first director of the CIA?,"The post of DCI was established by President Harry Truman on January 23, 1946, with Admiral Sidney Souers being the first DCI, followed by General Hoyt Vandenberg who served as DCI from June 1946 to May 1947. The DCI then ran the Central Intelligence Group (CIG), a predecessor of the CIA. The office of DCI thus predates the establishment of the Central Intelligence Agency. The CIA was created by the National Security Act of 1947, which formally defined the duties of the Director of Central Intelligence. This 1947 Act also created the National Security Council.",['Sidney Souers'],"[Your English Translation of the Question] English Context: [Your English Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question: Who was the","[Your English Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question: Who was the","[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question: Who was the","[Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question: Who was the",,,,"English Question: [Your English Translation of the Question] English Context: [Your English Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English translation of your answer]
English Question: Who was the",,1.341949701309204
en-validation-79,How do you put out a grease fire?,"Fires are classified by the proper extinguishing agent.  While water is used on Class A fires, using water on a Class B fire (such as a grease fire) is extremely dangerous.[3][5] This is because burning grease is hotter than the boiling point of water (212 degrees Fahrenheit or 100 degrees Celsius); when water is placed on grease, it creates steam which expands rapidly and splatters, causing burns and spreading the fire).[3] Because of this, Class A fire extinguishers use water, while Class B fire extinguishers use dry chemicals (foam or powder),[5] such as aqueous film-forming foam, multi-purpose dry chemicals such as ammonium phosphate, and halogenated agents (such as Halon 1301 and Halon 1211).[6]  or highly pressurized carbon dioxide.[5] Some fire extinguishers contain chemicals designed to fight both Class A and Class B fires.[6]","['use dry chemicals (foam or powder),[5] such as aqueous film-forming foam, multi-purpose dry chemicals such as ammonium phosphate, and halogenated agents (such as Halon 1301 and Halon 1211).[6]  or highly pressurized carbon dioxide']",[Your English Translation of the Question],[Your English Translation of the Context],"[Your English Answer based on the English Context and Question]
English Answer: [Your English Answer translated back to English]","[Your English Answer based on the English Context and Question]
English Answer: [Your English Answer translated back to English]",,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
English Answer: [Your English Answer translated back to English]",,1.3500895500183105
en-validation-155,When was the last season of ER?,"The fifteenth and final season of the American fictional drama television series ER premiered on September 25, 2008 and concluded on April 2, 2009, in a two-hour episode preceded by a one-hour retrospective special. The season consists of 22 episodes.","['April 2, 2009']","... English Context: ... English Answer: ... English Answer: ...
English Question: When was the last season of ER?","... English Answer: ... English Answer: ...
English Question: When was the last season of ER?
English Context: The fifteenth and final season of the American fictional drama television series ER premiered on September 25","... English Answer: ...
English Question: When was the last season of ER?
English Context: The fifteenth and final season of the American fictional drama television series ER premiered on September 25","... English Answer: ...
English Question: When was the last season of ER?
English Context: The fifteenth and final season of the American fictional drama television series ER premiered on September 25",,,,"English Question: ... English Context: ... English Answer: ... English Answer: ...
English Question: When was the last season of ER?
English Context: The fifteenth and final season of the American fictional drama television series ER premiered on September 25",,1.331244707107544
en-validation-33,When did Gallimimus die out?,"Gallimimus (/ˌɡælɪˈmaɪməs/ GAL-i-MY-məs) is a genus of theropod dinosaur that lived in what is now Mongolia during the Late Cretaceous period, about 70 million years ago (mya). Gallimimus is the largest known ornithomimid; adults were about 6 metres (20ft) long, 1.9 metres (6ft 3in) tall at the hip and weighed about 440 kilograms (970lb). As evidenced by its relative Ornithomimus, it would have had feathers. The head was small and light with large eyes that faced to the sides. The snout was long compared to other ornithomimids, although it was broader and more rounded at the tip than in other species. Gallimimus was toothless with a keratinous (horny) beak, and had a delicate lower jaw. Many of the vertebrae had openings that indicate they were pneumatic (air-filled). The neck was proportionally long in relation to the trunk. The hands were proportionally the shortest of any ornithomimosaur and each had three digits with curved claws. The forelimbs were weak while the hindlimbs were proportionally long. ",['70 million years ago'],[Your English Translation of the Question],[Your English Translation of the Context],"[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] English Question","[Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] English Question",,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
English Answer: [English translation of your answer] English Question",,1.3658900260925293
en-validation-181,What station did the Please Teacher! anime show first air on?,"The Please Teacher! anime series premiered in Japan on the WOWOW satellite television network between January 10 and March 28, 2002, spanning a total of 13 episodes, including twelve originally premiering on television plus an OVA episode released on DVD on October 25, 2002. It was adapted very soon into a manga, serialized in  MediaWorks's shōnen manga magazine, Dengeki Daioh, in January 2002, and was also later adapted into a light novel, entitled Onegai Teacher: Mizuho and Kei's Milky Diary, published in March 2003.",['WOWOW satellite television network'],"... English Context: ... English Answer: ... English Answer: ...
English Question: What station did the Please Teacher! anime show first air on?","... English Answer: ... English Answer: ...
English Question: What station did the Please Teacher! anime show first air on?
English Context: The Please Teacher! anime series premiered in Japan on the WOWOW satellite television","... English Answer: ...
English Question: What station did the Please Teacher! anime show first air on?
English Context: The Please Teacher! anime series premiered in Japan on the WOWOW satellite television","... English Answer: ...
English Question: What station did the Please Teacher! anime show first air on?
English Context: The Please Teacher! anime series premiered in Japan on the WOWOW satellite television",,,,"English Question: ... English Context: ... English Answer: ... English Answer: ...
English Question: What station did the Please Teacher! anime show first air on?
English Context: The Please Teacher! anime series premiered in Japan on the WOWOW satellite television",,1.3436877727508545
en-validation-304,Where was Dora Sakayan born?,"Sakayan was born in 1931 in Salonica, Greece, to Armenian parents who had escaped the Armenian Genocide. She grew up in a multilingual environment, with her first languages being Western Armenian and Modern Greek, and she received early exposure to German, French and Turkish. After immigrating to Soviet Armenia, she received her education in Eastern Armenian and Russian. Later on, she mastered English and learned other languages.","['Salonica, Greece']",[Your English Translation of the Question],[Your English Translation of the Context],"[Your English Answer based on the English Context and Question]
English Answer: [Your English Answer translated back to English]","[Your English Answer based on the English Context and Question]
English Answer: [Your English Answer translated back to English]",,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
English Answer: [Your English Answer translated back to English]",,1.3352820873260498
en-validation-77,What makes genes considered dominant?,"Dominance in genetics is a relationship between alleles of one gene, in which the effect on phenotype of one allele masks the contribution of a second allele at the same locus.[1][2] The first allele is dominant and the second allele is recessive.  For genes on an autosome (any chromosome other than a sex chromosome), the alleles and their associated traits are autosomal dominant or autosomal recessive. Dominance is a key concept in Mendelian inheritance and classical genetics. Often the dominant allele codes for a functional protein whereas the recessive allele does not.",['the effect on phenotype of one allele masks the contribution of a second allele at the same locus'],"[Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English of your English Answer]
English Question:","[Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English of your English Answer]
English Question:","[Your English Answer based on the English Context and Question] English Answer: [English of your English Answer]
English Question:","[Your English Answer based on the English Context and Question] English Answer: [English of your English Answer]
English Question:",,,,"English Question: [Your English Translation of the Question] English Context: [Your English Translation of the Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [English of your English Answer]
English Question:",,1.3401811122894287
en-validation-381,When was the Department of Defense Whistleblower Program first established?,"DoD's whistleblower program holds its origins in the Defense procurement scandals of the 1980s. Stories concerning overpriced spare parts and underperforming weapon systems dominated media headlines. Members of Congress concerned about those issues championed the cause of whistleblowers alleging they were reprised against for exposing procurement-related wrongdoing. In the years following, Congress has enacted, and amended, a series of laws aimed at protecting civilian appropriated-fund employees, military members, appropriated and nonappropriated fund employees, and Defense contractor employees from reprisal for engaging in whistleblowing activities.[6]",['1980s'],"... English Context: ... English Answer: ... English Answer: ...
English Question: When was the Department of Defense Whistleblower Program first established?","... English Answer: ... English Answer: ...
English Question: When was the Department of Defense Whistleblower Program first established?
English Context: DoD's whistleblower program holds its origins in the Defense procurement scandals of","... English Answer: ...
English Question: When was the Department of Defense Whistleblower Program first established?
English Context: DoD's whistleblower program holds its origins in the Defense procurement scandals of","... English Answer: ...
English Question: When was the Department of Defense Whistleblower Program first established?
English Context: DoD's whistleblower program holds its origins in the Defense procurement scandals of",,,,"English Question: ... English Context: ... English Answer: ... English Answer: ...
English Question: When was the Department of Defense Whistleblower Program first established?
English Context: DoD's whistleblower program holds its origins in the Defense procurement scandals of",,1.3408527374267578
en-validation-384,When was The Tale of Genji written?,"The Tale of Genji(源氏物語,Genji monogatari) is a classic work of Japanese literature written by the noblewoman and lady-in-waiting Murasaki Shikibu in the early years of the 11th century. The original manuscript no longer exists. It was made in ""concertina"" or ""orihon"" style[1]: several sheets of paper pasted together and folded alternately in one direction then the other, around the peak of the Heian period. The work is a unique depiction of the lifestyles of high courtiers during the Heian period, written in archaic language and a poetic and confusing style that make it unreadable to the average Japanese without dedicated study.[2] It was not until the early 20th century that Genji was translated into modern Japanese, by the poet Akiko Yosano. The first English translation was attempted in 1882, but was of poor quality and incomplete.",['early years of the 11th century'],"... English Context: ... English Answer: ... English Answer: ...
English Question: When was The Tale of Genji written?","... English Answer: ... English Answer: ...
English Question: When was The Tale of Genji written?
English Context: The Tale of Genji (源氏物語, Genji monogatari) is","... English Answer: ...
English Question: When was The Tale of Genji written?
English Context: The Tale of Genji (源氏物語, Genji monogatari) is","... English Answer: ...
English Question: When was The Tale of Genji written?
English Context: The Tale of Genji (源氏物語, Genji monogatari) is",,,,"English Question: ... English Context: ... English Answer: ... English Answer: ...
English Question: When was The Tale of Genji written?
English Context: The Tale of Genji (源氏物語, Genji monogatari) is",,1.3507096767425537
en-validation-15,What is the purpose of the Royal Air Force?,"The RAF's mission is to support the objectives of the British Ministry of Defence (MoD), which are to ""provide the capabilities needed: to ensure the security and defence of the United Kingdom and overseas territories, including against terrorism; to support the Government’s foreign policy objectives particularly in promoting international peace and security"".[3] The RAF describes its mission statement as ""... [to provide] An agile, adaptable and capable Air Force that, person for person, is second to none, and that makes a decisive air power contribution in support of the UK Defence Mission"".[8] The mission statement is supported by the RAF's definition of air power, which guides its strategy. Air power is defined as ""the ability to project power from the air and space to influence the behaviour of people or the course of events"".[9]",['to support the objectives of the British Ministry of Defence'],"[Your English Translation of the Question] English Context: [Your English Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [Your English Answer translated back to English]
English Question: What","[Your English Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [Your English Answer translated back to English]
English Question: What","[Your English Answer based on the English Context and Question] English Answer: [Your English Answer translated back to English]
English Question: What","[Your English Answer based on the English Context and Question] English Answer: [Your English Answer translated back to English]
English Question: What",,,,"English Question: [Your English Translation of the Question] English Context: [Your English Context] English Answer: [Your English Answer based on the English Context and Question] English Answer: [Your English Answer translated back to English]
English Question: What",,1.346954584121704
