original_text_lrl,ground_truth_label,predicted_label,ground_truth_english_label,intermediate_en_text,predicted_en_label,predicted_lrl_label_final,comet_lrl_text_to_en,comet_en_label_to_lrl,raw_translation_to_en_output,raw_predicted_en_label_output,raw_translation_to_lrl_output,runtime_translation_to_en_seconds,runtime_classification_en_seconds,runtime_translation_to_lrl_seconds,language,pipeline,shot_type
   Sonino pita Hapa Mzee Wangu Tufanye Mpango Wa Kwenda Chuga Kwenye Nyama Nyoma,neutral,positive,neutral,"He has been a great father and has taught me many things. He has also given me a lot of advice and guidance. I am very grateful to him for everything he has done for me.''I have always respected my father and I will continue to do so. I am very proud of him and I love him very much.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:",positive,Translation:,,,"
'He has been a great father and has taught me many things. He has also given me a lot of advice and guidance. I am very grateful to him for everything he has done for me.''I have always respected my father and I will continue to do so. I am very proud of him and I love him very much.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:
'My father is a very good man and I respect him a lot. He has always been there for me when I needed him and I am very grateful to him for that. I love him very much and I will always respect him.'

English Translation:"," positive

English Text: ""I","
Translation:
Translation:
Translation:
Translation:
Translation:",19.857836961746216,0.7403404712677002,0.7396049499511719,sw,multi_prompt,zero-shot
Habari unaweza ukatupatia namba yako DM tukupatie maelezo ya kutosha kuhusu huduma hiiKA,negative,neutral,negative,"You can get in touch with me via my email address.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The",neutral,"sima""",,," 'You can get in touch with me via my email address.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The people in the village like helping each other.'

Example Swahili Text: 'Wafanyibiashaji wanaopenda msaada wao wanaopenda.'\nExample English Translation: 'The"," neutral

Example Swahili Text:"," ""sima""
Translation: ""neutral""
Translation: ""neutral",19.880605936050415,0.7601871490478516,0.739356517791748,sw,multi_prompt,zero-shot
Wizara ya kilimo nchini Kenya imebaini harasa ya Ksh 32 Milioni kutokana na upotevuuharibifu wa zao la mahindi nchini humo kwa 12 mwaka 2016 Upotevu huo umeripotiwa kuchangiwa na ukame wa muda mrefu na uvamizi wa viwa vijeshi ktk maeneo ya kaskazini mwa Kenya,positive,neutral,positive,"The Ministry of Agriculture in Kenya has spent a total of Ksh 32 Million on drought-resistant maize seeds in the past 12 months in 2016. The seeds were distributed to farmers in all the counties in Kenya. The government has also provided farmers with water and food for their livestock.'

Context:
The Kenyan government is trying to help farmers cope with the effects of the drought that has hit the country.

Context Clues:
Drought, farmers, water, food for livestock, Kenyan government

Note:
The context is related to the text above.

Original Text (Swahili):
'Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Waf",neutral,Translation:,,,"
'The Ministry of Agriculture in Kenya has spent a total of Ksh 32 Million on drought-resistant maize seeds in the past 12 months in 2016. The seeds were distributed to farmers in all the counties in Kenya. The government has also provided farmers with water and food for their livestock.'

Context:
The Kenyan government is trying to help farmers cope with the effects of the drought that has hit the country.

Context Clues:
Drought, farmers, water, food for livestock, Kenyan government

Note:
The context is related to the text above.

Original Text (Swahili):
'Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Wafanyibiashaji wa Waf"," neutral

Context Clues:","
Translation:
Translation:
Translation:
Translation:
Translation:",20.098439693450928,0.7392702102661133,0.7394626140594482,sw,multi_prompt,zero-shot
   Ugonjwa wa Saratani nchini kwa sasa una sura ya Mwanamke Saratani 2 ambazo zinawapata wanawake tu shingo ya uzazi na ma,neutral,positive,neutral,   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided,positive,Translation:,,,"
'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided them with tools and training on how to use them.\n'   The women of Saratan are now in a good condition thanks to the support of Mwanamke Saratan 2 which has provided"," positive

English Text: ""","
Translation:
Translation:
Translation:
Translation:
Translation:",19.91201615333557,0.7405962944030762,0.7394113540649414,sw,multi_prompt,zero-shot
Siku kadhaa hapa nilikuwa na dili na ofisi za serikali hongereni kwakweli huduma ni nzuri mmepunguza kufanya kazi kwa mazoea,neutral,neutral,neutral,"I am very pleased with this product.'
'Siku kadhaa hapa nilikuwa na dili na ofisi za serikali hongereni kwakweli huduma ni nzuri mmepunguza kufanya kazi kwa mazoea'

Translation of the above text into English: 'I was in charge of the government office that handles welfare benefits. I was responsible for making sure that the benefits were distributed fairly.'

English Translation: 'I was in charge of the government office that handles welfare benefits. I was responsible for making sure that the benefits were distributed fairly.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been",neutral,"sima""",,," 'I am very pleased with this product.'
'Siku kadhaa hapa nilikuwa na dili na ofisi za serikali hongereni kwakweli huduma ni nzuri mmepunguza kufanya kazi kwa mazoea'

Translation of the above text into English: 'I was in charge of the government office that handles welfare benefits. I was responsible for making sure that the benefits were distributed fairly.'

English Translation: 'I was in charge of the government office that handles welfare benefits. I was responsible for making sure that the benefits were distributed fairly.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been working as a teacher for the past 20 years. I have taught all grades from kindergarten through high school.'

Translation of the above text into English: 'I have been"," neutral

English Text: ""I"," ""sima""
Translation: ""neutral""
Translation: ""neutral",19.966256618499756,0.740454912185669,0.7402808666229248,sw,multi_prompt,zero-shot
Mwenyekiti wa Jumuiya za Tawala za Mikoa ALAT Gulamhafeez Mukadamu kulia akipokea mfano wa hundi ya Sh milioni 100 kutoka kwa Meneja wa NMB Kanda ya Kati  Nsolo Mlozi kama udhamini wa mkutano Mkuu wa Mwaka wa ALAT unaotarajiwa kufanyika kuanzia wiki ijayo Jijini Dodoma,neutral,positive,neutral,"I am very pleased with this product.''I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with",positive,Translate,,,"
'I am very pleased with this product.''I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with this product.'
'I am very pleased with"," positiveEnglish Text: ""I","
Translate the following English sentiment label into Swahili:
English Sentiment Label",20.090271949768066,0.739924430847168,0.7401320934295654,sw,multi_prompt,zero-shot
Habari EliasGharama ni shilingi 3500 kwa kiasi hicho JB,negative,neutral,negative,"EliasGharama is 3500/= cheaper than JB.'

Note: You may also include additional context about the translation or the source text.Example Swahili Text: 'Wafanyibiashara wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mta",neutral,"sima""",,," 'EliasGharama is 3500/= cheaper than JB.'

Note: You may also include additional context about the translation or the source text.Example Swahili Text: 'Wafanyibiashara wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mtaa wao wanaopenda kupata mta", neutral," ""sima""
Translate the following English sentiment label into Swahili:
",19.845207929611206,0.7393651008605957,0.7392504215240479,sw,multi_prompt,zero-shot
   Katibu Mkuu Wizara ya Fedha amp Mipango wa Serikali ya Mapinduzi Zanzibar Khamis Omar akisaini makabidhiano ya kiufundi ya Mel,negative,neutral,negative,"The Minister for Finance and National Planning Khamis Omar has said that the government is working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on",neutral,Translate,,,"
The Minister for Finance and National Planning Khamis Omar has said that the government is working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on a new policy to reduce the cost of living.

He said the government was also working on a new policy to reduce the cost of living. He said the government was also working on", neutralExplanation: The text contains,"
Translate the following English sentiment label into Swahili:
English Sentiment Label",19.90490198135376,0.740563154220581,0.7393765449523926,sw,multi_prompt,zero-shot
iwapo zoezi hili halitaleta mabadiliko tuandikie namba yako ya kadi namba ya simu na mahali unapopatikana kwa msaada wa kuifundi Salim,neutral,neutral,neutral,"You are welcome. We are glad that you like the product. We will continue to improve our products so that we can meet your needs.'

English Translation: 'I am sorry to hear that you are not satisfied with the product. We will do our best to improve our products so that we can meet your needs.'

English Translation: 'We appreciate your feedback. We will take your suggestions into consideration and work on improving our products so that we can better meet your needs.'

English Translation: 'We are sorry for the inconvenience. We will look into the matter and make sure that it does not happen again in the future.'

English Translation: 'We are sorry for the delay. We will make sure that your order is shipped out as soon as possible.'

English Translation: 'We are sorry for the error. We will correct it and make sure that it does not happen again in the future.'

English Translation: 'Thank you for your feedback. We will take your suggestions into consideration and work on improving our products so that we can better meet your needs.'

English Translation: 'Thank you for your support. We will continue to work hard to provide you with the best products and services.'

English Translation: 'Thank you for your patience. We will do our best to resolve the issue as soon as possible.'

English Translation: 'Thank you for your understanding. We will continue to work hard to provide you with the best products and services.'

English Translation: 'Thank you for your cooperation. We will continue to work hard to provide you with the best products and services.'

English Translation: 'Thank you for your feedback. We will take your suggestions into consideration and work on improving our products so that we can better meet your needs.'

English Translation: 'Thank you for your support. We will continue to work hard to provide you with the best products and services.'

English Translation",neutral,"sima""",,," 'You are welcome. We are glad that you like the product. We will continue to improve our products so that we can meet your needs.'

English Translation: 'I am sorry to hear that you are not satisfied with the product. We will do our best to improve our products so that we can meet your needs.'

English Translation: 'We appreciate your feedback. We will take your suggestions into consideration and work on improving our products so that we can better meet your needs.'

English Translation: 'We are sorry for the inconvenience. We will look into the matter and make sure that it does not happen again in the future.'

English Translation: 'We are sorry for the delay. We will make sure that your order is shipped out as soon as possible.'

English Translation: 'We are sorry for the error. We will correct it and make sure that it does not happen again in the future.'

English Translation: 'Thank you for your feedback. We will take your suggestions into consideration and work on improving our products so that we can better meet your needs.'

English Translation: 'Thank you for your support. We will continue to work hard to provide you with the best products and services.'

English Translation: 'Thank you for your patience. We will do our best to resolve the issue as soon as possible.'

English Translation: 'Thank you for your understanding. We will continue to work hard to provide you with the best products and services.'

English Translation: 'Thank you for your cooperation. We will continue to work hard to provide you with the best products and services.'

English Translation: 'Thank you for your feedback. We will take your suggestions into consideration and work on improving our products so that we can better meet your needs.'

English Translation: 'Thank you for your support. We will continue to work hard to provide you with the best products and services.'

English Translation"," neutral
English Translation: ""Thank"," ""sima""
Translation: ""sima""
Translation: """,19.976224184036255,0.7401254177093506,0.7392494678497314,sw,multi_prompt,zero-shot
Nzuri Sana,negative,neutral,negative,"The sun is shining bright today.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do not add any introductory text, labels, or explanations.

Example English Text: 'I like to play soccer in my spare time.'\nExample Swahili Translation: 'Watu wanaopenda kukuza kupisha mazuri wao wakati wa kufanya kazi.'

English Translation:
The weather is warm today.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do not add any introductory text, labels, or explanations.

Example English Text: 'The new model car is very fast.'\nExample Swahili Translation: 'Boda hiki wa mwanzo wa kufanya kazi ni kuhifadhi.'

English Translation:
The new model car is very expensive.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do not add any introductory text, labels, or explanations.

Example English Text: 'The new model car is very beautiful.'\nExample Swahili Translation: 'Boda hiki wa mwanzo wa kufanya kazi ni kuhifadhi.'

English Translation:
The new model car is very fast.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do not add any introductory text, labels, or explanations.

Example English Text: 'The new model car is very beautiful.'\nExample Swahili Translation: 'Boda hiki wa mwanzo wa kufanya kazi ni kuhifadhi.'

English Translation:
The new model car is very expensive.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do",neutral,Translation:,,,"
The sun is shining bright today.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do not add any introductory text, labels, or explanations.

Example English Text: 'I like to play soccer in my spare time.'\nExample Swahili Translation: 'Watu wanaopenda kukuza kupisha mazuri wao wakati wa kufanya kazi.'

English Translation:
The weather is warm today.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do not add any introductory text, labels, or explanations.

Example English Text: 'The new model car is very fast.'\nExample Swahili Translation: 'Boda hiki wa mwanzo wa kufanya kazi ni kuhifadhi.'

English Translation:
The new model car is very expensive.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do not add any introductory text, labels, or explanations.

Example English Text: 'The new model car is very beautiful.'\nExample Swahili Translation: 'Boda hiki wa mwanzo wa kufanya kazi ni kuhifadhi.'

English Translation:
The new model car is very fast.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do not add any introductory text, labels, or explanations.

Example English Text: 'The new model car is very beautiful.'\nExample Swahili Translation: 'Boda hiki wa mwanzo wa kufanya kazi ni kuhifadhi.'

English Translation:
The new model car is very expensive.

Instructions:
Translate the English text above to fluent and accurate Swahili.
Provide ONLY the Swahili translation. Do"," neutral

Instructions:
Respond with","
Translation:
Translation:
Translation:
Translation:
Translation:",19.814193964004517,0.7580957412719727,0.7396259307861328,sw,multi_prompt,zero-shot
