premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_premise_translation_response,raw_hypothesis_translation_response,raw_nli_response,runtime_seconds,error_message
آپ تصور کر سکتے ہیں کہ نئی تعمیر کرنے کے لئیے روڈ کھودنے والا بلڈوزر چلانے والے کو ڈویلپر کی حوصلہ افزائی میسر ہوگی  اوہ، خدا...,آپ بلڈوزر بلڈرز شروع کرنے والے بلڈوزر آپریٹر تصور کر سکتے ہیں.,1,neutral,"You can imagine that the new construction will be a breeze for the bulldozer operator. He, God willing, will have no trouble clearing the road.",You can imagine the bulldozer operator starting the bulldozer.,neutral,"Urdu translation of the given English text is ""نہیں""",neutral,"You can imagine that the new construction will be a breeze for the bulldozer operator. He, God willing, will have no trouble clearing the road.",You can imagine the bulldozer operator starting the bulldozer.,neutral,3.342637062072754,
تو ویسے ہی، والد چلا جاتا ہے اور میرے لئے چاکلیٹ دودھ کا یہ اچھا بڑا گلاس بنا دیتا ہے.,والد نے مجھے فرج سے تھوڑا چاکلیٹ کا دودھ نکال کر دیا۔,1,neutral,"That's how it is, dad goes away and my mother makes this delicious milkshake for me.",Father gave me a piece of bread with butter.,contradiction,ضِدّ,contradiction,"That's how it is, dad goes away and my mother makes this delicious milkshake for me.",Father gave me a piece of bread with butter.,contradiction,2.626199722290039,
اچھا یہ قیاس ہے کہ سات دنوں میں وہ آپ کے پس منظر کو دیکھنے کے لئے جا رہے ہیں اور اس بات کو یقینی بنانا چاہتے ہیں کہ آپ کوئی سابقہ مجرم ​​نہیں ہیں یا نہیں ہے,وہ غالبا اگلے سات دنوں کے دوران بیک گراونڈ چیگ کریں گے۔,0,entailment,This is a good test that in two days he will be looking at you and wants to make sure that you are not a criminal or not.,They will often be found in the vicinity of a beehive.,contradiction,متضاد,contradiction,This is a good test that in two days he will be looking at you and wants to make sure that you are not a criminal or not.,They will often be found in the vicinity of a beehive.,contradiction,3.0919129848480225,
میری جنس بہت دلچسپ ہے,ریک نے آپ کو بتایا تھا کہ میں ریٹائرڈ ہوگیا ہوں۔,0,entailment,My sex is very delicious.,Rick told you that I was going to be re-hired.,contradiction,ضِدّت,contradiction,My sex is very delicious.,Rick told you that I was going to be re-hired.,contradiction,2.1690962314605713,
بہارل وہ آدمی اندر اجاتا ہے,آدمی کمرے میں داخل ہوا۔,0,entailment,He is a man of spring.,The man is inside the chest.,contradiction,ضِدّی,contradiction,He is a man of spring.,The man is inside the chest.,contradiction,1.6698546409606934,
بے شک، نوع ٹائپ (یا ٹائپسٹ) کے کسی پوشیدہ غیر معمولی نقطہ نظر کے مطابق ہر ٹائپگرافیکل غلطی کا اشارہ نہیں ہونا چاہئے.,فن طباعت کے ماہر اور ٹائپ کرنے والے کبھی ٹائپ کی غلطی نہیں کرتے ہیں۔,2,contradiction,"Of course, no type of graphic should be considered unusual just because it is not a standard dot-matrix printout.",A master printer and a typographer never makes a typographical error.,contradiction,ضِدّ,contradiction,"Of course, no type of graphic should be considered unusual just because it is not a standard dot-matrix printout.",A master printer and a typographer never makes a typographical error.,contradiction,2.547441005706787,
اگر آپ IU سکول آف میڈیسن مہم یا ڈاکٹر فیلڈز ریسرچ کے بارے میں اضافی معلومات چاہتے ہیں، تو براہ کرم 274-3270 کو کال کریں.,Dr. Field University of Florida mein dentist k torr pe kaam krtey han.,2,contradiction,"If you are interested in learning more about IU School of Medicine or Dr. Fields Research, please call 274-3270.",Dr. Field works as a dentist at the University of Florida.,contradiction,ضِدّت,contradiction,"If you are interested in learning more about IU School of Medicine or Dr. Fields Research, please call 274-3270.",Dr. Field works as a dentist at the University of Florida.,contradiction,3.1765267848968506,
اگرچہ کچھ بھی 'انہیں بہتر جاننا چاہئے، کیونکہ ہمارے پاس بارباڈوس میں کچھ بھی نہیں تھا، اور میرے ساتھ اور آپ کرنل بش کے ساتھ واقف ہیں.,ہم کپٹن بلڈ کو جانتے ہیں۔,1,neutral,"Though I wish I knew you better, because there was nothing in my father's family that could have been like you and I am only too aware of it now.",We know Captain Blood.,contradiction,ضِدّت,contradiction,"Though I wish I knew you better, because there was nothing in my father's family that could have been like you and I am only too aware of it now.",We know Captain Blood.,contradiction,2.71531081199646,
صاف پاسپورٹس اور دو تباہ شدہ پاسپورٹ حاصل کرنے پر، انٹیلی جنس رپورٹس، KSM کی تحقیقات، 3 جولائی، 2003 کو دیکھیں؛ ستمبر 9، 2003.,KSM ہمیشہ صاف دستاویزات حاصل کرنے میں ناکام رہے.,2,contradiction,"Clear passports and two heavily altered passports, Intelligible gender reports, KSM's investigation, See 3 July 2003; Sep 9, 2003.",KSM always fails in getting clean hands.,contradiction,ضِدّت,contradiction,"Clear passports and two heavily altered passports, Intelligible gender reports, KSM's investigation, See 3 July 2003; Sep 9, 2003.",KSM always fails in getting clean hands.,contradiction,3.4284274578094482,
مربع سے زیادہ لاللی کی گلیوں کی سڑکیں، کم قیمت کے کپڑے تلاش کرنے کی جگہ ہے,اگر آپ صحیح بٹوے پر جاتے ہیں تو لاللی میں سستے کپڑے فروخت کی جاتی ہیں,1,neutral,"The square is more than the sum of its parts, it's a place for low cost labor.","If you are on the right path, then in the end, you will be rewarded with a peaceful death.",contradiction,ضِدّی,contradiction,"The square is more than the sum of its parts, it's a place for low cost labor.","If you are on the right path, then in the end, you will be rewarded with a peaceful death.",contradiction,3.148130416870117,
لیکس کے علاوہ، گرامر - خاص طور پر نحو -  بھی تبدیل ہو گیا ہے، اگرچہ، اوسط جدید قارئین کے لۓ ایسا بھی نہیں ہے جو سمجھ نا آسکے۔,گرامر بدل گیا لیکن بہت زیادہ نہیں.,0,entailment,"Apart from leaks, grammar – particularly syntax – has also been changed, although not as much as the new middle class’s language.","Grammar has changed, but not much.",entailment,اعتبار,entailment,"Apart from leaks, grammar – particularly syntax – has also been changed, although not as much as the new middle class’s language.","Grammar has changed, but not much.",entailment,2.3211870193481445,
ہمارے تخروپن سے نکالنے کا بنیادی نتیجہ یہ ہے کہ خود مختار ایجنٹوں میں ایک یا زیادہ خودکار آٹومیٹیکک اور کام سائیکل سائیکل بالکل مناسب ہے، اگر ناول، کسی اکیلبیریم کی شکل، کھلی کیمیائی رد عمل کا نیٹ ورک.,ہم اپنی کمپیوٹر پر کی گئی سیمولیشن کی مدد سے ایک نتیجہ اخذ کر سکتے ہیں,1,neutral,"The fundamental result of our approach is that self-organizing agents are perfectly suited for autonomous, self-activating, and self-sustaining behavior, if not more, as a general rule, if not a net work of chemical reactions.",You can get a result by using the simulation on your computer.,contradiction,ضِدّ,contradiction,"The fundamental result of our approach is that self-organizing agents are perfectly suited for autonomous, self-activating, and self-sustaining behavior, if not more, as a general rule, if not a net work of chemical reactions.",You can get a result by using the simulation on your computer.,contradiction,4.0546300411224365,
پرانے پرتگال کے مستند احساس کے لئے، استحکام کے لیول سینیڈو (وفاداری سینیٹ کی تعمیر) کے ٹھنڈا داخلہ دروازے میں پھیلتے ہیں، نوآبادیاتی فن تعمیر کی ایک اچھی مثال,وفاداری سینیٹ کی عمارت خوبصورت ہے.,0,entailment,"For those who are interested in the history of the Spanish Civil War, the door of the Sinagoga de la Puerta del Sol is a must-see. It's an excellent example of restoration work and innovation.",The building of the loyalty is beautiful.,contradiction,ضِدّت,contradiction,"For those who are interested in the history of the Spanish Civil War, the door of the Sinagoga de la Puerta del Sol is a must-see. It's an excellent example of restoration work and innovation.",The building of the loyalty is beautiful.,contradiction,3.6846303939819336,
ایک ایجنسی نے ملازمین کے سفری حصے کی مد میں مسافروں کو کچھ لستثناء کے ساتھ، کچھ اخراجات لکھنے کا کہا ہے جو ذاتی طور پر 75$ یا اس سے کم میں ہوتے ہیں.,اس خیال کو باقی اداروں نے اچھی طرح قبول نہیں کیا۔,1,neutral,"A guest house in the area of the trip, a few exceptions, will take some of the passengers who are naturally $ 75 or less.",The dream was not accepted by other people.,contradiction,ضِدّت,contradiction,"A guest house in the area of the trip, a few exceptions, will take some of the passengers who are naturally $ 75 or less.",The dream was not accepted by other people.,contradiction,3.1337547302246094,
جی ہاں میرے دو لڑکے ہیں بارہ اور سولہ سال کی عمر کے,میری ایک بیٹی بھی ہے جو لڑکوں سے چھوٹی ہے,1,neutral,You are my two sons and you will be in heaven for a hundred years.,I also have a pet dog.,contradiction,ضِدّ,contradiction,You are my two sons and you will be in heaven for a hundred years.,I also have a pet dog.,contradiction,1.9372406005859375,
دا فرینڈز (دوست) دو سطحوں پر کام کرتے ہیں - سٹی وائڈ فرینڈز (شہر بھر کے دوست) اور برانچ فرینڈز (شاخوں کے دوست) - اور آپ کسی ایک یا دونو سطحوں کے ایک سرگرم رکن بن سکتے ہیں.,ہم دوستوں میں درجہ بندی نہیں کرتے ہیں ، سب برابر ہیں۔,2,contradiction,Friends (دوست) come in two levels – city-wide friends (شہر بھر کے دوست) and branch-level friends (شاخوں کے دوست) – and you can choose to be one or both of these types.,"We don't rank among friends, we are all equal.",contradiction,ضِدّت,contradiction,Friends (دوست) come in two levels – city-wide friends (شہر بھر کے دوست) and branch-level friends (شاخوں کے دوست) – and you can choose to be one or both of these types.,"We don't rank among friends, we are all equal.",contradiction,4.468201637268066,
میں کہنا چاھتا ہوں ، کے کوۂی خطرہ نہیں تھا ، کیونکہ اگر بم زمین پر ضور سے گر بھی جاتا ، تب ھی نہیں پھٹتا۔,وہاں بم پھٹنے کا بڑا خطرہ تھا۔,2,contradiction,"I would like to say that there was no danger, because if it had been lit on fire, it wouldn't have caught fire.",It was a great danger for him to be there.,contradiction,ضِدّت,contradiction,"I would like to say that there was no danger, because if it had been lit on fire, it wouldn't have caught fire.",It was a great danger for him to be there.,contradiction,2.655766725540161,
ہم ابتدائی مشاہدے سے مشورہ دیتے ہیں کہ جی پی آراے کی کارکردگی کی رپورٹیں زیادہ مفید ہوں اگر وہ,GPRA کی رپورٹوں کی افادیت میں اضافہ ہوسکتا ہے.,0,entailment,"We advise you that if they report on JPR's operations, it will be more useful.",GPRA's reports can be added to.,neutral,"Urdu translation of the English text ""neutral"" is ""نہیں"".",neutral,"We advise you that if they report on JPR's operations, it will be more useful.",GPRA's reports can be added to.,neutral,2.6753711700439453,
میں آپ کو یقین دلاتا ہوں، مہودی، کہ میں مکمل طور پر مطلع کیا گیا تھا.,یہ جاسوسی کی موت ہے جسے میں نے اطلاع دی تھی,1,neutral,"I assure you, Mohyuddin, that I was fully informed.",This is the end of the spy story in which I had informed you.,contradiction,ضِدّت,contradiction,"I assure you, Mohyuddin, that I was fully informed.",This is the end of the spy story in which I had informed you.,contradiction,2.3423216342926025,
وہ 1880 میں کچھ 188 کی طرح پیدا ہوا تھا،مجھے لگتا ہے کہ یہ 1889 تھا، میرا خیال ہے کہ وہ پیدا ہوا تھا.,وہ 1984 تک پیدا نہيں ہوا تھا۔,2,contradiction,"It was discovered in 1880, I believe it was 1889, my guess is that it was discovered then.",He was not found until 1984.,contradiction,تضاد,contradiction,"It was discovered in 1880, I believe it was 1889, my guess is that it was discovered then.",He was not found until 1984.,contradiction,2.892244577407837,
ایچ ایچ رچرڈسن اور ان کے پروجیکٹ چارلس فرنکن میکیم عالمگیر اور میکک کے معاون تھے،جان ایم کرررا اور تھامس ہسٹنگ.,ایچ ایچ رچرڈسن چارلس فولن مکم جان م کررارے اور تھموس ہستینگس امام سابق طالب علم تھے,0,entailment,"I.C. Richter and his project Charles Frankenstein were world-renowned, as well as Mick and John Imkerra and Thomas Hastings.",I. C. Richards Charles Fuller was a former Imam and scholar of Islam.,contradiction,متناقض,contradiction,"I.C. Richter and his project Charles Frankenstein were world-renowned, as well as Mick and John Imkerra and Thomas Hastings.",I. C. Richards Charles Fuller was a former Imam and scholar of Islam.,contradiction,2.8540260791778564,
بغیر پیسوں کے ایک شخص اندر گیا اپنی سابقہ بیوی کو چاقو مار کر ہلاک کردیا کیونکہ اس کے کسی اور مرد کے ساتھ ناجائز تعلقات تھے میرا مطلب ہے ہم سابقہ بیوی کی بات کر رہے ہیں۔,ایک شخص نے ایک پیشگی سزا سے رہائی پاتے ہی اپنی بیوی کو دوسرے شخص کے ساتھ سونے کی وجہ سے مار ڈالا۔,0,entailment,A person who killed his ex-wife with a knife because he had an illicit relationship with another man. This is our story about the ex-wife.,"A person who was sentenced to life imprisonment for murder of his wife, has been released on parole.",contradiction,ضِدّت,contradiction,A person who killed his ex-wife with a knife because he had an illicit relationship with another man. This is our story about the ex-wife.,"A person who was sentenced to life imprisonment for murder of his wife, has been released on parole.",contradiction,3.1608216762542725,
اور میں نے 5 میں سے دو علیحدہ کئے تھے۔,کے لئے چالیس سالوں کے لئے کھدائی کے ساتھ کام کیا U2 میں نے ہر روز,1,neutral,And I had two of them in my pocket.,For 3 years I worked with a coach who helped me every day in my training.,contradiction,ضِدّت,contradiction,And I had two of them in my pocket.,For 3 years I worked with a coach who helped me every day in my training.,contradiction,2.236111640930176,
نپولین نے کاٹالونیا کے مقدس مزار، مونٹسرت کی  خانقاہ پر حملہ کرکے اسے تباہ کردیا۔,منٹسیرات میں مانٹسیریٹ کی تباہی کے لئے نیپولن  ذمہ دار تھا.,0,entailment,"Napoleon attacked the sacred shrine of Catalonia, the Monastery of Montserrat.",Népal was a favorite destination for mountaineers.,contradiction,ضِدّ,contradiction,"Napoleon attacked the sacred shrine of Catalonia, the Monastery of Montserrat.",Népal was a favorite destination for mountaineers.,contradiction,2.406529188156128,
اوہ میں اچھی طرح سے دیکھتا ہوں کہ میں اپنے ماحول کو پسند کرتا ہوں,mjhey  khud bhi irtaash pasand hai.,0,entailment,I can see that you like your surroundings.,he also likes to be pampered.,neutral,"Urdu translation of the given English text is ""جھڑا""",neutral,I can see that you like your surroundings.,he also likes to be pampered.,neutral,2.170673370361328,
میں ہمیشہ شکر گزار ہوں گا.,Jo kuch b apne aj k din kiya mein uski wajah se buht khush aur shukar guzar hun.,1,neutral,I will always be grateful.,"Whatever I did today, I am very happy and thankful for it.",neutral,"Urdu translation of the given English text is ""نہیں""",neutral,I will always be grateful.,"Whatever I did today, I am very happy and thankful for it.",neutral,2.6515605449676514,
یہ بات یہ ہے کہ اس حقیقت کا یہ مطلب ہے کہ اس قانون میں کمانڈر غیر یقینیی موجود ہے،لیکن یہ شاید ناممکن نہیں لگتا ہے.,فرض کرنے کے لئے یہ نا ممکن نہیں کے قانون میںبہت زیادہ غیر یقینی ہے,0,entailment,"This is the point that this is the purpose of this fact that there is a non-deterministic commander in this law, but it may not be impossible.",It is not possible for us to assume that this is a matter of law. It is highly uncertain.,contradiction,تضاد,contradiction,"This is the point that this is the purpose of this fact that there is a non-deterministic commander in this law, but it may not be impossible.",It is not possible for us to assume that this is a matter of law. It is highly uncertain.,contradiction,3.527585029602051,
اور اس کی وجع یہ ہے کے ماؤں منشیات لے رہے ہیں,ماؤں منشیات کے عادی افراد ہیں,1,neutral,And this is why they are so rich.,We are ordinary people in the service of others.,contradiction,ضِدّت,contradiction,And this is why they are so rich.,We are ordinary people in the service of others.,contradiction,1.803741693496704,
ہم جنس پرستی کی ایک تصویر کے طور پر ہم جنس پرستی کی تصویر کو دبانے کے لئے، کلنٹن اور برچ ہم جنس پرستوں کے لئے شہری فضیلت کی تعریف کرتے ہیں.,کلنٹن اور برچ ہم جنس پرست ہیں,1,neutral,"We are a community of people who support and celebrate LGBTQIA+ identities, and we strive to create safe spaces for all LGBTQIA+ individuals.",We are all lesbians.,contradiction,ضِدّت,contradiction,"We are a community of people who support and celebrate LGBTQIA+ identities, and we strive to create safe spaces for all LGBTQIA+ individuals.",We are all lesbians.,contradiction,2.626559019088745,
پھر مجھے ملتا ہے اور میں سوچھتا ہوں کے اس کے ساتھ کیا کروں گا,میں نہیں جانتا کہ مجھے کس طرح استعمال کرنا تھا.,1,neutral,Now I'm going to tell you what to do.,I didn't know how to use it.,contradiction,ضِدّت,contradiction,Now I'm going to tell you what to do.,I didn't know how to use it.,contradiction,1.9274959564208984,
سموئیل شین بین کو اسرائیل میں قتل کی سزا کا سامنا کرنا ہوگا۔,سموئیل شین بین کنیڈا میں قتل کی سزا کاٹے گا۔,2,contradiction,Samuel Scheinberg will be sentenced to death in Israel for murder.,Samuel Shin will be executed in Canada.,contradiction,ضِدّی,contradiction,Samuel Scheinberg will be sentenced to death in Israel for murder.,Samuel Shin will be executed in Canada.,contradiction,1.786158800125122,
یہ کہا گیا ہے، مکمل طور پر مزاق کرتے ہوۓ نہیں، کہ اگر جاپانیوں کو لازمی طور پر ہر انگلش لفظ جو انہوں نے استعمال کیا ہے کی لائسنس فیس ادا کرنے کا کہا  جاتا تو ان کی تجارت کی بچت غائب ہو جاتی۔,غیرملکی زبانوں سے انگریزی میں ترجمہ کرتے وقت اسم معرفہ زیادہ استعمال کیے جاتے ہیں,1,neutral,"It is said that they do not taste like the original, if you ask Japanese to give a license for every English word they use, their business will be reduced.","When translating from non-native languages into English, the definite article is often used.",contradiction,ضِدّت,contradiction,"It is said that they do not taste like the original, if you ask Japanese to give a license for every English word they use, their business will be reduced.","When translating from non-native languages into English, the definite article is often used.",contradiction,3.6009373664855957,
