premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_premise_translation_response,raw_hypothesis_translation_response,raw_nli_response,runtime_seconds,error_message
آپ تصور کر سکتے ہیں کہ نئی تعمیر کرنے کے لئیے روڈ کھودنے والا بلڈوزر چلانے والے کو ڈویلپر کی حوصلہ افزائی میسر ہوگی  اوہ، خدا...,آپ بلڈوزر بلڈرز شروع کرنے والے بلڈوزر آپریٹر تصور کر سکتے ہیں.,1,neutral,"You can imagine that the new construction will be possible with the use of a road-mover. It is not difficult for the developer to get the necessary permits, and he will have no problems in getting the work done.",You can imagine the bulldozer starter that starts the bulldozers.,neutral,"Urdu translation of the English text ""neutral"" is:",neutral,"You can imagine that the new construction will be possible with the use of a road-mover. It is not difficult for the developer to get the necessary permits, and he will have no problems in getting the work done.",You can imagine the bulldozer starter that starts the bulldozers.,neutral,5.007228374481201,
تو ویسے ہی، والد چلا جاتا ہے اور میرے لئے چاکلیٹ دودھ کا یہ اچھا بڑا گلاس بنا دیتا ہے.,والد نے مجھے فرج سے تھوڑا چاکلیٹ کا دودھ نکال کر دیا۔,1,neutral,"That's how it is, Dad goes away and makes me a nice big glass of milkshake for me.",Father gave me a pat on the back.,neutral,"Urdu translation of the English text ""neutral"" is ""نہیں"".",neutral,"That's how it is, Dad goes away and makes me a nice big glass of milkshake for me.",Father gave me a pat on the back.,neutral,3.402406930923462,
اچھا یہ قیاس ہے کہ سات دنوں میں وہ آپ کے پس منظر کو دیکھنے کے لئے جا رہے ہیں اور اس بات کو یقینی بنانا چاہتے ہیں کہ آپ کوئی سابقہ مجرم ​​نہیں ہیں یا نہیں ہے,وہ غالبا اگلے سات دنوں کے دوران بیک گراونڈ چیگ کریں گے۔,0,entailment,"This is a good test that in about 5 minutes, he will be able to see your back and make sure that you are not a criminal or not.",They will often pee in the next few minutes.,contradiction,ضِدّت,contradiction,"This is a good test that in about 5 minutes, he will be able to see your back and make sure that you are not a criminal or not.",They will often pee in the next few minutes.,contradiction,3.435227870941162,
میری جنس بہت دلچسپ ہے,ریک نے آپ کو بتایا تھا کہ میں ریٹائرڈ ہوگیا ہوں۔,0,entailment,My sex is very nice.,Rick told you that I would be back.,contradiction,متضاد,contradiction,My sex is very nice.,Rick told you that I would be back.,contradiction,1.6316144466400146,
بہارل وہ آدمی اندر اجاتا ہے,آدمی کمرے میں داخل ہوا۔,0,entailment,Spring is when he comes into this world.,A man is inside my back.,contradiction,تضاد,contradiction,Spring is when he comes into this world.,A man is inside my back.,contradiction,1.6178882122039795,
بے شک، نوع ٹائپ (یا ٹائپسٹ) کے کسی پوشیدہ غیر معمولی نقطہ نظر کے مطابق ہر ٹائپگرافیکل غلطی کا اشارہ نہیں ہونا چاہئے.,فن طباعت کے ماہر اور ٹائپ کرنے والے کبھی ٹائپ کی غلطی نہیں کرتے ہیں۔,2,contradiction,"Of course, no type of graphic should be considered unusual unless it is a specific point of view that is being expressed.",The expert typist and the one who types never makes a typing mistake.,contradiction,ضِدّ,contradiction,"Of course, no type of graphic should be considered unusual unless it is a specific point of view that is being expressed.",The expert typist and the one who types never makes a typing mistake.,contradiction,3.0454468727111816,
اگر آپ IU سکول آف میڈیسن مہم یا ڈاکٹر فیلڈز ریسرچ کے بارے میں اضافی معلومات چاہتے ہیں، تو براہ کرم 274-3270 کو کال کریں.,Dr. Field University of Florida mein dentist k torr pe kaam krtey han.,2,contradiction,"If you are interested in learning more about the IU School of Medicine or Dr. Fields' research, please call 274-3270.",Dr. Field works as a dentist at the University of Florida.,contradiction,ضِدّت,contradiction,"If you are interested in learning more about the IU School of Medicine or Dr. Fields' research, please call 274-3270.",Dr. Field works as a dentist at the University of Florida.,contradiction,3.6073312759399414,
اگرچہ کچھ بھی 'انہیں بہتر جاننا چاہئے، کیونکہ ہمارے پاس بارباڈوس میں کچھ بھی نہیں تھا، اور میرے ساتھ اور آپ کرنل بش کے ساتھ واقف ہیں.,ہم کپٹن بلڈ کو جانتے ہیں۔,1,neutral,"If anything, I want you to know me better because there was nothing in my past that could be of any help to you or even to me. You are now standing before me and also before the Chief Judge.",We know Captain Blood.,contradiction,ضِدّت,contradiction,"If anything, I want you to know me better because there was nothing in my past that could be of any help to you or even to me. You are now standing before me and also before the Chief Judge.",We know Captain Blood.,contradiction,3.6164026260375977,
صاف پاسپورٹس اور دو تباہ شدہ پاسپورٹ حاصل کرنے پر، انٹیلی جنس رپورٹس، KSM کی تحقیقات، 3 جولائی، 2003 کو دیکھیں؛ ستمبر 9، 2003.,KSM ہمیشہ صاف دستاویزات حاصل کرنے میں ناکام رہے.,2,contradiction,"Clear passports and two heavily altered passports, Intelligenz sex report, KSM investigation, see September 3, 2003; September 9, 2003.",KSM always fails in getting clean hands.,contradiction,متضاد,contradiction,"Clear passports and two heavily altered passports, Intelligenz sex report, KSM investigation, see September 3, 2003; September 9, 2003.",KSM always fails in getting clean hands.,contradiction,3.496297836303711,
مربع سے زیادہ لاللی کی گلیوں کی سڑکیں، کم قیمت کے کپڑے تلاش کرنے کی جگہ ہے,اگر آپ صحیح بٹوے پر جاتے ہیں تو لاللی میں سستے کپڑے فروخت کی جاتی ہیں,1,neutral,"The square is more than the sum of its parts, it's a place where cheap labor can be found.","If you are on a correct path, then in the end your efforts will be rewarded.",contradiction,متضاد,contradiction,"The square is more than the sum of its parts, it's a place where cheap labor can be found.","If you are on a correct path, then in the end your efforts will be rewarded.",contradiction,3.2584340572357178,
لیکس کے علاوہ، گرامر - خاص طور پر نحو -  بھی تبدیل ہو گیا ہے، اگرچہ، اوسط جدید قارئین کے لۓ ایسا بھی نہیں ہے جو سمجھ نا آسکے۔,گرامر بدل گیا لیکن بہت زیادہ نہیں.,0,entailment,"Apart from leaks, grammar – particularly syntax – has also been altered, although not as much as the new middle class’s language.","Grammar has been changed, but not much.",neutral,"Urdu translation of the English text ""neutral"" is:",neutral,"Apart from leaks, grammar – particularly syntax – has also been altered, although not as much as the new middle class’s language.","Grammar has been changed, but not much.",neutral,3.2952942848205566,
ہمارے تخروپن سے نکالنے کا بنیادی نتیجہ یہ ہے کہ خود مختار ایجنٹوں میں ایک یا زیادہ خودکار آٹومیٹیکک اور کام سائیکل سائیکل بالکل مناسب ہے، اگر ناول، کسی اکیلبیریم کی شکل، کھلی کیمیائی رد عمل کا نیٹ ورک.,ہم اپنی کمپیوٹر پر کی گئی سیمولیشن کی مدد سے ایک نتیجہ اخذ کر سکتے ہیں,1,neutral,"The fundamental result of our approach is that self-organizing agents in a distributed environment are more likely to be able to perform complex tasks, such as the use of natural language and the handling of complex data structures, if they have access to an underlying network infrastructure.",We can get a result from the simulation on our computer.,contradiction,ضِدّت,contradiction,"The fundamental result of our approach is that self-organizing agents in a distributed environment are more likely to be able to perform complex tasks, such as the use of natural language and the handling of complex data structures, if they have access to an underlying network infrastructure.",We can get a result from the simulation on our computer.,contradiction,5.0316338539123535,
پرانے پرتگال کے مستند احساس کے لئے، استحکام کے لیول سینیڈو (وفاداری سینیٹ کی تعمیر) کے ٹھنڈا داخلہ دروازے میں پھیلتے ہیں، نوآبادیاتی فن تعمیر کی ایک اچھی مثال,وفاداری سینیٹ کی عمارت خوبصورت ہے.,0,entailment,"As a testament to the strength of the Sinido loyalty, the Thundaa inside door is an excellent example of newness and repair.",The building of the loyalty is beautiful.,neutral,نڈر,neutral,"As a testament to the strength of the Sinido loyalty, the Thundaa inside door is an excellent example of newness and repair.",The building of the loyalty is beautiful.,neutral,2.8690943717956543,
ایک ایجنسی نے ملازمین کے سفری حصے کی مد میں مسافروں کو کچھ لستثناء کے ساتھ، کچھ اخراجات لکھنے کا کہا ہے جو ذاتی طور پر 75$ یا اس سے کم میں ہوتے ہیں.,اس خیال کو باقی اداروں نے اچھی طرح قبول نہیں کیا۔,1,neutral,"A single-day pass for visitors to the park costs $75 or less, and includes admission to all of the park's attractions.",The dream was not accepted by the other people.,contradiction,تضاد,contradiction,"A single-day pass for visitors to the park costs $75 or less, and includes admission to all of the park's attractions.",The dream was not accepted by the other people.,contradiction,2.9485864639282227,
جی ہاں میرے دو لڑکے ہیں بارہ اور سولہ سال کی عمر کے,میری ایک بیٹی بھی ہے جو لڑکوں سے چھوٹی ہے,1,neutral,I have two sons and they are 13 and 15 years old.,I am also a bet who is hidden from the people.,contradiction,ضد,contradiction,I have two sons and they are 13 and 15 years old.,I am also a bet who is hidden from the people.,contradiction,2.654179573059082,
دا فرینڈز (دوست) دو سطحوں پر کام کرتے ہیں - سٹی وائڈ فرینڈز (شہر بھر کے دوست) اور برانچ فرینڈز (شاخوں کے دوست) - اور آپ کسی ایک یا دونو سطحوں کے ایک سرگرم رکن بن سکتے ہیں.,ہم دوستوں میں درجہ بندی نہیں کرتے ہیں ، سب برابر ہیں۔,2,contradiction,Friends (دوست) come in two levels – City-wide friends (شہر بھر کے دوست) and Branch-wise friends (شاخوں کے دوست) – and you can be a part of either one or both.,"We don't rank among friends, we're all equal.",contradiction,ضِدّت,contradiction,Friends (دوست) come in two levels – City-wide friends (شہر بھر کے دوست) and Branch-wise friends (شاخوں کے دوست) – and you can be a part of either one or both.,"We don't rank among friends, we're all equal.",contradiction,5.749562740325928,
میں کہنا چاھتا ہوں ، کے کوۂی خطرہ نہیں تھا ، کیونکہ اگر بم زمین پر ضور سے گر بھی جاتا ، تب ھی نہیں پھٹتا۔,وہاں بم پھٹنے کا بڑا خطرہ تھا۔,2,contradiction,"I would like to say, there was no danger because if it had been a nuclear explosion, then too we wouldn't have been affected.",That was a great danger of getting lost.,contradiction,ضِدّت,contradiction,"I would like to say, there was no danger because if it had been a nuclear explosion, then too we wouldn't have been affected.",That was a great danger of getting lost.,contradiction,3.2042291164398193,
ہم ابتدائی مشاہدے سے مشورہ دیتے ہیں کہ جی پی آراے کی کارکردگی کی رپورٹیں زیادہ مفید ہوں اگر وہ,GPRA کی رپورٹوں کی افادیت میں اضافہ ہوسکتا ہے.,0,entailment,We advise you that the reports of JPR's working are more useful if they,GPRA reports can be added to.,neutral,نہیں,neutral,We advise you that the reports of JPR's working are more useful if they,GPRA reports can be added to.,neutral,2.3654417991638184,
میں آپ کو یقین دلاتا ہوں، مہودی، کہ میں مکمل طور پر مطلع کیا گیا تھا.,یہ جاسوسی کی موت ہے جسے میں نے اطلاع دی تھی,1,neutral,"I assure you, Mohyuddin, that I was fully informed.",This is the end of the spy who I had informed.,neutral,"Urdu translation of the given English text is ""نترال""",neutral,"I assure you, Mohyuddin, that I was fully informed.",This is the end of the spy who I had informed.,neutral,2.999943494796753,
وہ 1880 میں کچھ 188 کی طرح پیدا ہوا تھا،مجھے لگتا ہے کہ یہ 1889 تھا، میرا خیال ہے کہ وہ پیدا ہوا تھا.,وہ 1984 تک پیدا نہيں ہوا تھا۔,2,contradiction,"It was discovered in 1880, I think it was 1889, my guess is that it was discovered then.",He was not found until 1984.,contradiction,ضِدّی,contradiction,"It was discovered in 1880, I think it was 1889, my guess is that it was discovered then.",He was not found until 1984.,contradiction,3.4506611824035645,
ایچ ایچ رچرڈسن اور ان کے پروجیکٹ چارلس فرنکن میکیم عالمگیر اور میکک کے معاون تھے،جان ایم کرررا اور تھامس ہسٹنگ.,ایچ ایچ رچرڈسن چارلس فولن مکم جان م کررارے اور تھموس ہستینگس امام سابق طالب علم تھے,0,entailment,"I.C. Racherds and his project Charles Frankenstein were global and Mick's deputy, John Im Crea and Thomas Hastings.",I.C. Rechards Charles Vollun was a former Imam of the mosque and a scholar,contradiction,ضِدّی,contradiction,"I.C. Racherds and his project Charles Frankenstein were global and Mick's deputy, John Im Crea and Thomas Hastings.",I.C. Rechards Charles Vollun was a former Imam of the mosque and a scholar,contradiction,3.908491611480713,
بغیر پیسوں کے ایک شخص اندر گیا اپنی سابقہ بیوی کو چاقو مار کر ہلاک کردیا کیونکہ اس کے کسی اور مرد کے ساتھ ناجائز تعلقات تھے میرا مطلب ہے ہم سابقہ بیوی کی بات کر رہے ہیں۔,ایک شخص نے ایک پیشگی سزا سے رہائی پاتے ہی اپنی بیوی کو دوسرے شخص کے ساتھ سونے کی وجہ سے مار ڈالا۔,0,entailment,A person was killed with a knife by his former wife because he had an illicit relationship with another woman. This is our story about the former wife.,"A man who was sentenced to a prison term for having an affair with another woman, committed suicide by hanging himself.",contradiction,ضد,contradiction,A person was killed with a knife by his former wife because he had an illicit relationship with another woman. This is our story about the former wife.,"A man who was sentenced to a prison term for having an affair with another woman, committed suicide by hanging himself.",contradiction,4.3742899894714355,
اور میں نے 5 میں سے دو علیحدہ کئے تھے۔,کے لئے چالیس سالوں کے لئے کھدائی کے ساتھ کام کیا U2 میں نے ہر روز,1,neutral,And I had two of them in my pocket.,"For 3 years I worked with the U2 team every day, and it was a great experience.",contradiction,ضِدّت,contradiction,And I had two of them in my pocket.,"For 3 years I worked with the U2 team every day, and it was a great experience.",contradiction,2.899402141571045,
نپولین نے کاٹالونیا کے مقدس مزار، مونٹسرت کی  خانقاہ پر حملہ کرکے اسے تباہ کردیا۔,منٹسیرات میں مانٹسیریٹ کی تباہی کے لئے نیپولن  ذمہ دار تھا.,0,entailment,"Napoleon attacked Montserat's convent, and was rebuked.","In the mountains, Nepal was a favorite destination for mountaineers.",contradiction,ضِدّت,contradiction,"Napoleon attacked Montserat's convent, and was rebuked.","In the mountains, Nepal was a favorite destination for mountaineers.",contradiction,2.6443073749542236,
اوہ میں اچھی طرح سے دیکھتا ہوں کہ میں اپنے ماحول کو پسند کرتا ہوں,mjhey  khud bhi irtaash pasand hai.,0,entailment,I can see that you like your neighborhood.,He also likes his own company.,neutral,"Urdu translation of the English text ""neutral"" is ""نہیں"".",neutral,I can see that you like your neighborhood.,He also likes his own company.,neutral,2.727745294570923,
میں ہمیشہ شکر گزار ہوں گا.,Jo kuch b apne aj k din kiya mein uski wajah se buht khush aur shukar guzar hun.,1,neutral,I will always be grateful.,"Whatever I did today, I am very happy and thankful for it because of you.",neutral,"Urdu translation of the English text ""neutral"" is ""نہیں"".",neutral,I will always be grateful.,"Whatever I did today, I am very happy and thankful for it because of you.",neutral,2.9755918979644775,
یہ بات یہ ہے کہ اس حقیقت کا یہ مطلب ہے کہ اس قانون میں کمانڈر غیر یقینیی موجود ہے،لیکن یہ شاید ناممکن نہیں لگتا ہے.,فرض کرنے کے لئے یہ نا ممکن نہیں کے قانون میںبہت زیادہ غیر یقینی ہے,0,entailment,"This is the point that this requirement of the law is that there is an incertitude in the command, but it may not be impossible.",It is not possible to make this a legal requirement. It is very much in doubt whether it can be done.,contradiction,ضِدّ,contradiction,"This is the point that this requirement of the law is that there is an incertitude in the command, but it may not be impossible.",It is not possible to make this a legal requirement. It is very much in doubt whether it can be done.,contradiction,4.180235862731934,
اور اس کی وجع یہ ہے کے ماؤں منشیات لے رہے ہیں,ماؤں منشیات کے عادی افراد ہیں,1,neutral,And this is why they are in need of money.,We are ordinary people of the administration.,contradiction,ضِدّت,contradiction,And this is why they are in need of money.,We are ordinary people of the administration.,contradiction,1.7182869911193848,
ہم جنس پرستی کی ایک تصویر کے طور پر ہم جنس پرستی کی تصویر کو دبانے کے لئے، کلنٹن اور برچ ہم جنس پرستوں کے لئے شہری فضیلت کی تعریف کرتے ہیں.,کلنٹن اور برچ ہم جنس پرست ہیں,1,neutral,"We are a community of people who are proud of their sexuality and we celebrate our diversity. We believe that everyone is beautiful, regardless of gender identity or expression.",We are all bisexuals.,contradiction,ضِدّ,contradiction,"We are a community of people who are proud of their sexuality and we celebrate our diversity. We believe that everyone is beautiful, regardless of gender identity or expression.",We are all bisexuals.,contradiction,2.645203113555908,
پھر مجھے ملتا ہے اور میں سوچھتا ہوں کے اس کے ساتھ کیا کروں گا,میں نہیں جانتا کہ مجھے کس طرح استعمال کرنا تھا.,1,neutral,"Now I am getting, and I will think what to do with it.",I didn't know how to use it.,contradiction,ضِدّت,contradiction,"Now I am getting, and I will think what to do with it.",I didn't know how to use it.,contradiction,1.9524836540222168,
سموئیل شین بین کو اسرائیل میں قتل کی سزا کا سامنا کرنا ہوگا۔,سموئیل شین بین کنیڈا میں قتل کی سزا کاٹے گا۔,2,contradiction,Samuel Scheinman will be executed in Israel for murder.,Samuel Shin will be executed in Canada.,contradiction,ضِدّت,contradiction,Samuel Scheinman will be executed in Israel for murder.,Samuel Shin will be executed in Canada.,contradiction,1.886810302734375,
یہ کہا گیا ہے، مکمل طور پر مزاق کرتے ہوۓ نہیں، کہ اگر جاپانیوں کو لازمی طور پر ہر انگلش لفظ جو انہوں نے استعمال کیا ہے کی لائسنس فیس ادا کرنے کا کہا  جاتا تو ان کی تجارت کی بچت غائب ہو جاتی۔,غیرملکی زبانوں سے انگریزی میں ترجمہ کرتے وقت اسم معرفہ زیادہ استعمال کیے جاتے ہیں,1,neutral,"It is said that they do not taste completely, if Japanese are given a license to use all English words which they have used and to give face to them. This would be a loss for their business.","When translating from non-Arabic languages into Arabic, the definite article is often used.",contradiction,ضد,contradiction,"It is said that they do not taste completely, if Japanese are given a license to use all English words which they have used and to give face to them. This would be a loss for their business.","When translating from non-Arabic languages into Arabic, the definite article is often used.",contradiction,3.619925022125244,
