id,text,ground_truth_entities,predicted_entities,runtime_seconds,language,model_name,shot_type,prompt_language,temperature_used,top_p_used,top_k_used,max_tokens_used,repetition_penalty_used,do_sample_used,raw_output
109,"New Zealand , Australia da sauran kewayen yankin tsibiran Pacific dai na daya daga cikin wuraren da su ka fara shiga shera ta 2018 .","[{'text': 'New Zealand', 'type': 'LOC'}, {'text': 'Australia', 'type': 'LOC'}, {'text': 'Pacific', 'type': 'LOC'}, {'text': '2018', 'type': 'DATE'}]","[{'text': 'New Zealand', 'type': 'LOC'}, {'text': 'Australia', 'type': 'LOC'}, {'text': 'Pacific', 'type': 'LOC'}, {'text': '2018', 'type': 'DATE'}, {'text': 'Pacific', 'type': 'ORG'}, {'text': 'New Zealand', 'type': 'ORG'}, {'text': 'Australia', 'type': 'ORG'}]",8.25011396408081,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[LOC: New Zealand] [LOC: Australia] [LOC: Pacific] [DATE: 2018] [ORG: Pacific] [ORG: New Zealand] [ORG: Australia] [ORG: Pacific] [ORG: New Zealand] [ORG: Australia] [ORG: Pacific] [ORG: New Zealand] [ORG: Australia] [ORG: Pacific] [ORG: New Zealand] [ORG: Australia] [ORG: Pacific] [ORG: New Zealand] [ORG: Australia] [ORG: Pacific] [ORG: New Zealand] [ORG: Australia] [ORG: Pacific] [ORG: New Zealand] [ORG: Australia] [ORG: Pacific] [ORG: New Zealand] [ORG
73,""""""""" Firai Ministan na Canada ya rufe taron ne a jiya Asabar , inda ya ki amincewa ya sauya matsayar da ya dauka ta nuna adawa da harajin da Amurka ta sakawa kayayyakin karafa da dalma na kasarsa ta Canada da na kasashen da ke nahiyar turai .","[{'text': 'Canada', 'type': 'LOC'}, {'text': 'jiya Asabar', 'type': 'DATE'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Canada', 'type': 'LOC'}, {'text': 'turai', 'type': 'LOC'}]",[],8.252435445785522,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]\n\nNote: The input text is in 'hau', but the task instructions are in 'English'.\n\nTask: Extract entities from the text below. The text language is 'hau'. Extract all entities corresponding to PER (Person), ORG (Organization), LOC (Location), DATE (Date). Present your ENTIRE output as a list of entities, each in the format [TYPE: Entity Text], separated by spaces or newlines. Example of format: [PER: John Doe] [LOC: Paris] [DATE: July 2024]. If no entities are found, output the exact phrase: [NO_ENTITIES_FOUND].\n\nExamples"
70,"Shugaban Amurka Donald Trump , ya ce ya bai wa wakilansa umurnin cewa kada su rattaba hannu a wata takardar matsaya da aka cimma , a tsakanin kasashe bakwai masu karfin tattalin arziki na G - 7 wanda aka yi a Canada .","[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'Donald Trump', 'type': 'PER'}, {'text': 'G - 7', 'type': 'ORG'}, {'text': 'Canada', 'type': 'LOC'}]",[],7.056421756744385,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Donald Trump] [LOC: Canada] [ORG: G - 7] [LOC: Paris] [DATE: July 2024]
[PER: Shugaban Amurka Donald Trump] [LOC: Canada] [ORG: G - 7] [LOC: Paris] [DATE: July 2024]
[NO_ENTITIES_FOUND]
[PER: Angela Merkel] [LOC: Paris] [DATE: September 1st, 2021] [ORG: European Union]
[LOC: New York]
[NO_ENTITIES_FOUND]"
386,"Binciken ya kuma ce , matan da suka daina al’ada dake shakar hayakin taba na lokaci mai tsawo su ma su na iya fuskantar karin kasadar kamuwa da cutar sankarar nono .",[],"[{'text': 'Mai tsawo su ma su na iya fuskantar', 'type': 'LOC'}, {'text': 'Kasadar kamuwa da cutar sankarar nono', 'type': 'LOC'}, {'text': 'Al’ada dake shakar hayakin taba na lokaci', 'type': 'LOC'}, {'text': 'Nono', 'type': 'LOC'}]",8.194626092910767,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[LOC: Mai tsawo su ma su na iya fuskantar] [LOC: Kasadar kamuwa da cutar sankarar nono] [LOC: Al’ada dake shakar hayakin taba na lokaci] [LOC: Nono] [LOC: Mai tsawo su ma su na iya fuskantar] [LOC: Kasadar kamuwa da cutar sankarar nono] [LOC: Al’ada dake shakar hayakin taba na lokaci] [LOC: Nono] [LOC: Mai tsawo su ma su na iya fuskantar] [LOC: Kasadar kamuwa da cutar sankarar nono] [LOC: Al’ada
86,"Yayin zanga zangar , masu boren kona wani mutum - mutumin Trump , da tutocin kasashen Amurka da Isra’ila .","[{'text': 'Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Isra’ila', 'type': 'LOC'}]","[{'text': 'Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Isra’ila', 'type': 'LOC'}, {'text': 'Yayin', 'type': 'PER'}, {'text': 'zanga', 'type': 'LOC'}, {'text': 'zangar', 'type': 'LOC'}, {'text': 'masu', 'type': 'LOC'}, {'text': 'boren', 'type': 'LOC'}, {'text': 'kona', 'type': 'LOC'}, {'text': 'wani', 'type': 'LOC'}, {'text': 'mutum', 'type': 'LOC'}, {'text': 'mutumin', 'type': 'LOC'}, {'text': 'Trump', 'type': 'ORG'}, {'text': 'da', 'type': 'LOC'}, {'text': 'tutocin', 'type': 'LOC'}, {'text': 'kasashen', 'type': 'LOC'}]",7.923248767852783,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Trump] [LOC: Amurka] [LOC: Isra’ila]

[PER: Yayin] [LOC: zanga] [LOC: zangar] [LOC: masu] [LOC: boren] [LOC: kona] [LOC: wani] [LOC: mutum] [LOC: mutumin] [ORG: Trump] [LOC: da] [LOC: tutocin] [LOC: kasashen] [LOC: Amurka] [LOC: da] [LOC: Isra’ila]Text (hau): 'Yayin zanga zangar , masu boren kona wani mutum - mutumin Trump , da tutocin kasashen"
528,Jikinta ya yi tsanani ainun yadda ba a iya daukarta zuwa kasar Jamus domin yi mata jinya ba .,"[{'text': 'Jamus', 'type': 'LOC'}]",[],8.72655963897705,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]
Text (hau): 'Jikinta ya yi tsanani ainun yadda ba a iya daukarta zuwa kasar Jamus domin yi mata jinya ba .'
Entities: [NO_ENTITIES_FOUND]
Text (hau): 'Jikinta ya yi tsanani ainun yadda ba a iya daukarta zuwa kasar Jamus domin yi mata jinya ba .'
Entities: [NO_ENTITIES_FOUND]
Text (hau): 'Jikinta ya yi tsanani ainun yadda ba a iya daukarta zuwa kasar Jamus domin yi mata jinya ba .'
Entities:"
145,Zuwa yanzu an samu mace - mace masu nasaba da wannan matsala har 14 .,[],[],7.876661062240601,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]
[PER: Zuwa] [LOC: Yanzu] [DATE: 14][LOC: An] [LOC: Samu] [LOC: Mace] [LOC: Masu] [LOC: Nasaba] [LOC: Da] [LOC: Wannan] [LOC: Matsala] [LOC: Har]Text (hau): 'Zuwa yanzu an samu mace - mace masu nasaba da wannan matsala har 14 .'
[LOC: Yanzu] [LOC: An] [LOC: Samu] [LOC: Mace] [LOC: Masu] [LOC: Nasaba] [LOC"
509,"Kasancewa , mata sune suka fi kusa da kananan yara , banda haka kuma , sun iya tada tsimin al’umma .",[],[],1.1550695896148682,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]"
30,"Ita kuwa jaridar The Miami Herald ta ambato wasu birane da za a gudanar da kamen da suka hada da Atlanta , Baltimore , Denver , New Orleans , New York da kuma San Francisco .","[{'text': 'The Miami Herald', 'type': 'ORG'}, {'text': 'Atlanta', 'type': 'LOC'}, {'text': 'Baltimore', 'type': 'LOC'}, {'text': 'Denver', 'type': 'LOC'}, {'text': 'New Orleans', 'type': 'LOC'}, {'text': 'New York', 'type': 'LOC'}, {'text': 'San Francisco', 'type': 'LOC'}]","[{'text': 'The Miami Herald', 'type': 'ORG'}, {'text': 'Atlanta', 'type': 'LOC'}, {'text': 'Baltimore', 'type': 'LOC'}, {'text': 'Denver', 'type': 'LOC'}, {'text': 'New Orleans', 'type': 'LOC'}, {'text': 'New York', 'type': 'LOC'}, {'text': 'San Francisco', 'type': 'LOC'}]",4.413218975067139,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[ORG: The Miami Herald] [LOC: Atlanta] [LOC: Baltimore] [LOC: Denver] [LOC: New Orleans] [LOC: New York] [LOC: San Francisco]

[ORG: The Miami Herald] [LOC: Atlanta] [LOC: Baltimore] [LOC: Denver] [LOC: New Orleans] [LOC: New York] [LOC: San Francisco]"
204,"Sission ya ce , muddin shi ne babban lauyan gwamnati zai ci gaba da gudanar da aikisa da mutumci , kuma ma'aikatar zata ci gaba da gudanar da ayyukanta ba sani ba sabo bisa ga kundin tsarin mulkin kasa .","[{'text': 'Sission', 'type': 'PER'}]",[],7.88144063949585,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND][NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]"
396,"YADDA MALERIYA KE YADUWA : Ana iya kamuwa da cutar Maleriya ce kawai ta hanyar cizon macen sauro da ake kira """""""" Anopheles .",[],"[{'text': 'Ana', 'type': 'PER'}, {'text': 'Yaduwa', 'type': 'LOC'}, {'text': 'Maleriya', 'type': 'ORG'}, {'text': '2024', 'type': 'DATE'}, {'text': 'Anopheles', 'type': 'ORG'}]",4.048975467681885,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Ana] [LOC: Yaduwa] [ORG: Maleriya] [DATE: 2024] [ORG: Anopheles]

[PER: Ana] [LOC: Yaduwa] [ORG: Maleriya] [DATE: 2024] [ORG: Anopheles]"
77,"Wannan harajin motoci zai addabi masana’anatar kera motoci ta kasar Jamus da take samun habbaka , sai kuma batun harajin nan da Trump ya riga ya doawa dalama da karafe .","[{'text': 'Jamus', 'type': 'LOC'}, {'text': 'Trump', 'type': 'PER'}]",[],1.0265276432037354,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]"
153,"Yanzu haka lauyoyin gwamnatin Amurka sun himmatu sosai a kokarin da suke yi , na cika wa’adin umarnin kotu da ta bayar na zuwa yau juma’a da yamma , da su bada hujjojunsu na saka tambayar ko mutum dan kasa ne ko ba dan kasa ba , a cikin tambayoyin kidayar ‘yan - kasa da za’a yi a shekarar 2020 , ko ta yanke cewar bata bukatar a saka tambayar da ka iya kawo rudani a cikin jerin tambayoyin da suke kunshe a takardar","[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'yau juma’a da yamma', 'type': 'DATE'}, {'text': 'shekarar 2020', 'type': 'DATE'}]","[{'text': 'Yanzu', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'cikin tambayoyin', 'type': 'ORG'}, {'text': 'shekarar 2020', 'type': 'DATE'}, {'text': 'cikin jerin tambayoyin', 'type': 'LOC'}, {'text': 'ko ta yanke cewar bata', 'type': 'LOC'}]",8.276050329208374,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[PER: Yanzu] [LOC: Amurka] [ORG: cikin tambayoyin] [DATE: shekarar 2020] [LOC: cikin jerin tambayoyin] [LOC: ko ta yanke cewar bata] [LOC: ko ta yanke cewar bata] [LOC: ko ta yanke cewar bata] [LOC: ko ta yanke cewar bata] [LOC: ko ta yanke cewar bata] [LOC: ko ta yanke cewar bata] [LOC: ko ta yanke cewar bata] [LOC: ko ta yanke cewar bata] [LOC: ko ta yanke c
398,"Shi kansa sauro jinsin """""""" Anopheles """""""" ya karkasu zuwa wasu kananan jinsunan .",[],"[{'text': 'Anopheles', 'type': 'ORG'}, {'text': 'wasu', 'type': 'LOC'}, {'text': 'kansa sauro jinsin', 'type': 'PER'}, {'text': 'kananan jinsunan', 'type': 'LOC'}, {'text': 'zuwa', 'type': 'LOC'}, {'text': 'karkasu', 'type': 'LOC'}, {'text': 'John Doe', 'type': 'PER'}, {'text': 'Paris', 'type': 'LOC'}, {'text': 'July 2024', 'type': 'DATE'}, {'text': 'Angela Merkel', 'type': 'PER'}, {'text': 'September 1st, 2021', 'type': 'DATE'}, {'text': 'European Union', 'type': 'ORG'}]",8.562224864959717,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[ORG: Anopheles] [LOC: wasu] [PER: kansa sauro jinsin] [LOC: kananan jinsunan] [LOC: zuwa] [LOC: karkasu]Example of format: [TYPE: Entity Text]
[PER: John Doe] [LOC: Paris] [DATE: July 2024]
Text (English): 'Angela Merkel visited Paris on September 1st, 2021 with a delegation from the European Union.'
Entities: [PER: Angela Merkel] [LOC: Paris] [DATE: September 1st, 2021] [ORG: European Union]
Text (English): 'The"
456,"Dubban wakilan kasashen duniya daban - daban na halartar babban taron kasa da kasa da aka soma a nan Washington akan yaki da cutar kanjamau mai karya garkuwar jii ta AIDS / SIDA , wanda yau aka shiga rana ta ukku da soma shi .","[{'text': 'Washington', 'type': 'LOC'}, {'text': 'yau', 'type': 'DATE'}, {'text': 'rana ta ukku', 'type': 'DATE'}]",[],1.0001907348632812,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]"
2,Amurka Da China Za Su Ci gaba Da Tattaunawa Kan Cinikayya,"[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'China', 'type': 'LOC'}]","[{'text': 'China', 'type': 'LOC'}, {'text': 'America', 'type': 'LOC'}, {'text': 'Taiwan', 'type': 'LOC'}]",7.809345722198486,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[LOC: China] [LOC: America] [LOC: Taiwan] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China] [LOC: China]
78,"Amma kafin ganawar ta su , Trump yace yana kyautata zaton bangarorin biyu zasu cimma wata yarjejeniya , biyo bayan barazanan da shugaban na Amurka ya yi cewa zai yi karin haraji a kan abokan cinikayyar Amurka .","[{'text': 'Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Amurka', 'type': 'LOC'}]","[{'text': 'Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Haraji', 'type': 'ORG'}, {'text': 'Kan abokan cinikayyar', 'type': 'ORG'}, {'text': 'Zai yi karin', 'type': 'ORG'}, {'text': 'Yi cewa zai yi karin', 'type': 'ORG'}, {'text': 'Zai yi karin haraji', 'type': 'ORG'}, {'text': 'Zai yi karin haraji a kan abokan cinikayyar Amurka', 'type': 'ORG'}, {'text': 'Zai yi karin haraji a kan abokan cinikayyar', 'type': 'ORG'}]",8.291440963745117,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[PER: Trump] [LOC: Amurka] [ORG: Haraji] [ORG: Kan abokan cinikayyar] [ORG: Zai yi karin] [ORG: Yi cewa zai yi karin] [ORG: Zai yi karin haraji] [ORG: Zai yi karin haraji a kan abokan cinikayyar Amurka] [ORG: Zai yi karin haraji a kan abokan cinikayyar] [ORG: Zai yi karin haraji a kan abokan cinikayyar] [ORG: Zai yi karin haraji a kan abokan cinikayyar] [ORG: Zai yi karin haraji a kan
302,"Mueller ya mikawa hukumar shari’a rahoton a jiya Juma'a , Babban Atoni Janar William Barr ya ke jagoranta , wanda a yanzu yake nazari a kai .","[{'text': 'Mueller', 'type': 'PER'}, {'text': ""jiya Juma'a"", 'type': 'DATE'}, {'text': 'William Barr', 'type': 'PER'}]",[],7.925878524780273,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_"
514,Ki kiyaye wadannan umarni domin kula da lafiyarki da ta jaririn dake girma a cikinki : Abubuwan da zaki yi ko kuma kiyaye na lafiya,[],"[{'text': 'Abubuwan', 'type': 'PER'}, {'text': 'cikinki', 'type': 'ORG'}, {'text': 'lafiyarki', 'type': 'LOC'}, {'text': 'da', 'type': 'LOC'}, {'text': 'ta', 'type': 'LOC'}, {'text': 'jaririn', 'type': 'LOC'}, {'text': 'dake', 'type': 'LOC'}, {'text': 'girma', 'type': 'LOC'}, {'text': 'zaki', 'type': 'LOC'}, {'text': 'yi', 'type': 'LOC'}, {'text': 'ko', 'type': 'LOC'}, {'text': 'kuma', 'type': 'LOC'}, {'text': 'kiyaye', 'type': 'LOC'}, {'text': 'na', 'type': 'LOC'}, {'text': 'lafiya', 'type': 'LOC'}, {'text': 'Ki kiyaye wadannan umarni domin kula da lafiyarki da ta jaririn dake girma a cikinki', 'type': 'LOC'}, {'text': 'Abubuwan', 'type': 'LOC'}]",8.240140438079834,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Abubuwan] [ORG: cikinki] [LOC: lafiyarki] [LOC: da] [LOC: ta] [LOC: jaririn] [LOC: dake] [LOC: girma] [LOC: da] [LOC: zaki] [LOC: yi] [LOC: ko] [LOC: kuma] [LOC: kiyaye] [LOC: na] [LOC: lafiya]

[LOC: Ki kiyaye wadannan umarni domin kula da lafiyarki da ta jaririn dake girma a cikinki]
[LOC: Abubuwan]
[LOC: da]
[LOC: zaki]"
244,"Masu hasashen yanayi sun ce mai yiwuwa , wannan yanayi da ya fara daga daren Talata zuwa wayewar garin Laraba , ya zama tarihi a kasar .","[{'text': 'daren Talata zuwa wayewar garin Laraba', 'type': 'DATE'}]",[],1.038677453994751,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]"
211,Mahukuntan Amurka Suna Tuhumar Wata ‘Yar Rasha,"[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'Rasha', 'type': 'LOC'}]","[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'Suna Tuhumar Wata ‘Yar Rasha', 'type': 'ORG'}]",8.005809307098389,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[LOC: Amurka] [ORG: Suna Tuhumar Wata ‘Yar Rasha']\n\nText (hau): 'Ameirikan Tuhumar Wata ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kuntan ‘Yar Rasha’ kunt
234,"A babban birnin kasar , wato Birnin Washington , bukin ranar ya janyo dubban mutane , zuwa wurin da ake kira National Mall a birnin .","[{'text': 'Washington', 'type': 'LOC'}, {'text': 'National Mall', 'type': 'LOC'}]","[{'text': 'Birnin Washington', 'type': 'LOC'}, {'text': 'National Mall', 'type': 'LOC'}, {'text': 'National Mall', 'type': 'ORG'}]",7.551762819290161,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[LOC: Birnin Washington] [LOC: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall] [ORG: National Mall
370,Dr Nasidi yace ba wai lallai duk wanda ya kamu da cutar zai mutu ba .,"[{'text': 'Nasidi', 'type': 'PER'}]","[{'text': 'Dr Nasidi', 'type': 'PER'}, {'text': 'wai', 'type': 'LOC'}, {'text': 'lallai', 'type': 'LOC'}, {'text': 'duk', 'type': 'LOC'}, {'text': 'wanda', 'type': 'LOC'}, {'text': 'ya', 'type': 'LOC'}, {'text': 'kamu', 'type': 'LOC'}, {'text': 'da', 'type': 'LOC'}, {'text': 'cutar', 'type': 'LOC'}, {'text': 'zai', 'type': 'LOC'}, {'text': 'mutu', 'type': 'LOC'}, {'text': 'ba', 'type': 'LOC'}]",6.973786354064941,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Dr Nasidi] [LOC: wai] [LOC: lallai] [LOC: duk] [LOC: wanda] [LOC: ya] [LOC: kamu] [LOC: da] [LOC: cutar] [LOC: zai] [LOC: mutu] [LOC: ba]

[LOC: wai] [LOC: lallai] [LOC: duk] [LOC: wanda] [LOC: ya] [LOC: kamu] [LOC: da] [LOC: cutar] [LOC: zai] [LOC: mutu] [LOC: ba]"
172,Manafort da Gates sun ki amsa laifuffukan farko da aka tuhume su da aikatawa a watan Oktoba na 2017 .,"[{'text': 'Manafort', 'type': 'PER'}, {'text': 'Gates', 'type': 'PER'}, {'text': 'watan Oktoba na 2017', 'type': 'DATE'}]",[],7.687101364135742,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
[NO_ENTITIES_"
323,Rasha ta sha karyata wannan zargi .,"[{'text': 'Rasha', 'type': 'LOC'}]",[],7.99143648147583,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]
Rasha ta sha karyata wannan zargi .
[NO_ENTITIES_FOUND]Text (hau): 'Rasha ta sha karyata wannan zargi .'
Entities: [NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
Text (hau): 'Rasha ta sha karyata wannan zargi .'
Entities: [NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
Text (hau): 'Rasha ta sha karyata wannan zargi .'
Entities: [NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]
Text"
548,Shirin ya kuma sami goyon bayan kimanin direbobi 695 membobin kungiyar ma’aikatar sufuri ta kasa ( NURTW ) wadanda suka bada gudummuwar motocinsu domin daukar mata da jariran da suke bukatar kulawa ta gaggawa .,"[{'text': 'kungiyar ma’aikatar sufuri ta kasa', 'type': 'ORG'}, {'text': 'NURTW', 'type': 'ORG'}]",[],8.829862833023071,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND][NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]

[NO_ENTITIES_FOUND]"
325,"Sakataren Harkokin Wajen Amurka , Mike Pompeo , ya ce ya na kan aikin neman mafita a diflomasiyyance game da tankiyar da ake yi da Iran , wacce ake zargi da kai hari kan matatun man Saudiyya , to amma ya yi gargadin cewa muddun matakin diflomasiyya ya kasa yiwuwa , Shugaba Donald Trump """""""" zai yanke shawarar da ta zama dole wajen cimma muradunmu .","[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'Mike Pompeo', 'type': 'PER'}, {'text': 'Iran', 'type': 'LOC'}, {'text': 'Saudiyya', 'type': 'LOC'}, {'text': 'Donald Trump', 'type': 'PER'}]","[{'text': 'Mike Pompeo', 'type': 'PER'}, {'text': 'Donald Trump', 'type': 'PER'}, {'text': 'Iran', 'type': 'ORG'}, {'text': 'Saudi Arabia', 'type': 'ORG'}, {'text': 'New York', 'type': 'LOC'}, {'text': 'September 1st, 2021', 'type': 'DATE'}, {'text': 'July 2024', 'type': 'DATE'}]",8.291507482528687,hau,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Mike Pompeo] [PER: Donald Trump] [ORG: Iran] [ORG: Saudi Arabia] [LOC: New York] [DATE: September 1st, 2021] [DATE: July 2024]
[PER: Mike Pompeo] [PER: Donald Trump] [ORG: Iran] [ORG: Saudi Arabia] [LOC: New York] [DATE: September 1st, 2021] [DATE: July 2024]Text (hau): 'Sakataren Harkokin Wajen Amurka , Mike Pompeo , ya ce ya na kan aikin neman mafita a diflomasiyyance game da tankiyar da"
